K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   5   1       0   1.0000 56:21:10 -1.71177514658E+05 -1.71177514658E+05 -0.00216 -0.01054  0.01637 -0.00576  0.00297 -0.00817 -0.13476 -0.16776 -0.19005 -0.17337 -0.14225 -0.17709
6   5   1     100   1.9802 56:21:10 -1.70613949691E+05 -1.70613949691E+05 -0.00216 -0.01054  0.01637 -0.00576  0.00297 -0.00817 -0.13476 -0.16776 -0.19005 -0.17337 -0.14225 -0.17709
6   5   1     200  23.5294 56:21:10 -1.65664242321E+05 -1.65664242321E+05  0.00297 -0.00576  0.01637 -0.00817 -0.01054 -0.00216 -0.14225 -0.17337 -0.19005 -0.17709 -0.16776 -0.13476
6   5   1     400  31.4356 56:21:10 -1.63931861789E+05 -1.62809534088E+05 -0.00576  0.00297 -0.00817 -0.00216 -0.01054  0.01637 -0.17337 -0.14225 -0.17709 -0.13476 -0.16776 -0.19005
6   5   1     800  36.0697 56:21:10 -1.62235487655E+05 -1.62217514578E+05  0.00297 -0.00216 -0.00576 -0.00817 -0.01054  0.01637 -0.14225 -0.13476 -0.17337 -0.17709 -0.16776 -0.19005
6   5   1    1600  39.2768 56:21:10 -1.64437295170E+05 -1.62217514578E+05 -0.00817 -0.00216 -0.00576 -0.01054  0.01637  0.00297 -0.17709 -0.13476 -0.17337 -0.16776 -0.19005 -0.14225
6   5   2    3200  47.5524 56:21:10 -1.64993460854E+05 -1.62217514578E+05 -0.00817 -0.00216 -0.01054  0.01637 -0.00576  0.00297 -0.17709 -0.13476 -0.16776 -0.19005 -0.17337 -0.14225
6   5   2    6400  46.4142 56:21:10 -1.64495105548E+05 -1.62114459902E+05  0.00840 -0.00935  0.33586 -0.00031  0.10591  0.28017 -0.09176 -0.15832 -0.89373 -0.15733 -0.37403 -0.75006
6   5   6   20000  27.5810 58:21:10 -1.64519650032E+05 -1.62114459902E+05  0.01815  0.05113  0.01661 -0.01399  0.36659  0.04682 -0.18250 -0.09079 -0.20016 -0.19404 -0.81087 -0.16757
6   5   7   40000  18.8963 00:22:10 -1.62349858899E+05 -1.61069810089E+05 -0.00283  0.01046  1.00000  0.32764  0.27126  0.35322 -0.12856 -0.24561  0.00000 -0.89373 -0.75006 -0.81087
