K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   1   1       0   1.0000 34:15:10 -1.69297656431E+05 -1.69297656431E+05 -0.01177  0.00819 -0.00371  0.00849  0.00329 -0.15512 -0.20184 -0.17081 -0.14148 -0.16435
5   1   1     100   1.9608 34:15:10 -1.68550468012E+05 -1.68550468012E+05 -0.01177  0.00819 -0.00371  0.00849  0.00329 -0.15512 -0.20184 -0.17081 -0.14148 -0.16435
5   1   1     200  23.7624 35:15:10 -1.66230785751E+05 -1.66183864975E+05 -0.00371  0.00819  0.00849 -0.01177  0.00329 -0.17081 -0.20184 -0.14148 -0.15512 -0.16435
5   1   1     400  36.0697 35:15:10 -1.63697878035E+05 -1.63697878035E+05  0.00329  0.00819  0.00849 -0.00371 -0.01177 -0.16435 -0.20184 -0.14148 -0.17081 -0.15512
5   1   1     800  38.2793 35:15:10 -1.62158058739E+05 -1.61629325943E+05 -0.00371  0.00819 -0.01177  0.00849  0.00329 -0.17081 -0.20184 -0.15512 -0.14148 -0.16435
5   1   1    1600  42.6342 35:15:10 -1.63337606325E+05 -1.61629325943E+05 -0.01177 -0.00371  0.00819  0.00849  0.00329 -0.15512 -0.17081 -0.20184 -0.14148 -0.16435
5   1   1    3200  46.0337 35:15:10 -1.62343062690E+05 -1.61455594616E+05  0.00849  0.00819 -0.00371  0.00329 -0.01177 -0.14148 -0.20184 -0.17081 -0.16435 -0.15512
5   1   2    6400  41.0112 35:15:10 -1.63994269366E+05 -1.61228945914E+05  0.07282 -0.00330 -0.00951  1.00000  0.31129 -0.30988 -0.15917 -0.17662  0.00000 -0.78062
5   1   4   12000  37.9029 36:15:10 -1.60626010373E+05 -1.60109808207E+05  0.09955 -0.02296  0.03228  0.32564  0.18479 -0.09391 -0.15184 -0.25587 -0.89373 -0.55499
5   1   4   12800  37.1628 36:15:10 -1.62302797238E+05 -1.60109808207E+05 -0.02296  0.09955  0.32564  0.18479  0.03228 -0.15184 -0.09391 -0.89373 -0.55499 -0.25587
