K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   7   1       0   1.0000 11:23:10 -1.70930401800E+05 -1.70930401800E+05 -0.00080 -0.01091  0.00785  0.01165 -0.00332 -0.00212 -0.17445 -0.20999 -0.16305 -0.18552 -0.12330 -0.14007
6   7   1     100   0.9901 11:23:10 -1.70566725643E+05 -1.70566725643E+05 -0.00080 -0.01091  0.00785  0.01165 -0.00332 -0.00212 -0.17445 -0.20999 -0.16305 -0.18552 -0.12330 -0.14007
6   7   1     200  30.0493 11:23:10 -1.66668172290E+05 -1.66668172290E+05 -0.00332 -0.00212 -0.00080  0.01165  0.00785 -0.01091 -0.12330 -0.14007 -0.17445 -0.18552 -0.16305 -0.20999
6   7   1     400  34.4913 11:23:10 -1.64153197144E+05 -1.63920478847E+05 -0.00332 -0.00212 -0.01091  0.01165  0.00785 -0.00080 -0.12330 -0.14007 -0.20999 -0.18552 -0.16305 -0.17445
6   7   1     800  33.6239 11:23:10 -1.63806860941E+05 -1.62345966792E+05 -0.00080 -0.00212 -0.00332  0.01165  0.00785 -0.01091 -0.17445 -0.14007 -0.12330 -0.18552 -0.16305 -0.20999
6   7   1    1600  40.6737 11:23:10 -1.64967121582E+05 -1.62345966792E+05 -0.00332 -0.00212 -0.00080  0.01165  0.00785 -0.01091 -0.12330 -0.14007 -0.17445 -0.18552 -0.16305 -0.20999
6   7   2    3200  41.1647 11:23:10 -1.63715926667E+05 -1.62345966792E+05 -0.00212  0.01165 -0.00332  0.00785 -0.01091 -0.00080 -0.14007 -0.18552 -0.12330 -0.16305 -0.20999 -0.17445
6   7   3    6400  47.1402 11:23:10 -1.64760573594E+05 -1.62345966792E+05 -0.01583  0.00324  0.32636  0.26988  1.00000  1.00000 -0.17929 -0.13683 -0.89373 -0.75006  0.00000  0.00000
6   7   5   20000  35.9096 13:23:10 -1.63475917585E+05 -1.61662973886E+05 -0.01424  0.00448  0.32555  0.26900  1.00000  1.00000 -0.17720 -0.14253 -0.89373 -0.75006  0.00000  0.00000
6   7   6   40000  28.0808 15:23:10 -1.63126927747E+05 -1.61662973886E+05 -0.01056 -0.01009  1.00000  0.27004  1.00000  1.00000 -0.12141 -0.21480  0.00000 -0.75006  0.00000  0.00000
6   7   7   60000  17.9942 17:23:10 -1.61753907041E+05 -1.60811325806E+05  0.01085  0.01016  0.13929  0.33296  0.27703  0.35834 -0.13566 -0.22430 -0.26293 -0.89373 -0.75006 -0.81087
6   7   8   80000  13.1771 19:23:10 -1.61317294707E+05 -1.60554710872E+05  0.01649 -0.00784  0.20877  0.33018  0.27402  0.35567 -0.11405 -0.19070 -0.65932 -0.89373 -0.75006 -0.81087
6   7   9  104000  11.3535 21:23:10 -1.60949893881E+05 -1.60198333446E+05  0.03694  0.02820  0.01977  0.35852  0.33315  0.27724 -0.08717 -0.25989 -0.17577 -0.81087 -0.89373 -0.75006
6   7  10  106855   7.6000 21:23:10 -1.60552737334E+05 -1.60198333446E+05  0.03694  0.02820  0.01977  0.33315  0.27724  0.35852 -0.08717 -0.25989 -0.17577 -0.89373 -0.75006 -0.81087
