K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   1   1       0   1.0000 37:25:10 -1.72792770310E+05 -1.72792770310E+05  0.00813 -0.00118  0.00294  0.00917 -0.01295 -0.01966 -0.00226 -0.11682 -0.23010 -0.16038 -0.16000 -0.12154 -0.21892 -0.11898
7   1   1     100   2.9126 37:25:10 -1.72354958916E+05 -1.72354958916E+05  0.00813 -0.00118  0.00294  0.00917 -0.01295 -0.01966 -0.00226 -0.11682 -0.23010 -0.16038 -0.16000 -0.12154 -0.21892 -0.11898
7   1   1     200  35.7843 37:25:10 -1.68412266650E+05 -1.68157519617E+05  0.00813 -0.01966  0.00294 -0.00118  0.00917 -0.00226 -0.01295 -0.11682 -0.21892 -0.16038 -0.23010 -0.16000 -0.11898 -0.12154
7   1   1     400  45.7921 37:25:10 -1.66811810030E+05 -1.66244131055E+05  0.00813 -0.01966 -0.00118  0.00294  0.00917 -0.00226 -0.01295 -0.11682 -0.21892 -0.23010 -0.16038 -0.16000 -0.11898 -0.12154
7   1   1     800  45.3980 37:25:10 -1.64529509205E+05 -1.63899404057E+05 -0.01966 -0.01295  0.00917  0.00813 -0.00118  0.00294 -0.00226 -0.21892 -0.12154 -0.16000 -0.11682 -0.23010 -0.16038 -0.11898
7   1   1    1600  40.2120 37:25:10 -1.65085691583E+05 -1.62978199960E+05  0.00813 -0.01295  0.00917 -0.00118  0.00294 -0.00226 -0.01966 -0.11682 -0.12154 -0.16000 -0.23010 -0.16038 -0.11898 -0.21892
7   1   1    3200  42.1348 37:25:10 -1.65719791541E+05 -1.62978199960E+05 -0.00226 -0.01966 -0.00118  0.00294  0.00813  0.00917 -0.01295 -0.11898 -0.21892 -0.23010 -0.16038 -0.11682 -0.16000 -0.12154
7   1   3    6400  49.1071 37:25:10 -1.64692618950E+05 -1.62978199960E+05  0.00813 -0.00226 -0.01295 -0.00118  0.00294 -0.01966  0.00917 -0.11682 -0.11898 -0.12154 -0.23010 -0.16038 -0.21892 -0.16000
7   1   5   12800  36.1658 38:25:10 -1.66499805302E+05 -1.62978199960E+05  1.00000 -0.00948  0.32427  1.00000  1.00000  1.00000 -0.00665  0.00000 -0.18745 -0.89373  0.00000  0.00000  0.00000 -0.16989
7   1   5   20000  30.8434 39:25:10 -1.64276349953E+05 -1.62978199960E+05  0.03481  1.00000  1.00000  1.00000 -0.01529  0.35368  0.06949 -0.06752  0.00000  0.00000  0.00000 -0.16855 -0.81087 -0.35054
7   1   5   25600  31.5886 39:25:10 -1.63480657606E+05 -1.62978199960E+05  0.00524  0.00629  1.00000  0.33012  0.27395  0.35561  0.01471 -0.14332 -0.22605  0.00000 -0.89373 -0.75006 -0.81087 -0.18224
7   1   6   40000  26.5501 41:25:10 -1.65654325512E+05 -1.62796512418E+05 -0.00886  0.01007  1.00000  0.33143  0.27537  0.09736  1.00000 -0.22329 -0.11260  0.00000 -0.89373 -0.75006 -0.22815  0.00000
7   1   6   51200  23.9535 42:25:10 -1.64452037171E+05 -1.62796512418E+05  0.00576 -0.00297  1.00000  0.32748  0.27109  0.35307  1.00000 -0.21891 -0.13972  0.00000 -0.89373 -0.75006 -0.81087  0.00000
7   1   6   56000  23.9354 43:25:10 -1.63834056599E+05 -1.62796512418E+05  1.00000 -0.00635  0.32779  0.27143  0.35337 -0.01867  1.00000  0.00000 -0.12637 -0.89373 -0.75006 -0.81087 -0.19452  0.00000
7   1   7   80000  14.8911 45:25:10 -1.63061748426E+05 -1.62115705000E+05  0.01594  0.02225  0.33469  0.27891  0.36001  1.00000  0.01097 -0.14440 -0.23767 -0.89373 -0.75006 -0.81087  0.00000 -0.09748
7   1   8  100000  12.0713 47:25:10 -1.63331587923E+05 -1.61659350329E+05  0.00110  0.04289  0.13914  0.33284  0.27690  0.35822  1.00000 -0.14654 -0.28228 -0.26293 -0.89373 -0.75006 -0.81087  0.00000
7   1   8  102400  11.8683 47:25:10 -1.62356187758E+05 -1.61659350329E+05  0.00110  0.04289  1.00000  0.13914  0.33284  0.27690  0.35822 -0.14654 -0.28228  0.00000 -0.26293 -0.89373 -0.75006 -0.81087
7   1   9  124000  10.0485 49:25:10 -1.62138658995E+05 -1.61511134236E+05  0.04848  0.04095  0.00794  0.33353  0.27765  0.08721  0.14004 -0.11776 -0.27235 -0.16175 -0.89373 -0.75006 -0.10796 -0.26293
7   1  10  144000   6.7218 51:25:10 -1.61996562389E+05 -1.61511134236E+05  0.01793  0.03113  0.14785  0.33959  0.28421  0.36472 -0.03948 -0.13484 -0.22874 -0.26293 -0.89373 -0.75006 -0.81087 -0.29596
7   1  10  144028   6.7000 51:25:10 -1.62391468417E+05 -1.61511134236E+05  0.01793  0.03113  0.14785  0.33959  0.28421  0.36472 -0.03948 -0.13484 -0.22874 -0.26293 -0.89373 -0.75006 -0.81087 -0.29596
7   1  11  164000   6.2114 53:25:10 -1.61631118000E+05 -1.61511134236E+05  0.02284  0.03201  0.06001  0.04899  0.33568  0.27998  0.36096 -0.17072 -0.26302 -0.08061 -0.16884 -0.89373 -0.75006 -0.81087
7   1  12  180728   4.1000 54:25:10 -1.61743637750E+05 -1.61400798003E+05  0.05941  0.02619  0.02614  0.14506  0.33743  0.28187  0.09046 -0.09865 -0.24050 -0.17094 -0.26293 -0.89373 -0.75006 -0.26475
7   1  12  184000   4.2294 55:25:10 -1.61638963428E+05 -1.61400798003E+05  0.05941  0.02619  0.14506  0.02614  0.33743  0.28187  0.09046 -0.09865 -0.24050 -0.26293 -0.17094 -0.89373 -0.75006 -0.26475
7   1  12  204000   5.7950 57:25:10 -1.61533426038E+05 -1.61154150341E+05  0.02450  0.02210  0.14205  0.03518  0.33509  0.27934  0.36039 -0.15943 -0.25583 -0.26293 -0.08451 -0.89373 -0.75006 -0.81087
7   1  13  208416   4.7000 57:25:10 -1.61644166881E+05 -1.61154150341E+05  0.02450  0.02210  0.14205  0.03518  0.33509  0.27934  0.36039 -0.15943 -0.25583 -0.26293 -0.08451 -0.89373 -0.75006 -0.81087
7   1  13  228000   3.6621 59:25:10 -1.61511134236E+05 -1.61154150341E+05  0.05597  0.02881  0.14226  0.02276  0.33526  0.27952  0.36055 -0.09084 -0.25707 -0.26293 -0.16796 -0.89373 -0.75006 -0.81087
7   1  14  230864   3.1000 59:25:10 -1.61511134236E+05 -1.61154150341E+05  0.05597  0.02881  0.14226  0.02276  0.33526  0.27952  0.36055 -0.09084 -0.25707 -0.26293 -0.16796 -0.89373 -0.75006 -0.81087
7   1  15  239303   2.0000 00:26:10 -1.61511134236E+05 -1.61154150341E+05  0.05527  0.03509  0.14249  0.01992  0.33543  0.27971  0.36072 -0.09251 -0.26374 -0.26293 -0.17259 -0.89373 -0.75006 -0.81087
