K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   7   1       0   1.0000 37:30:10 -1.72623933788E+05 -1.72623933788E+05  0.00011 -0.01180 -0.01237 -0.01177 -0.00267  0.04640 -0.00937 -0.14400 -0.20924 -0.13630 -0.19383 -0.15611 -0.15209 -0.16251
7   7   1     100   1.9802 37:30:10 -1.72381608583E+05 -1.72381608583E+05  0.00011 -0.01180 -0.01237 -0.01177 -0.00267  0.04640 -0.00937 -0.14400 -0.20924 -0.13630 -0.19383 -0.15611 -0.15209 -0.16251
7   7   1     200  29.7030 37:30:10 -1.67250808701E+05 -1.67250784909E+05 -0.01177 -0.01180 -0.00937  0.00011  0.04640 -0.00267 -0.01237 -0.19383 -0.20924 -0.16251 -0.14400 -0.15209 -0.15611 -0.13630
7   7   1     400  30.5970 37:30:10 -1.63093411376E+05 -1.63093411376E+05 -0.01177 -0.01180  0.00011  0.04640 -0.00937 -0.00267 -0.01237 -0.19383 -0.20924 -0.14400 -0.15209 -0.16251 -0.15611 -0.13630
7   7   1     800  32.7930 37:30:10 -1.64936841499E+05 -1.62524250984E+05 -0.01237  0.00011 -0.01180 -0.00937 -0.00267  0.04640 -0.01177 -0.13630 -0.14400 -0.20924 -0.16251 -0.15611 -0.15209 -0.19383
7   7   1    1600  38.5144 37:30:10 -1.64647004026E+05 -1.62524250984E+05 -0.01180 -0.01237 -0.01177  0.00011  0.04640 -0.00937 -0.00267 -0.20924 -0.13630 -0.19383 -0.14400 -0.15209 -0.16251 -0.15611
7   7   2    3200  46.8750 37:30:10 -1.64602413725E+05 -1.62524250984E+05  0.00011 -0.01237  0.04640 -0.01177 -0.00937 -0.00267 -0.01180 -0.14400 -0.13630 -0.15209 -0.19383 -0.16251 -0.15611 -0.20924
7   7   3    6400  33.3333 38:30:10 -1.65563889422E+05 -1.62524250984E+05  0.04640 -0.01177 -0.01237 -0.00937 -0.00267  0.00011 -0.01180 -0.15209 -0.19383 -0.13630 -0.16251 -0.15611 -0.14400 -0.20924
7   7   4   20000  38.3027 39:30:10 -1.64491941320E+05 -1.62524250984E+05  1.00000  0.00200  1.00000  0.32495 -0.01790  0.35064  1.00000  0.00000 -0.17768  0.00000 -0.89373 -0.18016 -0.81087  0.00000
7   7   5   36000  27.3821 41:30:10 -1.64144891040E+05 -1.62524250984E+05 -0.00841  1.00000  0.35086  0.32519  1.00000 -0.01938  1.00000 -0.15612  0.00000 -0.81087 -0.89373  0.00000 -0.19901  0.00000
7   7   6   56000  22.3602 43:30:10 -1.63329729158E+05 -1.62487806719E+05  0.00137  0.00418  0.32736  0.27096  0.35296  1.00000  1.00000 -0.12983 -0.24114 -0.89373 -0.75006 -0.81087  0.00000  0.00000
7   7   7   76000  12.0796 45:30:10 -1.63964593105E+05 -1.61730884795E+05  0.00582  0.01692  0.05275  0.33161  0.27557  0.35704  1.00000 -0.17232 -0.22785 -0.08408 -0.89373 -0.75006 -0.81087  0.00000
7   7   7   96000  14.4063 47:30:10 -1.63453664707E+05 -1.61730884795E+05  0.00904  0.01999  0.33356  0.27768  0.35892 -0.00404  0.05261 -0.20976 -0.17745 -0.89373 -0.75006 -0.81087 -0.16928 -0.09251
7   7   8  120000  13.1501 49:30:10 -1.63048295097E+05 -1.61511134236E+05  0.00826  0.01772  0.13914  0.33284  0.27690  1.00000  0.35822 -0.14024 -0.23488 -0.26293 -0.89373 -0.75006  0.00000 -0.81087
7   7   9  127209  10.5000 50:30:10 -1.61967621761E+05 -1.61511134236E+05  1.00000  0.01772  0.13914  0.00826  0.33284  0.27690  0.35822  0.00000 -0.23488 -0.26293 -0.14024 -0.89373 -0.75006 -0.81087
7   7   9  140000   8.8859 51:30:10 -1.61705440419E+05 -1.61511134236E+05  0.14246  0.02903  0.02519  0.05524  0.33541  0.27968  0.36070 -0.26293 -0.25707 -0.17478 -0.09251 -0.89373 -0.75006 -0.81087
7   7  10  141020  13.5000 51:30:10 -1.62399663928E+05 -1.61511134236E+05  0.14246  0.02903  0.05524  0.02519  0.33541  0.27968  0.36070 -0.26293 -0.25707 -0.09251 -0.17478 -0.89373 -0.75006 -0.81087
