K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   6   1       0   1.0000 43:29:10 -1.72701249076E+05 -1.72701249076E+05 -0.00867 -0.00437 -0.00552 -0.01766  0.00105  0.01759  0.00982 -0.15021 -0.15602 -0.16372 -0.19639 -0.17182 -0.15841 -0.15205
7   6   1     100   1.0000 43:29:10 -1.72697264322E+05 -1.72697264322E+05 -0.00867 -0.00437 -0.01766  0.00105  0.01759  0.00982 -0.00552 -0.15021 -0.15602 -0.19639 -0.17182 -0.15841 -0.15205 -0.16372
7   6   1     200  29.5000 43:29:10 -1.68608314971E+05 -1.68469611602E+05 -0.00867 -0.00552 -0.01766 -0.00437  0.00105  0.00982  0.01759 -0.15021 -0.16372 -0.19639 -0.15602 -0.17182 -0.15205 -0.15841
7   6   1     400  38.0000 43:29:10 -1.66064349716E+05 -1.66064349716E+05 -0.00552 -0.01766  0.01759 -0.00867  0.00105 -0.00437  0.00982 -0.16372 -0.19639 -0.15841 -0.15021 -0.17182 -0.15602 -0.15205
7   6   1     800  37.7500 43:29:10 -1.63394279984E+05 -1.63392362744E+05 -0.00552  0.00105 -0.00437 -0.00867  0.01759  0.00982 -0.01766 -0.16372 -0.17182 -0.15602 -0.15021 -0.15841 -0.15205 -0.19639
7   6   1    1600  36.9375 44:29:10 -1.65076241610E+05 -1.63240042570E+05 -0.00552  0.00105 -0.00867 -0.01766  0.01759  0.00982 -0.00437 -0.16372 -0.17182 -0.15021 -0.19639 -0.15841 -0.15205 -0.15602
7   6   2    3200  50.0000 44:29:10 -1.65421918897E+05 -1.63240042570E+05  0.00105 -0.00437 -0.00552 -0.00867  0.01759  0.00982 -0.01766 -0.17182 -0.15602 -0.16372 -0.15021 -0.15841 -0.15205 -0.19639
7   6   3    6400  39.5522 44:29:10 -1.65624045637E+05 -1.63240042570E+05 -0.01766  0.00105 -0.00867  0.01759  0.00982 -0.00437 -0.00552 -0.19639 -0.17182 -0.15021 -0.15841 -0.15205 -0.15602 -0.16372
7   6   3   16000  36.9003 45:29:10 -1.68246960486E+05 -1.62940244446E+05 -0.00518 -0.02039  1.00000  0.32401  1.00000  1.00000  1.00000 -0.16706 -0.18347  0.00000 -0.89373  0.00000  0.00000  0.00000
7   6   4   32000  34.9793 47:29:10 -1.65587849450E+05 -1.62940244446E+05 -0.01586  0.00733  1.00000  1.00000  0.32619  0.26969  1.00000 -0.17935 -0.14457  0.00000  0.00000 -0.89373 -0.75006  0.00000
