K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4  10   1       0   1.0000 18:15:10 -1.67247213056E+05 -1.67247213056E+05  0.00967  0.00310  0.00304  0.00122 -0.19087 -0.14303 -0.16720 -0.18138
4  10   1     100   0.9804 18:15:10 -1.67189574242E+05 -1.67189574242E+05  0.00967  0.00310  0.00304  0.00122 -0.19087 -0.14303 -0.16720 -0.18138
4  10   1     200  24.7525 18:15:10 -1.64268583147E+05 -1.64130930469E+05  0.00122  0.00967  0.00304  0.00310 -0.18138 -0.19087 -0.16720 -0.14303
4  10   1     400  32.3383 18:15:10 -1.63234891193E+05 -1.62127817265E+05  0.00310  0.00967  0.00304  0.00122 -0.14303 -0.19087 -0.16720 -0.18138
4  10   1     800  35.2868 18:15:10 -1.65054772391E+05 -1.62065282843E+05  0.00310  0.00967  0.00122  0.00304 -0.14303 -0.19087 -0.18138 -0.16720
4  10   1    1600  47.1286 18:15:10 -1.64223115439E+05 -1.62065282843E+05  0.00967  0.00310  0.00122  0.00304 -0.19087 -0.14303 -0.18138 -0.16720
4  10   2    3200  28.9694 18:15:10 -1.60761979440E+05 -1.59662434826E+05 -0.00287  0.01030  0.01074  0.27752 -0.19850 -0.18612 -0.14395 -0.75006
4  10   2    6400  33.7928 18:15:10 -1.62037812625E+05 -1.59662434826E+05  0.32698 -0.00199  0.27055 -0.01135 -0.89373 -0.11952 -0.75006 -0.21523
4  10   3   12800  32.6087 19:15:10 -1.62043415175E+05 -1.59662434826E+05 -0.00916  0.19514  0.27433 -0.00056 -0.14292 -0.56184 -0.75006 -0.18545
4  10   4   20000  32.3389 20:15:10 -1.60017620388E+05 -1.59515454518E+05  0.00641  0.01628  0.02626  0.21216 -0.16740 -0.25764 -0.07680 -0.56439
4  10   4   25600  30.7616 20:15:10 -1.60830428604E+05 -1.58953976043E+05 -0.01555  0.01962  0.07598  0.27372 -0.16865 -0.09659 -0.29314 -0.75006
4  10   6   40000  19.4460 22:15:10 -1.60157037554E+05 -1.58778243077E+05  0.01929 -0.01276  0.03403  0.27720 -0.12903 -0.14780 -0.25945 -0.75006
4  10   7   51200  11.6640 23:15:10 -1.60337073614E+05 -1.58718385687E+05 -0.00439 -0.00137  0.32705  0.27062 -0.20141 -0.14216 -0.89373 -0.75006
4  10   8   60000   9.6955 24:15:10 -1.59140360950E+05 -1.58718385687E+05 -0.00919  0.01928  0.32640  0.26992 -0.13627 -0.25260 -0.89373 -0.75006
4  10  11   84000   5.3537 26:15:10 -1.58972389580E+05 -1.58718385687E+05 -0.00694  0.01060  0.32685  0.27040 -0.13326 -0.24111 -0.89373 -0.75006
4  10  13  102400   2.5572 28:15:10 -1.58752789528E+05 -1.58718385687E+05  0.00334  0.00771  0.32698  0.27055 -0.13926 -0.23346 -0.89373 -0.75006
4  10  13  104000   2.5936 28:15:10 -1.58746230254E+05 -1.58718385687E+05 -0.00453  0.02091  0.32671  0.27026 -0.13492 -0.26159 -0.89373 -0.75006
4  10  15  119446   2.4000 29:15:10 -1.58802599414E+05 -1.58718385687E+05 -0.00563  0.02283  0.32649  0.27002 -0.13481 -0.26299 -0.89373 -0.75006
4  10  15  124000   2.0909 30:15:10 -1.58719703860E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4  10  17  137099   1.9000 31:15:10 -1.58735722131E+05 -1.58718385687E+05 -0.00508  0.02085  0.32656  0.27010 -0.13293 -0.26495 -0.89373 -0.75006
4  10  18  146381   1.3000 32:15:10 -1.58763711271E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4  10  18  148000   1.5288 32:15:10 -1.58752789528E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4  10 200  154272   0.0000 32:15:10 -1.58718385687E+05 -1.58718385687E+05 -0.00744  0.02860  0.32625  0.26976 -0.13377 -0.27500 -0.89373 -0.75006
