K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   1   1       0   1.0000 47:12:10 -1.67211686864E+05 -1.67211686864E+05  0.02619 -0.00375 -0.00040 -0.00239 -0.18025 -0.18956 -0.16848 -0.14774
4   1   1     100   1.9608 47:12:10 -1.67112949664E+05 -1.67112949664E+05 -0.00040 -0.00375 -0.00239  0.02619 -0.16848 -0.18956 -0.14774 -0.18025
4   1   1     200  25.4902 47:12:10 -1.62974680713E+05 -1.62702426859E+05 -0.00040 -0.00239  0.02619 -0.00375 -0.16848 -0.14774 -0.18025 -0.18956
4   1   1     400  35.1485 47:12:10 -1.63808873221E+05 -1.62146625599E+05 -0.00040 -0.00239 -0.00375  0.02619 -0.16848 -0.14774 -0.18956 -0.18025
4   1   1     800  36.5672 47:12:10 -1.61826558551E+05 -1.60088352405E+05 -0.00040 -0.00239 -0.00375  0.02619 -0.16848 -0.14774 -0.18956 -0.18025
4   1   1    1600  41.5212 47:12:10 -1.63434128220E+05 -1.60088352405E+05 -0.00239 -0.00375 -0.00040  0.02619 -0.14774 -0.18956 -0.16848 -0.18025
4   1   2    3200  29.8246 47:12:10 -1.62453014260E+05 -1.60088352405E+05  0.00229  0.02217 -0.00637  0.27926 -0.13233 -0.21160 -0.21570 -0.75006
4   1   3    6400  42.9752 47:12:10 -1.61297820550E+05 -1.60088352405E+05 -0.00373 -0.01592  0.32865  0.19992 -0.13811 -0.16317 -0.89373 -0.57137
4   1   3   12800  33.8321 48:12:10 -1.63497289069E+05 -1.59447208202E+05 -0.01454 -0.00196  0.04091  0.27577 -0.16294 -0.12128 -0.25416 -0.75006
4   1   4   20000  29.2045 49:12:10 -1.61034174479E+05 -1.59166328365E+05 -0.01224 -0.00482  0.32675  0.27030 -0.16442 -0.15917 -0.89373 -0.75006
4   1   5   25600  27.6530 49:12:10 -1.60978098271E+05 -1.59150775676E+05 -0.00380 -0.00381  0.32702  0.27060 -0.23330 -0.11733 -0.89373 -0.75006
4   1   6   40000  18.3395 51:12:10 -1.59947434879E+05 -1.58856108253E+05 -0.00462  0.00779  0.32970  0.19325 -0.14493 -0.20683 -0.89373 -0.53810
4   1   7   51200  11.6947 52:12:10 -1.59811988729E+05 -1.58719703860E+05 -0.00103 -0.01145  0.32687  0.27043 -0.12909 -0.19981 -0.89373 -0.75006
4   1   8   60000   9.7654 53:12:10 -1.59330842703E+05 -1.58718385687E+05 -0.00578  0.02157  0.32671  0.27026 -0.14241 -0.24904 -0.89373 -0.75006
4   1  11   84000   3.7179 55:12:10 -1.58799144793E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  13  102400   2.9936 57:12:10 -1.58746230254E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  13  104000   2.7458 57:12:10 -1.58833103178E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   1  14  106844   2.7000 57:12:10 -1.58802599414E+05 -1.58718385687E+05 -0.00821  0.02754  0.32617  0.26967 -0.13332 -0.27316 -0.89373 -0.75006
4   1  15  115369   1.6000 58:12:10 -1.58906121075E+05 -1.58718385687E+05 -0.00665  0.02493  0.32630  0.26981 -0.13175 -0.27046 -0.89373 -0.75006
4   1  16  124313   2.6000 59:12:10 -1.58718385687E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   1  16  128000   2.4924 59:12:10 -1.58877471932E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   1  18  142221   1.3000 00:13:10 -1.58719703860E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   1  18  148000   1.8985 01:13:10 -1.58812637489E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  20  160347   1.2000 02:13:10 -1.58718385687E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1  20  168000   1.6756 03:13:10 -1.58735722131E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   1 200  168238   0.0000 03:13:10 -1.58718385687E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
