K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5  10   1       0   1.0000 06:19:10 -1.70052684067E+05 -1.70052684067E+05  0.00192 -0.01588  0.00700 -0.01400  0.00170 -0.15032 -0.17059 -0.14937 -0.17099 -0.16263
5  10   1     100   4.8077 06:19:10 -1.69766394527E+05 -1.69766394527E+05  0.00192 -0.01400  0.00700 -0.01588  0.00170 -0.15032 -0.17099 -0.14937 -0.17059 -0.16263
5  10   1     200  29.9020 06:19:10 -1.63815504053E+05 -1.63815504053E+05 -0.01588  0.00170  0.00700 -0.01400  0.00192 -0.17059 -0.16263 -0.14937 -0.17099 -0.15032
5  10   1     400  27.4752 06:19:10 -1.62313873460E+05 -1.61959224299E+05  0.00170 -0.01588 -0.01400  0.00700  0.00192 -0.16263 -0.17059 -0.17099 -0.14937 -0.15032
5  10   1     800  32.0896 06:19:10 -1.61930192136E+05 -1.61461097748E+05  0.00170 -0.01588  0.00192 -0.01400  0.00700 -0.16263 -0.17059 -0.15032 -0.17099 -0.14937
5  10   1    1600  32.4813 06:19:10 -1.62457558272E+05 -1.60928030051E+05  0.00170 -0.01588  0.00192 -0.01400  0.00700 -0.16263 -0.17059 -0.15032 -0.17099 -0.14937
5  10   1    3200  39.7940 06:19:10 -1.63570895310E+05 -1.60913959950E+05  0.00192  0.00170 -0.01400  0.00700 -0.01588 -0.15032 -0.16263 -0.17099 -0.14937 -0.17059
5  10   2    6400  46.4798 06:19:10 -1.62091410559E+05 -1.60913959950E+05  0.00048  0.02822  0.04446  0.01723  0.29506 -0.14166 -0.31201 -0.22446 -0.19013 -0.77707
5  10   3   12800  39.5220 07:19:10 -1.62462670720E+05 -1.60743497950E+05 -0.00583  0.28082  0.00099 -0.00258  0.18455 -0.17250 -0.75006 -0.13094 -0.16937 -0.53070
5  10   4   20000  42.0472 08:19:10 -1.61853716283E+05 -1.60279014478E+05  0.00949  0.12613  0.33097  0.20202 -0.00375 -0.21598 -0.26257 -0.89373 -0.55013 -0.13920
