K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   4  12  132000   3.4469 56:16:10 -1.59198884102E+05 -1.59145719728E+05  0.02204  0.02854  0.02025  0.33330  0.27740 -0.09627 -0.26302 -0.17485 -0.89373 -0.75006
5   4  13  140322   2.0000 57:16:10 -1.59166399565E+05 -1.59145719728E+05  0.02332  0.03261  0.01658  0.33372  0.27786 -0.09899 -0.26374 -0.16267 -0.89373 -0.75006
5   4  14  148898   2.4000 57:16:10 -1.59178422283E+05 -1.59145719728E+05  0.03733  0.03544  0.01395  0.33342  0.27753 -0.08717 -0.26756 -0.17262 -0.89373 -0.75006
5   4  14  152000   2.0250 58:16:10 -1.59145719728E+05 -1.59145719728E+05  0.03728  0.02636  0.01601  0.33338  0.27749 -0.08717 -0.25328 -0.17184 -0.89373 -0.75006
5   4  15  163018   1.6000 59:16:10 -1.59166399565E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
5   4  16  171840   2.4000 59:16:10 -1.59145719728E+05 -1.59145719728E+05  0.02295  0.03625  0.01916  0.33398  0.27814 -0.09077 -0.26756 -0.17430 -0.89373 -0.75006
5   4  16  176000   1.9865 00:17:10 -1.59166399565E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   4  17  186209   1.6000 01:17:10 -1.59198884102E+05 -1.59145719728E+05  0.03740  0.02877  0.01714  0.33347  0.27758 -0.08717 -0.26302 -0.17051 -0.89373 -0.75006
5   4  18  195526   1.8000 01:17:10 -1.59145719728E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   4  18  196000   1.8770 02:17:10 -1.59182404529E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   4  19  209988   1.2000 03:17:10 -1.59145719728E+05 -1.59145719728E+05  0.02289  0.03292  0.02099  0.33394  0.27809 -0.09077 -0.26374 -0.17335 -0.89373 -0.75006
5   4  19  220000   1.0540 04:17:10 -1.59145719728E+05 -1.59145719728E+05  0.03745  0.02870  0.01845  0.33350  0.27761 -0.08717 -0.25989 -0.17430 -0.89373 -0.75006
5   4 200  220034   0.0000 04:17:10 -1.59145719728E+05 -1.59145719728E+05  0.03745  0.02870  0.01845  0.33350  0.27761 -0.08717 -0.25989 -0.17430 -0.89373 -0.75006
