K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   3   1       0   1.0000 21:16:10 -1.69646525420E+05 -1.69646525420E+05  0.00936 -0.01578 -0.00168 -0.00220  0.00400 -0.13260 -0.20419 -0.13387 -0.14940 -0.20104
5   3   1     100   2.9126 21:16:10 -1.68974727841E+05 -1.68974727841E+05  0.00936 -0.01578 -0.00168 -0.00220  0.00400 -0.13260 -0.20419 -0.13387 -0.14940 -0.20104
5   3   1     200  26.1084 21:16:10 -1.65537310887E+05 -1.65283863407E+05  0.00936 -0.00168 -0.01578 -0.00220  0.00400 -0.13260 -0.13387 -0.20419 -0.14940 -0.20104
5   3   1     400  39.4541 21:16:10 -1.63503324527E+05 -1.63349542452E+05 -0.00168 -0.00220  0.00936 -0.01578  0.00400 -0.13387 -0.14940 -0.13260 -0.20419 -0.20104
5   3   1     800  36.6127 21:16:10 -1.62568295822E+05 -1.61461889054E+05 -0.00220  0.00936 -0.01578  0.00400 -0.00168 -0.14940 -0.13260 -0.20419 -0.20104 -0.13387
5   3   1    1600  36.9308 21:16:10 -1.62814127038E+05 -1.60791612675E+05  0.00936 -0.00168 -0.00220 -0.01578  0.00400 -0.13260 -0.13387 -0.14940 -0.20419 -0.20104
5   3   1    3200  42.1480 21:16:10 -1.62714862397E+05 -1.60791612675E+05 -0.00168  0.00936 -0.00220 -0.01578  0.00400 -0.13387 -0.13260 -0.14940 -0.20419 -0.20104
5   3   2    6400  45.7104 21:16:10 -1.62587937295E+05 -1.60410234529E+05 -0.00596  0.00312  0.01377  0.33283  0.27689 -0.17234 -0.09325 -0.15633 -0.89373 -0.75006
5   3   4   12800  34.3868 22:16:10 -1.63632336818E+05 -1.60194681172E+05 -0.01470  0.01321  0.02191  0.33508  0.27933 -0.10821 -0.13030 -0.25886 -0.89373 -0.75006
5   3   4   20000  35.1495 23:16:10 -1.62320464810E+05 -1.59470597485E+05 -0.00437  0.00568 -0.00249  0.30919  0.33111 -0.17194 -0.19626 -0.09805 -0.78062 -0.89373
5   3   5   25600  31.5637 23:16:10 -1.61216717648E+05 -1.59470597485E+05  0.00371 -0.00007  0.33523  0.27949 -0.03433 -0.13813 -0.18106 -0.89373 -0.75006 -0.15945
5   3   6   40000  25.2145 25:16:10 -1.60510129603E+05 -1.59470597485E+05  0.02814  0.01023 -0.00726  0.33229  0.27631 -0.16220 -0.20788 -0.13798 -0.89373 -0.75006
5   3   7   51200  18.2809 26:16:10 -1.61244253250E+05 -1.59425075506E+05  0.12754  0.00064 -0.00600  0.32922  0.27297 -0.29328 -0.21047 -0.13330 -0.89373 -0.75006
5   3   8   60000  19.4575 27:16:10 -1.60291758335E+05 -1.59425075506E+05  0.01788  0.02631  0.00912  0.33354  0.27766 -0.15579 -0.25707 -0.10097 -0.89373 -0.75006
5   3   9   84000  16.7136 29:16:10 -1.60260115210E+05 -1.59145719728E+05  0.03722  0.01709  0.01793  0.33334  0.27744 -0.08717 -0.23509 -0.17471 -0.89373 -0.75006
5   3  11  102400   7.2644 30:16:10 -1.60265766143E+05 -1.59145719728E+05  0.02028  0.04278  0.03543  0.19618  0.28112 -0.16926 -0.27316 -0.08784 -0.55885 -0.75006
5   3  11  104000   8.2217 31:16:10 -1.59928218680E+05 -1.59145719728E+05  0.02028  0.04278  0.03543  0.19618  0.28112 -0.16926 -0.27316 -0.08784 -0.55885 -0.75006
5   3  12  112885   3.2000 31:16:10 -1.59334636366E+05 -1.59145719728E+05  0.03009  0.02507  0.02119  0.33356  0.27769 -0.09191 -0.25554 -0.17314 -0.89373 -0.75006
5   3  13  121594   6.1000 32:16:10 -1.59334636366E+05 -1.59145719728E+05  0.03329  0.02909  0.01442  0.33369  0.27782 -0.09558 -0.26302 -0.15609 -0.89373 -0.75006
5   3  13  128000   3.7204 33:16:10 -1.59145719728E+05 -1.59145719728E+05  0.00553  0.04139  0.01522  0.33512  0.27938 -0.12154 -0.27500 -0.14738 -0.89373 -0.75006
5   3  14  135852   9.8000 34:16:10 -1.59397147913E+05 -1.59145719728E+05  0.00889  0.02952  0.02865  0.33405  0.27822 -0.11388 -0.25989 -0.16997 -0.89373 -0.75006
5   3  15  144549   2.4000 34:16:10 -1.59189369881E+05 -1.59145719728E+05  0.03861  0.03521  0.01237  0.33326  0.27736 -0.08166 -0.26756 -0.16906 -0.89373 -0.75006
5   3  15  148000   2.0635 35:16:10 -1.59309289662E+05 -1.59145719728E+05  0.02528  0.02882  0.02109  0.33350  0.27761 -0.09748 -0.26302 -0.17314 -0.89373 -0.75006
5   3  16  158724   1.7000 36:16:10 -1.59145719728E+05 -1.59145719728E+05  0.03860  0.03817  0.01002  0.33326  0.27735 -0.08166 -0.27230 -0.16817 -0.89373 -0.75006
5   3  17  168000   2.4867 37:16:10 -1.59166399565E+05 -1.59145719728E+05  0.03064  0.03526  0.01395  0.33344  0.27755 -0.08784 -0.27046 -0.16772 -0.89373 -0.75006
5   3  18  181855   1.7000 38:16:10 -1.59178422283E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
5   3  19  190668   1.2000 39:16:10 -1.59189369881E+05 -1.59145719728E+05  0.03733  0.03819  0.01141  0.33342  0.27753 -0.08717 -0.27006 -0.17271 -0.89373 -0.75006
5   3  19  192000   1.3894 39:16:10 -1.59145719728E+05 -1.59145719728E+05  0.03733  0.03819  0.01141  0.33342  0.27753 -0.08717 -0.27006 -0.17271 -0.89373 -0.75006
5   3  20  205223   1.1000 40:16:10 -1.59166399565E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   3 200  215520   0.0000 41:16:10 -1.59145719728E+05 -1.59145719728E+05  0.03729  0.03212  0.01535  0.33339  0.27749 -0.08717 -0.26374 -0.17140 -0.89373 -0.75006
