K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   8   1       0   1.0000 48:11:10 -1.65950737227E+05 -1.65950737227E+05  0.00439  0.00226 -0.00044 -0.20654 -0.16034 -0.13747
3   8   1     100   2.9412 49:11:10 -1.65753101043E+05 -1.65753101043E+05  0.00439  0.00226 -0.00044 -0.20654 -0.16034 -0.13747
3   8   1     200  28.0788 49:11:10 -1.62495575424E+05 -1.62495575424E+05 -0.00044  0.00226  0.00439 -0.13747 -0.16034 -0.20654
3   8   1     400  28.7841 49:11:10 -1.62335970073E+05 -1.60722652048E+05  0.00226 -0.00044  0.00439 -0.16034 -0.13747 -0.20654
3   8   1     800  35.1183 49:11:10 -1.62126252030E+05 -1.60722652048E+05 -0.00044  0.00226  0.00439 -0.13747 -0.16034 -0.20654
3   8   1    1600  40.4866 49:11:10 -1.61508508948E+05 -1.60411775892E+05  0.00226 -0.00044  0.00439 -0.16034 -0.13747 -0.20654
3   8   1    3200  45.0827 49:11:10 -1.62462050236E+05 -1.60411775892E+05  0.08647 -0.00303 -0.00697 -0.30212 -0.14837 -0.17392
3   8   3    6400  41.9861 49:11:10 -1.62534227301E+05 -1.60411775892E+05 -0.01775 -0.01117  0.26972 -0.17941 -0.13504 -0.75006
3   8   4   12000  38.1269 50:11:10 -1.61308359064E+05 -1.60135404368E+05 -0.00878 -0.00846  0.27052 -0.20219 -0.13972 -0.75006
3   8   4   12800  36.6599 50:11:10 -1.61538783922E+05 -1.59859924292E+05 -0.00878 -0.00846  0.27052 -0.20219 -0.13972 -0.75006
3   8   6   25600  19.9225 51:11:10 -1.59818786318E+05 -1.59069569068E+05 -0.01077 -0.00921  0.27074 -0.13569 -0.20749 -0.75006
3   8   7   28000  21.1457 52:11:10 -1.60577243263E+05 -1.59069569068E+05  0.03315 -0.02909  0.26435 -0.14542 -0.18057 -0.75006
3   8  10   48000   7.3103 54:11:10 -1.59168376127E+05 -1.58912581094E+05 -0.00771  0.01468  0.27075 -0.13733 -0.24897 -0.75006
3   8  11   51200   6.7174 54:11:10 -1.59941382584E+05 -1.58912581094E+05 -0.00607  0.02096  0.27075 -0.13377 -0.27027 -0.75006
3   8  15   72000   2.4950 56:11:10 -1.59104039433E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   8  19   92000   2.1277 58:11:10 -1.58929858411E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   8  21  102400   1.6012 59:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   8  22  107254   1.0000 59:11:10 -1.58953286448E+05 -1.58912581094E+05 -0.00487  0.01828  0.27080 -0.13384 -0.26410 -0.75006
3   8  22  108000   1.0582 00:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   8  23  112305   1.5000 00:12:10 -1.58928625367E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   8  24  117409   1.6000 01:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   8  25  122517   0.8000 01:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   8  26  127699   1.4000 02:12:10 -1.58920194247E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   8  26  128000   1.3423 02:12:10 -1.58920194247E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   8  27  133008   0.8000 02:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   8  29  148000   0.7096 04:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00235  0.01449  0.27095 -0.13137 -0.26220 -0.75006
3   8  30  148900   1.3000 04:12:10 -1.58929858411E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   8  31  154174   0.9000 05:12:10 -1.58929858411E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   8  32  159415   0.9000 05:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   8  33  164000   0.8621 06:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   8  33  164679   0.6000 06:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   8 200  166068   0.0000 06:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
