K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   3   1       0   1.0000 43:20:10 -1.70792779137E+05 -1.70792779137E+05  0.02549 -0.00786  0.00790 -0.02038  0.00832 -0.00494 -0.15563 -0.17961 -0.14305 -0.20146 -0.16439 -0.15837
6   3   1     100   0.9901 43:20:10 -1.70586276921E+05 -1.70586276921E+05  0.02549 -0.00786  0.00790 -0.02038  0.00832 -0.00494 -0.15563 -0.17961 -0.14305 -0.20146 -0.16439 -0.15837
6   3   1     200  34.6535 43:20:10 -1.66231344404E+05 -1.66231344404E+05 -0.00494 -0.00786 -0.02038  0.00832  0.00790  0.02549 -0.15837 -0.17961 -0.20146 -0.16439 -0.14305 -0.15563
6   3   1     400  31.3433 43:20:10 -1.64527884855E+05 -1.63272352701E+05  0.00790 -0.00786  0.00832 -0.02038  0.02549 -0.00494 -0.14305 -0.17961 -0.16439 -0.20146 -0.15563 -0.15837
6   3   1     800  42.6434 43:20:10 -1.65838349670E+05 -1.63272352701E+05 -0.02038  0.02549  0.00790 -0.00786 -0.00494  0.00832 -0.20146 -0.15563 -0.14305 -0.17961 -0.15837 -0.16439
6   3   1    1600  46.4419 43:20:10 -1.64157367287E+05 -1.63272352701E+05 -0.02038  0.00790  0.00832 -0.00786 -0.00494  0.02549 -0.20146 -0.14305 -0.16439 -0.17961 -0.15837 -0.15563
6   3   2    3200  46.0946 44:20:10 -1.63983549100E+05 -1.62633027790E+05  0.00832  0.02549 -0.00786 -0.02038 -0.00494  0.00790 -0.16439 -0.15563 -0.17961 -0.20146 -0.15837 -0.14305
6   3   2    6400  44.9258 44:20:10 -1.64460757173E+05 -1.61584967019E+05  0.06352 -0.00587 -0.02120  0.33678  0.28117  0.00877 -0.27518 -0.16045 -0.12287 -0.89373 -0.75006 -0.11497
6   3   6   20000  30.1067 45:20:10 -1.64128773940E+05 -1.61584967019E+05  1.00000 -0.00886  0.26977  0.00529  1.00000  1.00000  0.00000 -0.21526 -0.75006 -0.15497  0.00000  0.00000
6   3   6   36000  27.6763 47:20:10 -1.63186299425E+05 -1.61459773035E+05 -0.01609  0.01057  0.32705  0.27063  0.35266  1.00000 -0.13807 -0.22484 -0.89373 -0.75006 -0.81087  0.00000
6   3   7   56000  19.7015 49:20:10 -1.62568206824E+05 -1.60813913596E+05  0.00128  1.00000 -0.00128  1.00000  0.32693  0.27049 -0.21656  0.00000 -0.14663  0.00000 -0.89373 -0.75006
6   3   8   76000  13.9981 51:20:10 -1.62075766674E+05 -1.60231898092E+05  0.00993  0.00299  0.33115  0.27507  0.09329  1.00000 -0.13799 -0.20144 -0.89373 -0.75006 -0.32147  0.00000
6   3  10   96000  13.8831 53:20:10 -1.61404096354E+05 -1.60156877492E+05  0.13927  0.03689  0.35832  0.00664  0.33294  0.27701 -0.26293 -0.27460 -0.81087 -0.13847 -0.89373 -0.75006
6   3  11  116000   4.9622 55:20:10 -1.60965936719E+05 -1.60156877492E+05  0.01253  0.02869  0.03977  0.33341  0.27752  0.35878 -0.14739 -0.26302 -0.08149 -0.89373 -0.75006 -0.81087
6   3  12  123812   4.3000 55:20:10 -1.60818486642E+05 -1.60156877492E+05  0.02172  0.02557  0.03678  0.33304  0.27712  0.35842 -0.17478 -0.25707 -0.08717 -0.89373 -0.75006 -0.81087
6   3  12  136000   5.3974 57:20:10 -1.60596267946E+05 -1.60140421595E+05  0.03056  0.03479  0.01416  0.33311  0.27720  0.35849 -0.08491 -0.27046 -0.16894 -0.89373 -0.75006 -0.81087
6   3  13  144226   4.4000 58:20:10 -1.60198333446E+05 -1.60064103857E+05  0.03670  0.02827  0.01781  0.33320  0.27729  0.35857 -0.08625 -0.25989 -0.16923 -0.89373 -0.75006 -0.81087
6   3  13  156000   4.0989 59:20:10 -1.60220625248E+05 -1.60064103857E+05  0.03687  0.02881  0.01529  0.33310  0.27718  0.35848 -0.08717 -0.25503 -0.17523 -0.89373 -0.75006 -0.81087
6   3  14  164354   2.9000 00:21:10 -1.60519621109E+05 -1.60064103857E+05  0.04404  0.03291  0.03541  0.33807  0.28257  0.10794 -0.08717 -0.25707 -0.16701 -0.89373 -0.75006 -0.41050
6   3  15  172827   3.0000 00:21:10 -1.60362243441E+05 -1.60064103857E+05  0.03685  0.03168  0.01646  0.33308  0.27716  0.35846 -0.08717 -0.26374 -0.17259 -0.89373 -0.75006 -0.81087
6   3  15  176000   2.5517 01:21:10 -1.60220625248E+05 -1.60064103857E+05  0.02222  0.03227  0.02237  0.33349  0.27760  0.35885 -0.09077 -0.26374 -0.17478 -0.89373 -0.75006 -0.81087
6   3  16  193003   2.6000 02:21:10 -1.59964818217E+05 -1.59932687751E+05  0.02562  0.03562  0.07597  0.02833  0.33580  0.28011 -0.09077 -0.26374 -0.24840 -0.17733 -0.89373 -0.75006
6   3  16  196000   2.5785 03:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04081  0.03210  0.00604  0.06842  0.33583  0.28014 -0.08717 -0.25989 -0.22599 -0.15782 -0.89373 -0.75006
6   3  17  213376   2.4000 04:21:10 -1.59981432307E+05 -1.59932687751E+05  0.04281  0.03167  0.02302  0.04544  0.33721  0.28164 -0.08717 -0.25707 -0.26822 -0.15839 -0.89373 -0.75006
6   3  17  216000   2.2846 05:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04281  0.03167  0.02302  0.04544  0.33721  0.28164 -0.08717 -0.25707 -0.26822 -0.15839 -0.89373 -0.75006
6   3  18  222171   1.5000 05:21:10 -1.59964342810E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  18  240000   1.3554 07:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  19  242735   1.7000 07:21:10 -1.60077170599E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  20  254487   1.0000 08:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  20  260000   0.8873 09:21:10 -1.59932687751E+05 -1.59932687751E+05  0.03498  0.03013  0.01366  0.06383  0.33616  0.28050 -0.09337 -0.25707 -0.24759 -0.15562 -0.89373 -0.75006
6   3  21  275116   0.9000 10:21:10 -1.59932687751E+05 -1.59932687751E+05  0.03402  0.03286  0.01206  0.06398  0.33627  0.28061 -0.09191 -0.26302 -0.23986 -0.15562 -0.89373 -0.75006
6   3  21  280000   0.7491 11:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04212  0.03698  0.01308  0.04813  0.33674  0.28112 -0.08717 -0.26374 -0.24698 -0.15112 -0.89373 -0.75006
6   3  22  290173   0.1000 12:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  23  291046   0.1000 12:21:10 -1.59964342810E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  24  291926   0.4000 12:21:10 -1.59964342810E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  24  304000   0.2237 13:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  25  312743   0.2000 13:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  25  328000   0.1636 15:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  26  333636   0.0000 15:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  28  336270   0.0000 16:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  29  337159   0.0000 16:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  30  338047   0.0000 16:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  31  338935   0.0000 16:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3  32  339831   0.0000 16:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   3 200  339833   0.0000 16:21:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
