K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   5   1       0   1.0000 52:10:10 -1.66231070819E+05 -1.66231070819E+05 -0.00517  0.00507  0.00243 -0.16202 -0.18373 -0.15391
3   5   1     100   0.0000 52:10:10 -1.66231070819E+05 -1.66231070819E+05 -0.00517  0.00507  0.00243 -0.16202 -0.18373 -0.15391
3   5   1     200  19.7044 52:10:10 -1.61741123726E+05 -1.61741123726E+05 -0.00517  0.00243  0.00507 -0.16202 -0.15391 -0.18373
3   5   1     400  23.3990 52:10:10 -1.60987554928E+05 -1.60987554928E+05 -0.00517  0.00243  0.00507 -0.16202 -0.15391 -0.18373
3   5   1     800  29.5285 52:10:10 -1.60560509780E+05 -1.60426625818E+05  0.00243 -0.00517  0.00507 -0.15391 -0.16202 -0.18373
3   5   1    1600  34.4956 52:10:10 -1.61910816979E+05 -1.60411252894E+05  0.00243 -0.00517  0.00507 -0.15391 -0.16202 -0.18373
3   5   1    3200  43.6681 52:10:10 -1.63418644422E+05 -1.60215630531E+05 -0.01241  0.16465 -0.00823 -0.17569 -0.46491 -0.09739
3   5   2    6400  36.6090 52:10:10 -1.62703317249E+05 -1.59651330278E+05  0.00094  0.09603 -0.00558 -0.14377 -0.26879 -0.21901
3   5   4   12800  33.7563 53:10:10 -1.61782096886E+05 -1.59651330278E+05 -0.01574  0.03996  0.14452 -0.16325 -0.10978 -0.46374
3   5   4   16000  34.8080 54:10:10 -1.61048639788E+05 -1.59651330278E+05 -0.00773 -0.00793  0.27154 -0.12941 -0.23465 -0.75006
3   5   6   25600  20.1071 55:10:10 -1.60305680617E+05 -1.59188453491E+05 -0.02655  0.00496  0.26636 -0.18539 -0.10155 -0.75006
3   5   8   36000  10.6509 56:10:10 -1.59956472442E+05 -1.58912581094E+05 -0.01089  0.01333  0.27102 -0.13525 -0.25582 -0.75006
3   5  10   51200   7.3984 57:10:10 -1.59318989466E+05 -1.58912581094E+05 -0.00292  0.00912  0.27094 -0.14238 -0.23819 -0.75006
3   5  11   56000   4.3896 58:10:10 -1.59307109753E+05 -1.58912581094E+05 -0.00664  0.02059  0.27075 -0.13338 -0.26938 -0.75006
3   5  15   76000   2.4450 00:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  20  100000   1.8276 02:11:10 -1.58954632829E+05 -1.58912581094E+05 -0.00235  0.01449  0.27095 -0.13137 -0.26220 -0.75006
3   5  20  102400   1.9278 02:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00487  0.01828  0.27080 -0.13384 -0.26410 -0.75006
3   5  21  104202   2.4000 02:11:10 -1.58928625367E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   5  22  109341   1.4000 03:11:10 -1.58953286448E+05 -1.58912581094E+05 -0.00235  0.01449  0.27095 -0.13137 -0.26220 -0.75006
3   5  23  114467   1.7000 03:11:10 -1.58929858411E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  23  116000   1.7594 04:11:10 -1.58929858411E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5  24  119530   1.7000 04:11:10 -1.58928625367E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  26  129897   1.0000 05:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  27  135218   1.5000 06:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   5  27  136000   1.0221 06:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   5  28  140565   1.0000 06:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00487  0.01828  0.27080 -0.13384 -0.26410 -0.75006
3   5  29  145918   0.7000 07:11:10 -1.58929858411E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  30  151229   0.6000 07:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  31  156000   2.1277 08:11:10 -1.58920194247E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  31  156508   1.4000 08:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  32  161795   1.1000 08:11:10 -1.58920194247E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   5  33  167095   0.0000 09:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   5 200  167097   0.0000 09:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
