K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   7   1       0   1.0000 30:14:10 -1.68279164272E+05 -1.68279164272E+05 -0.00350 -0.00773  0.00940 -0.00654 -0.14814 -0.17960 -0.13885 -0.18344
4   7   1     100   2.9412 30:14:10 -1.68186101917E+05 -1.68186101917E+05 -0.00350 -0.00773  0.00940 -0.00654 -0.14814 -0.17960 -0.13885 -0.18344
4   7   1     200  33.0049 30:14:10 -1.66057258572E+05 -1.65981408900E+05  0.00940 -0.00350 -0.00654 -0.00773 -0.13885 -0.14814 -0.18344 -0.17960
4   7   1     400  38.2134 30:14:10 -1.61525689245E+05 -1.61525689245E+05 -0.00654 -0.00350  0.00940 -0.00773 -0.18344 -0.14814 -0.13885 -0.17960
4   7   1     800  37.8580 30:14:10 -1.62918678874E+05 -1.61341142980E+05  0.00940 -0.00350 -0.00654 -0.00773 -0.13885 -0.14814 -0.18344 -0.17960
4   7   1    1600  41.7342 30:14:10 -1.61828806313E+05 -1.61341142980E+05 -0.00654  0.00940 -0.00350 -0.00773 -0.18344 -0.13885 -0.14814 -0.17960
4   7   2    3200  32.1429 31:14:10 -1.61421573920E+05 -1.60111122631E+05  0.00291 -0.01422 -0.00117  0.27008 -0.22451 -0.06017 -0.15112 -0.73483
4   7   3    6400  27.7521 31:14:10 -1.60733122953E+05 -1.59492391811E+05 -0.00622 -0.00907  0.19147  0.27458 -0.15024 -0.16286 -0.56221 -0.75006
4   7   3   12000  32.7047 32:14:10 -1.64430391708E+05 -1.59492391811E+05 -0.01109  0.32665 -0.01626  0.27019 -0.13094 -0.89373 -0.16517 -0.75006
4   7   3   12800  32.6694 32:14:10 -1.60832030117E+05 -1.59492391811E+05  0.27019 -0.01109  0.32665 -0.01626 -0.75006 -0.13094 -0.89373 -0.16517
4   7   5   25600  22.5705 33:14:10 -1.61333008079E+05 -1.58987258582E+05 -0.00896 -0.01050  0.32691  0.27048 -0.18357 -0.14124 -0.89373 -0.75006
4   7   5   32000  23.5340 34:14:10 -1.60639342193E+05 -1.58718385687E+05  0.01335  0.00089  0.18732  0.27377 -0.22869 -0.14215 -0.49869 -0.75006
4   7   8   51200  10.0000 36:14:10 -1.59567516554E+05 -1.58718385687E+05  0.00232 -0.00746  0.32697  0.27054 -0.13682 -0.20619 -0.89373 -0.75006
4   7   8   52000   5.3846 36:14:10 -1.58989129752E+05 -1.58718385687E+05  0.00232 -0.00746  0.32697  0.27054 -0.13682 -0.20619 -0.89373 -0.75006
4   7  10   72000   4.6256 38:14:10 -1.58718385687E+05 -1.58718385687E+05 -0.00012  0.01268  0.32699  0.27056 -0.13928 -0.24168 -0.89373 -0.75006
4   7  12   96000   2.8162 40:14:10 -1.58906121075E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   7  13  102400   2.8425 40:14:10 -1.58718385687E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   7  14  105926   3.1000 41:14:10 -1.58763711271E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   7  15  114382   1.8000 41:14:10 -1.58752789528E+05 -1.58718385687E+05 -0.01038  0.03557  0.32599  0.26948 -0.13579 -0.28474 -0.89373 -0.75006
4   7  15  116000   2.1860 42:14:10 -1.58833103178E+05 -1.58718385687E+05 -0.01038  0.03557  0.32599  0.26948 -0.13579 -0.28474 -0.89373 -0.75006
4   7  16  123316   2.5000 42:14:10 -1.58735722131E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   7 200  131051   0.0000 43:14:10 -1.58718385687E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
