K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   7   1       0   1.0000 55:17:10 -1.69275188331E+05 -1.69275188331E+05  0.00733  0.00547  0.00890  0.00016 -0.01584 -0.14706 -0.16242 -0.17821 -0.15496 -0.19369
5   7   1     100   1.9608 55:17:10 -1.69123667112E+05 -1.69123667112E+05  0.00733  0.00547  0.00890  0.00016 -0.01584 -0.14706 -0.16242 -0.17821 -0.15496 -0.19369
5   7   1     200  28.0788 55:17:10 -1.64012040186E+05 -1.63889596142E+05  0.00733  0.00016  0.00547 -0.01584  0.00890 -0.14706 -0.15496 -0.16242 -0.19369 -0.17821
5   7   1     400  31.5136 55:17:10 -1.61889615083E+05 -1.61416596016E+05  0.00733  0.00016  0.00547 -0.01584  0.00890 -0.14706 -0.15496 -0.16242 -0.19369 -0.17821
5   7   1     800  36.8618 55:17:10 -1.62800067222E+05 -1.61416596016E+05  0.00547  0.00016  0.00733 -0.01584  0.00890 -0.16242 -0.15496 -0.14706 -0.19369 -0.17821
5   7   1    1600  42.7324 55:17:10 -1.64364880052E+05 -1.61416596016E+05  0.00016  0.00547 -0.01584  0.00733  0.00890 -0.15496 -0.16242 -0.19369 -0.14706 -0.17821
5   7   2    3200  47.3256 55:17:10 -1.62777439893E+05 -1.61416596016E+05  0.00547  0.00733  0.00016 -0.01584  0.00890 -0.16242 -0.14706 -0.15496 -0.19369 -0.17821
5   7   3    6400  30.2439 55:17:10 -1.62652046038E+05 -1.60738712172E+05 -0.00159  0.33175  0.10470  0.27572 -0.01151 -0.15647 -0.89373 -0.27812 -0.75006 -0.15539
5   7   3   12800  34.5042 56:17:10 -1.61208776620E+05 -1.60021149604E+05  0.01078  1.00000 -0.01462  0.32637  0.26989 -0.23422  0.00000 -0.13487 -0.89373 -0.75006
5   7   4   20000  34.0167 57:17:10 -1.61220614952E+05 -1.59772477728E+05  0.01181 -0.00564  0.03285  0.33283  0.27689 -0.12027 -0.13755 -0.26609 -0.89373 -0.75006
5   7   4   25600  31.9772 57:17:10 -1.62733512224E+05 -1.59772477728E+05  0.03631 -0.00103  0.33318  0.27727  0.00774 -0.07395 -0.19701 -0.89373 -0.75006 -0.14982
5   7   5   40000  28.1996 59:17:10 -1.60772520564E+05 -1.59772477728E+05 -0.00750  0.01637  0.02559  0.33144  0.27538 -0.20775 -0.23946 -0.10822 -0.89373 -0.75006
5   7   6   51200  18.6891 00:18:10 -1.60539729332E+05 -1.59546552371E+05  0.01266  0.02723 -0.00667  0.33370  0.27783 -0.15086 -0.25198 -0.11858 -0.89373 -0.75006
5   7   7   60000  11.5800 01:18:10 -1.60831997641E+05 -1.59166399565E+05  0.03442  0.01436  0.01280  0.33295  0.27702 -0.07815 -0.23378 -0.17296 -0.89373 -0.75006
5   7   8   84000  12.6517 03:18:10 -1.59870708329E+05 -1.59145719728E+05 -0.01439  0.03678  0.02490  0.33308  0.27716 -0.14447 -0.12905 -0.26888 -0.89373 -0.75006
5   7  10  102400   9.1490 04:18:10 -1.59189369881E+05 -1.59145719728E+05  0.03952  0.03247 -0.00498  0.33232  0.27634 -0.14836 -0.27080 -0.13700 -0.89373 -0.75006
5   7  10  104000   7.7318 05:18:10 -1.59724359337E+05 -1.59145719728E+05  0.03952  0.03247 -0.00498  0.33232  0.27634 -0.14836 -0.27080 -0.13700 -0.89373 -0.75006
5   7  11  110053   4.9000 05:18:10 -1.59294797795E+05 -1.59145719728E+05  0.03110  0.02392  0.01505  0.33433  0.27851 -0.10250 -0.25035 -0.14871 -0.89373 -0.75006
5   7  12  124396   2.5000 07:18:10 -1.59386265353E+05 -1.59145719728E+05  0.00480  0.03974  0.01699  0.33398  0.27814 -0.10147 -0.27500 -0.16102 -0.89373 -0.75006
5   7  12  128000   3.3398 07:18:10 -1.59323856360E+05 -1.59145719728E+05  0.03733  0.03544  0.01395  0.33342  0.27753 -0.08717 -0.26756 -0.17262 -0.89373 -0.75006
5   7  13  133052   4.6000 07:18:10 -1.59331740840E+05 -1.59145719728E+05  0.02371  0.03787  0.01077  0.33333  0.27743 -0.09489 -0.27316 -0.16911 -0.89373 -0.75006
5   7  14  147279   2.0000 09:18:10 -1.59310192050E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   7  14  148000   2.2654 09:18:10 -1.59145719728E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   7  15  155827   1.6000 10:18:10 -1.59223837924E+05 -1.59145719728E+05  0.03865  0.01944  0.02138  0.33329  0.27738 -0.08166 -0.25583 -0.16374 -0.89373 -0.75006
5   7  15  168000   1.9887 11:18:10 -1.59248533996E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   7  16  169904   1.7000 11:18:10 -1.59284033530E+05 -1.59145719728E+05  0.03729  0.03710  0.01005  0.33339  0.27750 -0.08717 -0.27002 -0.17030 -0.89373 -0.75006
5   7  17  178966   1.1000 12:18:10 -1.59178422283E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   7  17  188000   1.3843 13:18:10 -1.59224868623E+05 -1.59145719728E+05  0.03735  0.02614  0.02024  0.33343  0.27754 -0.08717 -0.25707 -0.17335 -0.89373 -0.75006
5   7  18  193472   1.8000 13:18:10 -1.59208220275E+05 -1.59145719728E+05  0.03005  0.03541  0.01558  0.33354  0.27766 -0.09191 -0.27046 -0.17140 -0.89373 -0.75006
5   7 200  202467   0.0000 14:18:10 -1.59145719728E+05 -1.59145719728E+05  0.03729  0.01535  0.03212  0.33339  0.27749 -0.08717 -0.17140 -0.26374 -0.89373 -0.75006
