K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   6   1       0   1.0000 32:22:10 -1.70164452169E+05 -1.70164452169E+05  0.02926  0.00455  0.00896 -0.00202 -0.00914  0.00387 -0.18410 -0.17228 -0.18983 -0.15596 -0.14846 -0.18607
6   6   1     100   1.9231 32:22:10 -1.70000645743E+05 -1.70000645743E+05  0.02926  0.00896  0.00455 -0.00202 -0.00914  0.00387 -0.18410 -0.18983 -0.17228 -0.15596 -0.14846 -0.18607
6   6   1     200  30.2439 32:22:10 -1.65376617537E+05 -1.64833057501E+05  0.02926  0.00455  0.00896 -0.00202  0.00387 -0.00914 -0.18410 -0.17228 -0.18983 -0.15596 -0.18607 -0.14846
6   6   1     400  34.0741 32:22:10 -1.62179437589E+05 -1.62149994251E+05 -0.00914 -0.00202  0.00455  0.00387  0.02926  0.00896 -0.14846 -0.15596 -0.17228 -0.18607 -0.18410 -0.18983
6   6   1     800  33.2919 32:22:10 -1.63905764710E+05 -1.61752377052E+05  0.00896 -0.00202 -0.00914  0.00455  0.00387  0.02926 -0.18983 -0.15596 -0.14846 -0.17228 -0.18607 -0.18410
6   6   1    1600  38.6916 32:22:10 -1.62253941850E+05 -1.61752377052E+05  0.00455 -0.00914 -0.00202  0.00387  0.02926  0.00896 -0.17228 -0.14846 -0.15596 -0.18607 -0.18410 -0.18983
6   6   2    3200  49.0099 33:22:10 -1.64423151067E+05 -1.61752377052E+05 -0.00202 -0.00914  0.00455  0.00387  0.02926  0.00896 -0.15596 -0.14846 -0.17228 -0.18607 -0.18410 -0.18983
6   6   3    6400  48.6138 33:22:10 -1.65762932175E+05 -1.61752377052E+05  1.00000  0.32519 -0.01197  1.00000 -0.02660  1.00000  0.00000 -0.89373 -0.18487  0.00000 -0.15755  0.00000
6   6   6   12000  38.1319 34:22:10 -1.66234835955E+05 -1.61752377052E+05  1.00000  0.00672  1.00000  0.00231  1.00000  1.00000  0.00000 -0.18395  0.00000 -0.15992  0.00000  0.00000
6   6   6   12800  42.1637 34:22:10 -1.66597024346E+05 -1.61752377052E+05  1.00000  0.00231  0.00672  1.00000  1.00000  1.00000  0.00000 -0.15992 -0.18395  0.00000  0.00000  0.00000
6   6   7   25600  44.4444 35:22:10 -1.66682195789E+05 -1.61752377052E+05  1.00000 -0.02186  0.32386  1.00000  1.00000 -0.01755  0.00000 -0.17486 -0.89373  0.00000  0.00000 -0.14027
6   6   7   32000  26.4198 36:22:10 -1.61732920196E+05 -1.60961418182E+05 -0.01246  1.00000  1.00000  0.32441  0.00271  0.35012 -0.21070  0.00000  0.00000 -0.89373 -0.16567 -0.81087
6   6   8   51200  14.4402 37:22:10 -1.62076617089E+05 -1.60811325806E+05  0.00460  0.00012  1.00000  0.17542  0.27411  0.35575 -0.13678 -0.20045  0.00000 -0.56600 -0.75006 -0.81087
6   6   8   56000  13.2104 38:22:10 -1.61312859161E+05 -1.60811325806E+05  0.13954  0.01489  0.01574  0.33314  0.27723  0.35852 -0.26293 -0.25284 -0.12971 -0.89373 -0.75006 -0.81087
6   6   9   76000   9.6372 40:22:10 -1.60571819715E+05 -1.60198333446E+05  0.13942  0.02380  0.00975  0.33305  0.27713  0.35843 -0.26293 -0.26534 -0.13042 -0.89373 -0.75006 -0.81087
6   6  10   96000   8.8843 42:22:10 -1.61285470747E+05 -1.60198333446E+05  0.02542  0.00950  0.03636  0.33274  0.27680  0.35813 -0.17076 -0.23506 -0.08717 -0.89373 -0.75006 -0.81087
6   6  10  102400   9.2584 42:22:10 -1.60410167058E+05 -1.60198333446E+05  0.00760  0.03202  0.00980  0.33311  0.27719  0.35849 -0.16244 -0.26329 -0.09082 -0.89373 -0.75006 -0.81087
6   6  11  116000   7.2544 44:22:10 -1.60812174706E+05 -1.60198333446E+05  0.02416  0.04163  0.00678  0.33291  0.27697  0.35829 -0.08204 -0.28062 -0.16831 -0.89373 -0.75006 -0.81087
6   6  12  124680   5.6000 45:22:10 -1.60457899336E+05 -1.60198333446E+05  0.02726  0.02825  0.01942  0.33311  0.27719  0.35848 -0.08652 -0.26302 -0.17317 -0.89373 -0.75006 -0.81087
6   6  12  136000   5.5052 46:22:10 -1.60905177018E+05 -1.60097163607E+05  0.03685  0.03168  0.01646  0.33308  0.27716  0.35846 -0.08717 -0.26374 -0.17259 -0.89373 -0.75006 -0.81087
6   6  13  145022   5.0000 46:22:10 -1.60425097590E+05 -1.60097163607E+05  0.03041  0.01866  0.02386  0.33275  0.27680  0.35814 -0.08892 -0.25583 -0.16380 -0.89373 -0.75006 -0.81087
6   6  13  156000   4.1111 48:22:10 -1.60064103857E+05 -1.60038304387E+05  0.01246  0.03526  0.35880  0.02190  0.33344  0.27755 -0.09416 -0.27046 -0.81087 -0.17531 -0.89373 -0.75006
6   6  14  165243   3.7000 48:22:10 -1.60198333446E+05 -1.60038304387E+05  0.02319  0.03442  0.01452  0.33340  0.27750  0.35876 -0.08925 -0.26570 -0.17066 -0.89373 -0.75006 -0.81087
