K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   9   9  100000   7.4736 31:24:10 -1.60733282166E+05 -1.60198333446E+05  0.03826  0.02311  0.01579  0.33302  0.27709  0.35840 -0.08166 -0.25166 -0.16775 -0.89373 -0.75006 -0.81087
6   9   9  102400   7.5356 31:24:10 -1.60886791010E+05 -1.60198333446E+05  0.03826  0.01579  0.02311  0.33302  0.27709  0.35840 -0.08166 -0.16775 -0.25166 -0.89373 -0.75006 -0.81087
6   9  10  120000   6.0123 33:24:10 -1.60868267582E+05 -1.60198333446E+05  0.03695  0.03506  0.01498  0.33316  0.27724  0.35853 -0.08717 -0.26756 -0.17391 -0.89373 -0.75006 -0.81087
6   9  11  123883   4.3000 33:24:10 -1.60198333446E+05 -1.60198333446E+05  0.03695  0.03506  0.01498  0.33316  0.27724  0.35853 -0.08717 -0.26756 -0.17391 -0.89373 -0.75006 -0.81087
6   9  11  140000   5.4909 35:24:10 -1.60317111069E+05 -1.59964342810E+05  0.04177  0.02719  0.04602  0.04082  0.33649  0.28086 -0.08717 -0.25039 -0.25259 -0.17392 -0.89373 -0.75006
6   9  12  144297   3.8000 35:24:10 -1.60456892143E+05 -1.59964342810E+05  0.03656  0.03218  0.01421  0.33343  0.27754  0.35879 -0.09121 -0.26374 -0.15973 -0.89373 -0.75006 -0.81087
6   9  13  157152   3.0000 36:24:10 -1.60448238034E+05 -1.59964342810E+05  0.03694  0.02820  0.01977  0.33315  0.27724  0.35852 -0.08717 -0.25989 -0.17577 -0.89373 -0.75006 -0.81087
6   9  13  160000   2.9732 37:24:10 -1.60220625248E+05 -1.59964342810E+05  0.03607  0.02598  0.02045  0.33332  0.27742  0.35869 -0.09079 -0.25707 -0.16683 -0.89373 -0.75006 -0.81087
6   9  14  177102   1.4000 38:24:10 -1.60259566451E+05 -1.59964342810E+05  0.03664  0.01661  0.02794  0.33294  0.27701  0.35832 -0.08717 -0.25760 -0.16701 -0.89373 -0.75006 -0.81087
6   9  14  180000   2.1764 39:24:10 -1.60317025346E+05 -1.59964342810E+05  0.03694  0.02820  0.01977  0.33315  0.27724  0.35852 -0.08717 -0.25989 -0.17577 -0.89373 -0.75006 -0.81087
6   9  15  200000   2.3255 41:24:10 -1.60359689644E+05 -1.59932687751E+05  0.04164  0.03048  0.05887  0.33640  0.28076  0.01402 -0.08717 -0.25707 -0.15539 -0.89373 -0.75006 -0.24759
6   9  16  205873   2.3000 41:24:10 -1.59964818217E+05 -1.59932687751E+05  0.04105  0.02988  0.01561  0.05733  0.33599  0.28032 -0.08717 -0.25707 -0.22268 -0.16612 -0.89373 -0.75006
6   9  17  215717   1.9000 42:24:10 -1.60021387857E+05 -1.59932687751E+05  0.04166  0.03050  0.05017  0.02269  0.33641  0.28078 -0.08717 -0.25707 -0.16342 -0.24267 -0.89373 -0.75006
6   9  17  224000   1.5268 43:24:10 -1.59969372552E+05 -1.59932687751E+05  0.04081  0.02964  0.00935  0.06842  0.33583  0.28014 -0.08717 -0.25707 -0.22938 -0.15782 -0.89373 -0.75006
6   9  18  236237   1.6000 44:24:10 -1.59979551012E+05 -1.59932687751E+05  0.04166  0.03050  0.02269  0.05017  0.33641  0.28078 -0.08717 -0.25707 -0.24267 -0.16342 -0.89373 -0.75006
6   9  18  240000   1.7339 45:24:10 -1.59964818217E+05 -1.59932687751E+05  0.04146  0.03957 -0.00057  0.06399  0.33628  0.28062 -0.08717 -0.26756 -0.22560 -0.15562 -0.89373 -0.75006
6   9  19  247898   1.3000 45:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04207  0.03091  0.01471  0.05381  0.33670  0.28108 -0.08717 -0.25707 -0.25618 -0.15329 -0.89373 -0.75006
6   9  19  260000   0.9028 47:24:10 -1.59932687751E+05 -1.59932687751E+05  0.03402  0.03286  0.01206  0.06398  0.33627  0.28061 -0.09191 -0.26302 -0.23986 -0.15562 -0.89373 -0.75006
6   9  20  268525   1.4000 47:24:10 -1.59996937907E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  20  280000   0.9395 49:24:10 -1.59992660784E+05 -1.59932687751E+05  0.04164  0.03048  0.01402  0.05887  0.33640  0.28076 -0.08717 -0.25707 -0.24759 -0.15539 -0.89373 -0.75006
6   9  21  282703   0.4000 49:24:10 -1.59964818217E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  21  300000   0.4460 51:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  22  320000   0.3923 53:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  23  323997   0.3000 53:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04164  0.03048  0.01402  0.05887  0.33640  0.28076 -0.08717 -0.25707 -0.24759 -0.15539 -0.89373 -0.75006
6   9  24  332702   0.2000 54:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  25  336200   0.2000 54:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  27  339744   0.0000 55:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  28  340000   0.3460 55:24:10 -1.59964342810E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  28  340636   0.2000 55:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  29  342388   0.0000 55:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  31  344169   0.0000 55:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  32  345063   0.0000 55:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9  33  345955   0.0000 55:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
6   9 200  345957   0.0000 55:24:10 -1.59932687751E+05 -1.59932687751E+05  0.04119  0.03003  0.01180  0.06373  0.33609  0.28042 -0.08717 -0.25707 -0.23986 -0.15562 -0.89373 -0.75006
