K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   9   1       0   1.0000 02:15:10 -1.68013169605E+05 -1.68013169605E+05 -0.00083  0.00636 -0.00177 -0.00647 -0.18269 -0.12638 -0.18928 -0.16138
4   9   1     100   1.9417 02:15:10 -1.67858108325E+05 -1.67858108325E+05 -0.00083  0.00636 -0.00177 -0.00647 -0.18269 -0.12638 -0.18928 -0.16138
4   9   1     200  25.9804 02:15:10 -1.64813358550E+05 -1.64492610833E+05 -0.00083  0.00636 -0.00177 -0.00647 -0.18269 -0.12638 -0.18928 -0.16138
4   9   1     400  37.1287 02:15:10 -1.64392122198E+05 -1.64053364859E+05 -0.00647 -0.00177  0.00636 -0.00083 -0.16138 -0.18928 -0.12638 -0.18269
4   9   1     800  39.9254 02:15:10 -1.62102704174E+05 -1.61774048426E+05 -0.00647 -0.00177  0.00636 -0.00083 -0.16138 -0.18928 -0.12638 -0.18269
4   9   1    1600  43.9526 02:15:10 -1.63446625237E+05 -1.61118960486E+05 -0.00647 -0.00177  0.00636 -0.00083 -0.16138 -0.18928 -0.12638 -0.18269
4   9   1    3200  43.6017 02:15:10 -1.63781190139E+05 -1.60788371175E+05  0.18140 -0.01332  0.27378  0.00067 -0.48404 -0.17845 -0.75006 -0.11944
4   9   1    6400  44.9250 02:15:10 -1.63605685512E+05 -1.60476532478E+05 -0.00107 -0.01266  0.27656 -0.01097 -0.13845 -0.16454 -0.75006 -0.15716
4   9   3   12800  40.5904 03:15:10 -1.63148884172E+05 -1.60144872553E+05 -0.01557  0.03670 -0.00345  0.27468 -0.13573 -0.13453 -0.21653 -0.75006
4   9   5   20000  34.8706 04:15:10 -1.61363081211E+05 -1.59629030157E+05 -0.01571 -0.00993  0.32888  0.27057 -0.15036 -0.16917 -0.90779 -0.75006
4   9   6   25600  19.0661 04:15:10 -1.60434152299E+05 -1.59629030157E+05  0.00214  0.00747  0.00808  0.27732 -0.15063 -0.20527 -0.08142 -0.75006
4   9   7   40000  15.5106 06:15:10 -1.61876304879E+05 -1.58718385687E+05  0.01081 -0.02152  0.32615  0.26965 -0.13148 -0.18485 -0.89373 -0.75006
4   9   8   51200  15.5586 07:15:10 -1.59415515111E+05 -1.58718385687E+05 -0.00186 -0.00206  0.32694  0.27051 -0.14247 -0.20358 -0.89373 -0.75006
4   9   9   60000   7.5267 08:15:10 -1.59641788716E+05 -1.58718385687E+05  0.03115 -0.00879  0.32614  0.26964 -0.27764 -0.13535 -0.89373 -0.75006
4   9  11   80000   4.8069 10:15:10 -1.58719703860E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   9  13  100000   2.9022 12:15:10 -1.58848636924E+05 -1.58718385687E+05 -0.00891  0.03177  0.32611  0.26961 -0.13531 -0.27841 -0.89373 -0.75006
4   9  14  102400   2.9317 12:15:10 -1.58719703860E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   9  15  109572   2.0000 12:15:10 -1.58829632755E+05 -1.58718385687E+05 -0.00327  0.01742  0.32663  0.27018 -0.13290 -0.25392 -0.89373 -0.75006
4   9  16  118509   2.1000 13:15:10 -1.58746230254E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   9  16  124000   2.1467 14:15:10 -1.58735722131E+05 -1.58718385687E+05 -0.00665  0.02493  0.32630  0.26981 -0.13175 -0.27046 -0.89373 -0.75006
4   9  17  127148   2.3000 14:15:10 -1.58854556265E+05 -1.58718385687E+05 -0.00289  0.01888  0.32676  0.27031 -0.13343 -0.25989 -0.89373 -0.75006
4   9  18  136423   1.6000 15:15:10 -1.58719703860E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   9  18  144000   1.9333 16:15:10 -1.58746230254E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   9 200  144378   0.0000 16:15:10 -1.58718385687E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
