K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   4   1       0   1.0000 19:21:10 -1.71345580052E+05 -1.71345580052E+05  0.00641 -0.01013 -0.00925 -0.01099  0.00428  0.00508 -0.13159 -0.20432 -0.16968 -0.20273 -0.14718 -0.11951
6   4   1     100   1.9608 19:21:10 -1.71351427121E+05 -1.71343277433E+05  0.00641 -0.01013 -0.00925 -0.01099  0.00428  0.00508 -0.13159 -0.20432 -0.16968 -0.20273 -0.14718 -0.11951
6   4   1     200  37.1287 19:21:10 -1.67088480364E+05 -1.67088480364E+05  0.00508  0.00428 -0.01099  0.00641 -0.00925 -0.01013 -0.11951 -0.14718 -0.20273 -0.13159 -0.16968 -0.20432
6   4   1     400  39.0547 19:21:10 -1.64227422851E+05 -1.63213303493E+05 -0.00925  0.00641 -0.01013  0.00508  0.00428 -0.01099 -0.16968 -0.13159 -0.20432 -0.11951 -0.14718 -0.20273
6   4   1     800  41.5212 19:21:10 -1.62826064353E+05 -1.62377199112E+05  0.00508  0.00641 -0.01013 -0.00925 -0.01099  0.00428 -0.11951 -0.13159 -0.20432 -0.16968 -0.20273 -0.14718
6   4   1    1600  45.5680 19:21:10 -1.65026815827E+05 -1.62377199112E+05  0.00641  0.00508 -0.01013 -0.01099  0.00428 -0.00925 -0.13159 -0.11951 -0.20432 -0.20273 -0.14718 -0.16968
6   4   1    3200  45.2530 19:21:10 -1.63150718733E+05 -1.61717559510E+05 -0.00925  0.00508 -0.01013  0.00641 -0.01099  0.00428 -0.16968 -0.11951 -0.20432 -0.13159 -0.20273 -0.14718
6   4   2    6400  45.4436 20:21:10 -1.63707975000E+05 -1.61717559510E+05  0.00524  0.06098  0.01497 -0.00101  0.33371  0.21330 -0.20761 -0.13732 -0.03299 -0.15435 -0.89373 -0.59047
6   4   5   12800  40.9171 20:21:10 -1.68620497873E+05 -1.61717559510E+05  0.32542 -0.02067  1.00000 -0.00127  1.00000  1.00000 -0.89373 -0.18401  0.00000 -0.16959  0.00000  0.00000
6   4   5   20000  38.1569 21:21:10 -1.65795007321E+05 -1.61717559510E+05  1.00000 -0.01303 -0.01212  0.35127  1.00000  1.00000  0.00000 -0.17644 -0.18332 -0.81087  0.00000  0.00000
6   4   6   36000  25.2626 23:21:10 -1.64109661784E+05 -1.61359294669E+05  0.00436 -0.01857  0.32712  0.27070  0.35272  1.00000 -0.20590 -0.13547 -0.89373 -0.75006 -0.81087  0.00000
6   4   7   60000  18.2579 25:21:10 -1.61062744826E+05 -1.60811325806E+05  0.00950  0.02625  0.13932  0.33297  0.27705  0.35835 -0.13773 -0.25218 -0.26293 -0.89373 -0.75006 -0.81087
6   4   8   80000  14.4363 27:21:10 -1.61868524955E+05 -1.60198333446E+05  0.03912  0.01525 -0.00125  0.33132  0.27525  0.35676 -0.07669 -0.25774 -0.13409 -0.89373 -0.75006 -0.81087
6   4   9  100000  10.8677 29:21:10 -1.61360011758E+05 -1.60123411708E+05  0.04264  0.03323  0.04237  0.33710  0.28151  0.02016 -0.08717 -0.25841 -0.15950 -0.89373 -0.75006 -0.25406
6   4  10  112914   7.8000 30:21:10 -1.61019042504E+05 -1.60123411708E+05  0.03011  0.04229  0.05663  0.33639  0.28075  0.01702 -0.16829 -0.27316 -0.09251 -0.89373 -0.75006 -0.16886
