K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   7   1       0   1.0000 29:11:10 -1.66106173267E+05 -1.66106173267E+05  0.01176 -0.00494 -0.00332 -0.17236 -0.17875 -0.14995
3   7   1     100   1.9608 29:11:10 -1.65608297070E+05 -1.65608297070E+05  0.01176 -0.00494 -0.00332 -0.17236 -0.17875 -0.14995
3   7   1     200  22.6601 29:11:10 -1.63306134339E+05 -1.63306134339E+05  0.01176 -0.00332 -0.00494 -0.17236 -0.14995 -0.17875
3   7   1     400  24.5658 29:11:10 -1.63001826441E+05 -1.62421527680E+05  0.01176 -0.00494 -0.00332 -0.17236 -0.17875 -0.14995
3   7   1     800  25.7783 29:11:10 -1.62563459993E+05 -1.60235983956E+05 -0.00494  0.01176 -0.00332 -0.17875 -0.17236 -0.14995
3   7   1    1600  38.7399 29:11:10 -1.65079424794E+05 -1.60235983956E+05  0.01176 -0.00494 -0.00332 -0.17236 -0.17875 -0.14995
3   7   2    3200  41.9315 30:11:10 -1.61382205817E+05 -1.60235983956E+05  0.00317  0.00158  0.01889 -0.20282 -0.12728 -0.17604
3   7   2    6400  40.3186 30:11:10 -1.61385269661E+05 -1.60225389733E+05 -0.00556  0.03591  0.04519 -0.15237 -0.23602 -0.21488
3   7   4   12800  29.9616 31:11:10 -1.61706242365E+05 -1.59392912849E+05 -0.01022 -0.01642  0.26975 -0.12247 -0.19312 -0.75006
3   7   4   16000  31.9769 31:11:10 -1.60003191114E+05 -1.59392912849E+05  0.00087 -0.01666  0.27003 -0.13518 -0.20177 -0.75006
3   7   6   25600   5.2613 32:11:10 -1.60249452769E+05 -1.58912581094E+05 -0.03360  0.16763  0.25934 -0.15191 -0.52806 -0.75006
3   7   7   32000   9.5098 33:11:10 -1.59223341940E+05 -1.58912581094E+05 -0.00686 -0.00233  0.27063 -0.14195 -0.21135 -0.75006
3   7  11   51200   3.3229 34:11:10 -1.58928625367E+05 -1.58912581094E+05 -0.00624  0.01040  0.27075 -0.13218 -0.25013 -0.75006
3   7  12   56000   3.7906 35:11:10 -1.59091158787E+05 -1.58912581094E+05 -0.00193  0.01368  0.27101 -0.13343 -0.25859 -0.75006
3   7  16   76000   2.1739 37:11:10 -1.58953286448E+05 -1.58912581094E+05 -0.00367  0.01595  0.27103 -0.13302 -0.26359 -0.75006
3   7  19   96000   1.3983 39:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00235  0.01449  0.27095 -0.13137 -0.26220 -0.75006
3   7  21  102400   1.3636 39:11:10 -1.58920194247E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  21  103068   1.4000 39:11:10 -1.58928625367E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   7  22  108242   1.3000 40:11:10 -1.58920194247E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  23  113347   1.2000 41:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  23  116000   1.1402 41:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  24  118416   1.4000 41:11:10 -1.58954632829E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3   7  25  123558   1.2000 42:11:10 -1.58920194247E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  26  128794   0.7000 42:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  26  132000   1.2809 43:11:10 -1.58928625367E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  29  144698   0.7000 44:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  30  150017   1.0000 44:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   7  30  152000   1.1682 45:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  31  155307   0.3000 45:11:10 -1.58920194247E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  32  160581   0.3000 45:11:10 -1.58920194247E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   7  33  165816   0.4000 46:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3   7  34  171109   0.3000 47:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  34  172000   0.5542 47:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7  35  176389   0.0000 47:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3   7 200  176391   0.0000 47:11:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
