K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3  10   1       0   1.0000 27:12:10 -1.65763756328E+05 -1.65763756328E+05 -0.00180  0.00743  0.00416 -0.16942 -0.15828 -0.18073
3  10   1     100   1.9417 27:12:10 -1.65162151528E+05 -1.65162151528E+05 -0.00180  0.00743  0.00416 -0.16942 -0.15828 -0.18073
3  10   1     200  29.0640 27:12:10 -1.64351080953E+05 -1.63768683005E+05  0.00743  0.00416 -0.00180 -0.15828 -0.18073 -0.16942
3  10   1     400  37.7171 27:12:10 -1.64403624552E+05 -1.63513533041E+05 -0.00180  0.00743  0.00416 -0.16942 -0.15828 -0.18073
3  10   1     800  45.3300 27:12:10 -1.63131973750E+05 -1.62230496705E+05 -0.00180  0.00416  0.00743 -0.16942 -0.18073 -0.15828
3  10   1    1600  44.7910 27:12:10 -1.62152188218E+05 -1.60718560646E+05  0.00416 -0.00180  0.00743 -0.18073 -0.16942 -0.15828
3  10   1    3200  45.2701 27:12:10 -1.64876991909E+05 -1.60050768765E+05 -0.00488 -0.00538  0.14957 -0.14589 -0.16266 -0.48517
3  10   2    6400  47.7322 28:12:10 -1.63094936871E+05 -1.59965680619E+05 -0.00659  0.01403  0.14801 -0.15757 -0.18509 -0.46713
3  10   4   12800  38.5235 28:12:10 -1.61951855064E+05 -1.59908904993E+05  0.00319 -0.02720  0.26684 -0.13620 -0.17479 -0.75006
3  10   4   16000  37.3891 29:12:10 -1.62291290428E+05 -1.59445960163E+05 -0.01147 -0.00342  0.20852 -0.19192 -0.12051 -0.59047
3  10   6   25600  32.7912 30:12:10 -1.61850089176E+05 -1.59445960163E+05 -0.01376 -0.00860  0.20233 -0.18679 -0.11514 -0.55746
3  10   7   32000  21.1426 31:12:10 -1.59994158966E+05 -1.59147028565E+05 -0.01447  0.01935  0.27112 -0.14945 -0.27186 -0.75006
3  10  11   51200   5.9421 32:12:10 -1.59723605080E+05 -1.58912581094E+05 -0.00126  0.00891  0.27088 -0.14058 -0.23998 -0.75006
3  10  11   52000   5.8985 33:12:10 -1.59333182961E+05 -1.58912581094E+05 -0.00277 -0.00068  0.27063 -0.14390 -0.21656 -0.75006
3  10  16   76000   3.0769 35:12:10 -1.58920194247E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3  10  19   96000   1.9142 37:12:10 -1.58928625367E+05 -1.58912581094E+05 -0.00413  0.01644  0.27076 -0.13178 -0.26190 -0.75006
3  10  21  102400   2.2075 38:12:10 -1.58920194247E+05 -1.58912581094E+05 -0.00537  0.01894  0.27074 -0.13175 -0.26765 -0.75006
3  10  21  102886   1.9000 38:12:10 -1.59031093507E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
3  10  22  108014   1.9000 38:12:10 -1.58912581094E+05 -1.58912581094E+05 -0.00108  0.01219  0.27090 -0.13142 -0.25695 -0.75006
