K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   2   1       0   1.0000 07:20:10 -1.71558265237E+05 -1.71558265237E+05  0.00858 -0.01574  0.00119  0.00092 -0.00297 -0.01435 -0.15421 -0.18896 -0.15440 -0.14097 -0.14204 -0.18589
6   2   1     100   1.9417 07:20:10 -1.71428476085E+05 -1.71428476085E+05  0.00858 -0.01435  0.00119  0.00092 -0.00297 -0.01574 -0.15421 -0.18589 -0.15440 -0.14097 -0.14204 -0.18896
6   2   1     200  33.4975 07:20:10 -1.67761696835E+05 -1.67732938437E+05 -0.01435  0.00119 -0.00297  0.00858  0.00092 -0.01574 -0.18589 -0.15440 -0.14204 -0.15421 -0.14097 -0.18896
6   2   1     400  33.7469 07:20:10 -1.62911715261E+05 -1.62608219510E+05 -0.01574  0.00119 -0.01435  0.00092  0.00858 -0.00297 -0.18896 -0.15440 -0.18589 -0.14097 -0.15421 -0.14204
6   2   1     800  30.0125 07:20:10 -1.62897104841E+05 -1.62041723486E+05 -0.00297  0.00119  0.00092  0.00858 -0.01435 -0.01574 -0.14204 -0.15440 -0.14097 -0.15421 -0.18589 -0.18896
6   2   1    1600  34.4978 07:20:10 -1.64769473798E+05 -1.61715302161E+05  0.00092 -0.01435 -0.00297  0.00119  0.00858 -0.01574 -0.14097 -0.18589 -0.14204 -0.15440 -0.15421 -0.18896
6   2   1    3200  41.7733 07:20:10 -1.64367266950E+05 -1.61715302161E+05  0.00119 -0.01574  0.00092 -0.01435 -0.00297  0.00858 -0.15440 -0.18896 -0.14097 -0.18589 -0.14204 -0.15421
6   2   5   20000  30.5957 09:20:10 -1.63148080432E+05 -1.61315611344E+05 -0.00046  0.00194  0.32753  0.27114  0.35311  1.00000 -0.20756 -0.14633 -0.89373 -0.75006 -0.81087  0.00000
6   2   6   40000  25.7321 11:20:10 -1.63284782297E+05 -1.61161206460E+05  0.01553  0.36003 -0.00174  0.33471  0.27893  0.03500 -0.08347 -0.81087 -0.16583 -0.89373 -0.75006 -0.22900
6   2   7   64000  18.5076 13:20:10 -1.61902317736E+05 -1.60702590083E+05  0.03906  0.13921  0.00339  0.33289  0.27695  0.35827 -0.27830 -0.26293 -0.14006 -0.89373 -0.75006 -0.81087
6   2   8   84000  13.5259 15:20:10 -1.61066209253E+05 -1.60198333446E+05  0.00981  0.00388  0.20985  0.33110  0.27501  0.35655 -0.12381 -0.22128 -0.65932 -0.89373 -0.75006 -0.81087
6   2  10  103126   6.8000 17:20:10 -1.60485265982E+05 -1.60198333446E+05 -0.00004  0.01118  1.00000  0.32795  0.27160  0.35352 -0.13097 -0.24661  0.00000 -0.89373 -0.75006 -0.81087
6   2  10  104000   6.6038 17:20:10 -1.60872067871E+05 -1.60198333446E+05  0.03869  0.01836  0.02241  0.33299  0.27706  0.35837 -0.07838 -0.25994 -0.16442 -0.89373 -0.75006 -0.81087
6   2  11  123515   4.2000 18:20:10 -1.60287878229E+05 -1.60082936315E+05  0.02129  0.02110  0.01831  0.33296  0.27703  0.35834 -0.09259 -0.25524 -0.15157 -0.89373 -0.75006 -0.81087
6   2  11  128000   5.7046 19:20:10 -1.60656315405E+05 -1.60082936315E+05  0.03648  0.02761  0.01507  0.33305  0.27713  0.35843 -0.08625 -0.25619 -0.16573 -0.89373 -0.75006 -0.81087
6   2  12  142209   4.1000 20:20:10 -1.60410113905E+05 -1.60082936315E+05  0.01707  0.02997  0.01872  0.33294  0.27701  0.35832 -0.09473 -0.26159 -0.17777 -0.89373 -0.75006 -0.81087
6   2  12  144000   3.9265 21:20:10 -1.60231898092E+05 -1.60082936315E+05  0.01707  0.02997  0.01872  0.33294  0.27701  0.35832 -0.09473 -0.26159 -0.17777 -0.89373 -0.75006 -0.81087
