K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   4   1       0   1.0000 54:27:10 -1.73049770594E+05 -1.73049770594E+05  0.01199 -0.00563  0.00066 -0.00965  0.00226 -0.01564 -0.00866 -0.10191 -0.15790 -0.18461 -0.17517 -0.20035 -0.13098 -0.17746
7   4   1     100   2.9126 54:27:10 -1.72758772759E+05 -1.72758772759E+05  0.01199 -0.00563  0.00066 -0.00965  0.00226 -0.01564 -0.00866 -0.10191 -0.15790 -0.18461 -0.17517 -0.20035 -0.13098 -0.17746
7   4   1     200  35.7843 54:27:10 -1.70268466514E+05 -1.70268466514E+05 -0.00965  0.01199 -0.01564 -0.00866  0.00226  0.00066 -0.00563 -0.17517 -0.10191 -0.13098 -0.17746 -0.20035 -0.18461 -0.15790
7   4   1     400  40.3465 54:27:10 -1.67026655635E+05 -1.66555868088E+05 -0.00563  0.01199  0.00066 -0.00866  0.00226 -0.00965 -0.01564 -0.15790 -0.10191 -0.18461 -0.17746 -0.20035 -0.17517 -0.13098
7   4   1     800  45.6468 55:27:10 -1.67449448378E+05 -1.66555868088E+05  0.00226 -0.00965  0.01199 -0.00866  0.00066 -0.01564 -0.00563 -0.20035 -0.17517 -0.10191 -0.17746 -0.18461 -0.13098 -0.15790
7   4   1    1600  42.8304 55:27:10 -1.65317404821E+05 -1.62797945793E+05 -0.00965 -0.00563 -0.01564 -0.00866  0.00066  0.00226  0.01199 -0.17517 -0.15790 -0.13098 -0.17746 -0.18461 -0.20035 -0.10191
7   4   1    3200  44.4444 55:27:10 -1.64941545128E+05 -1.62797945793E+05 -0.01564  0.01199  0.00226 -0.00965 -0.00866  0.00066 -0.00563 -0.13098 -0.10191 -0.20035 -0.17517 -0.17746 -0.18461 -0.15790
7   4   3    6400  54.4901 55:27:10 -1.65251020922E+05 -1.62797945793E+05 -0.00563 -0.01564 -0.00866  0.00066  0.00226  0.01199 -0.00965 -0.15790 -0.13098 -0.17746 -0.18461 -0.20035 -0.10191 -0.17517
7   4   5   12000  37.5182 56:27:10 -1.69617418501E+05 -1.62797945793E+05  0.06339  0.31412 -0.03735  1.00000  1.00000  1.00000  1.00000 -0.05683 -0.89373 -0.17366  0.00000  0.00000  0.00000  0.00000
7   4   5   12800  34.7188 56:27:10 -1.68619500876E+05 -1.62797945793E+05  0.06339  0.31412  1.00000 -0.03735  1.00000  1.00000  1.00000 -0.05683 -0.89373  0.00000 -0.17366  0.00000  0.00000  0.00000
7   4   5   25600  34.4442 57:27:10 -1.63800211226E+05 -1.62797945793E+05 -0.01901  1.00000  0.32731  0.27091  0.35290 -0.00625  1.00000 -0.17347  0.00000 -0.89373 -0.75006 -0.81087 -0.14173  0.00000
7   4   5   32000  33.5358 58:27:10 -1.64311636856E+05 -1.62797945793E+05 -0.00196 -0.01202  1.00000  0.32710  0.27068  0.35270  1.00000 -0.11080 -0.20439  0.00000 -0.89373 -0.75006 -0.81087  0.00000
7   4   6   51200  26.1278 00:28:10 -1.64776336102E+05 -1.62615713080E+05  1.00000  0.00243 -0.00498  0.32703  0.27061  0.35264  1.00000  0.00000 -0.21841 -0.13969 -0.89373 -0.75006 -0.81087  0.00000
7   4   6   52000  26.4977 00:28:10 -1.64137298032E+05 -1.62615713080E+05 -0.00498  0.00243  1.00000  0.32703  0.27061  0.35264  1.00000 -0.13969 -0.21841  0.00000 -0.89373 -0.75006 -0.81087  0.00000
7   4   7   72000  18.0699 02:28:10 -1.62619547088E+05 -1.62426078738E+05 -0.00185  0.01173  1.00000  0.32763  0.27125  0.35321  1.00000 -0.13422 -0.23930  0.00000 -0.89373 -0.75006 -0.81087  0.00000
7   4   8   92000  12.9796 04:28:10 -1.62799298522E+05 -1.61644463126E+05  0.11554  0.06004 -0.00609  0.33766  0.28212  0.01384 -0.03955 -0.32215 -0.26686 -0.13889 -0.89373 -0.75006 -0.15196 -0.07703
7   4   8  102400  11.3355 05:28:10 -1.62281576181E+05 -1.61554810959E+05  0.21595  0.02765  0.14356  0.01762  0.33626  0.28061  0.36152 -0.65932 -0.26419 -0.26293 -0.12527 -0.89373 -0.75006 -0.81087
7   4   8  112000  12.0183 06:28:10 -1.62951403225E+05 -1.61554810959E+05  0.14314  0.02292  0.00992  0.33594  0.28026  0.36121  0.03886 -0.26293 -0.10019 -0.15591 -0.89373 -0.75006 -0.81087 -0.26838
7   4   9  119968   9.3000 07:28:10 -1.62202161940E+05 -1.61554810959E+05  0.06925  0.01946  0.04590  0.01649  0.33554  0.27983  0.36083 -0.07215 -0.24816 -0.15872 -0.15264 -0.89373 -0.75006 -0.81087
7   4   9  124000   9.2911 08:28:10 -1.63282975660E+05 -1.61511134236E+05  0.06925  0.01946  0.01649  0.33554  0.27983  0.36083  0.04590 -0.07215 -0.24816 -0.15264 -0.89373 -0.75006 -0.81087 -0.15872
7   4  10  144000   7.1429 10:28:10 -1.61554810959E+05 -1.61511134236E+05  0.06894  0.03577  0.01169  0.14170  0.33482  0.27905  0.36013 -0.08665 -0.26980 -0.15416 -0.26293 -0.89373 -0.75006 -0.81087
7   4  10  152000   9.6838 12:28:10 -1.61650348900E+05 -1.61461986819E+05  0.04627  0.03461  0.02954  0.01773  0.33805  0.28254  0.14445 -0.08359 -0.25841 -0.16774 -0.20955 -0.89373 -0.75006 -0.34151
