K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   6   1       0   1.0000 13:14:10 -1.67755539483E+05 -1.67755539483E+05  0.00464 -0.00341  0.01172 -0.00940 -0.17070 -0.20102 -0.15229 -0.14027
4   6   1     100   2.9126 13:14:10 -1.67188426823E+05 -1.67188426823E+05  0.00464 -0.00341  0.01172 -0.00940 -0.17070 -0.20102 -0.15229 -0.14027
4   6   1     200  30.5419 13:14:10 -1.64695083919E+05 -1.64373523169E+05  0.00464  0.01172 -0.00940 -0.00341 -0.17070 -0.15229 -0.14027 -0.20102
4   6   1     400  45.1613 13:14:10 -1.62271838727E+05 -1.62271838727E+05  0.00464 -0.00940  0.01172 -0.00341 -0.17070 -0.14027 -0.15229 -0.20102
4   6   1     800  44.5828 13:14:10 -1.62412085824E+05 -1.61303453164E+05 -0.00940  0.00464  0.01172 -0.00341 -0.14027 -0.17070 -0.15229 -0.20102
4   6   1    1600  45.2277 13:14:10 -1.63299215885E+05 -1.60873621005E+05  0.00464  0.01172 -0.00341 -0.00940 -0.17070 -0.15229 -0.20102 -0.14027
4   6   2    3200  45.0172 13:14:10 -1.62267173730E+05 -1.60873621005E+05  0.00224 -0.01195  0.01860  0.27530 -0.20510 -0.14923 -0.16634 -0.75006
4   6   2    6400  40.7906 13:14:10 -1.63545347241E+05 -1.60212535201E+05 -0.01529 -0.00628  0.32823  0.20507 -0.17474 -0.10410 -0.89373 -0.57604
4   6   3   12800  37.2799 14:14:10 -1.62129214385E+05 -1.60059605946E+05  0.00755  0.01982  0.00343  0.27608 -0.15091 -0.11109 -0.22582 -0.75006
4   6   4   20000  29.2738 15:14:10 -1.61539334947E+05 -1.59590598328E+05  0.00748 -0.01380  0.32670  0.27025 -0.12749 -0.20465 -0.89373 -0.75006
4   6   5   25600  30.3226 15:14:10 -1.59980689645E+05 -1.59590598328E+05 -0.00461 -0.00963  0.32693  0.27049 -0.14118 -0.18819 -0.89373 -0.75006
4   6   6   40000  19.4803 17:14:10 -1.61551383460E+05 -1.58790797033E+05 -0.00370  0.00548  0.21329  0.27391 -0.15849 -0.17982 -0.58382 -0.75006
4   6   7   51200  13.3424 18:14:10 -1.59709990045E+05 -1.58763711271E+05 -0.00343  0.00029  0.32693  0.27050 -0.14675 -0.20112 -0.89373 -0.75006
4   6   8   60000   9.1202 19:14:10 -1.59948838272E+05 -1.58718385687E+05 -0.00069  0.00682  0.32693  0.27049 -0.13399 -0.23353 -0.89373 -0.75006
4   6  10   80000   5.6711 21:14:10 -1.58763711271E+05 -1.58718385687E+05 -0.00766  0.02823  0.32637  0.26988 -0.13427 -0.27230 -0.89373 -0.75006
4   6  13  102400   2.0916 23:14:10 -1.58763711271E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   6  13  104000   2.2126 23:14:10 -1.58718385687E+05 -1.58718385687E+05 -0.00289  0.01888  0.32676  0.27031 -0.13343 -0.25989 -0.89373 -0.75006
4   6  14  109624   4.6000 23:14:10 -1.58867483047E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   6  15  118591   1.6000 24:14:10 -1.58719703860E+05 -1.58718385687E+05 -0.00192  0.01636  0.32674  0.27029 -0.13142 -0.25707 -0.89373 -0.75006
4   6  15  124000   2.1372 25:14:10 -1.58865100136E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   6  16  127122   2.1000 25:14:10 -1.58763711271E+05 -1.58718385687E+05 -0.00665  0.02493  0.32630  0.26981 -0.13175 -0.27046 -0.89373 -0.75006
4   6  17  136252   1.5000 26:14:10 -1.58719703860E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   6  18  144985   2.0000 27:14:10 -1.58735722131E+05 -1.58718385687E+05 -0.00744  0.02860  0.32625  0.26976 -0.13377 -0.27500 -0.89373 -0.75006
4   6  18  148000   1.7532 27:14:10 -1.58805581659E+05 -1.58718385687E+05 -0.00518  0.02208  0.32647  0.26999 -0.13178 -0.26374 -0.89373 -0.75006
4   6  19  154329   1.4000 27:14:10 -1.58718385687E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
4   6 200  162240   0.0000 28:14:10 -1.58718385687E+05 -1.58718385687E+05 -0.00602  0.02534  0.32644  0.26997 -0.13384 -0.26756 -0.89373 -0.75006
