K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   3   1       0   1.0000 05:55:12 -4.37197407116E+05 -4.37197407116E+05 -0.00525  0.02592 -0.01657  0.06703  0.06878  0.04772 -0.10770 -0.08699 -0.10942 -0.13477 -0.14172 -0.11175 -0.15165 -0.13123 -0.14772 -0.09290
8   3   1     100   4.8077 05:55:12 -4.34677709367E+05 -4.34677709367E+05 -0.00525  0.02592 -0.01657  0.06703  0.04772 -0.10770  0.06878 -0.08699 -0.10942 -0.13477 -0.14172 -0.11175 -0.13123 -0.14772 -0.15165 -0.09290
8   3   1     200  34.3137 05:55:12 -4.04713092605E+05 -4.04713092605E+05  0.02592 -0.00525  0.06703 -0.01657  0.04772 -0.10770 -0.08699  0.06878 -0.13477 -0.10942 -0.11175 -0.14172 -0.13123 -0.14772 -0.09290 -0.15165
8   3   1     400  45.7921 05:55:12 -3.70354246943E+05 -3.69870944368E+05  0.02592  0.04772  0.06703  0.06878 -0.08699 -0.01657 -0.10770 -0.00525 -0.13477 -0.13123 -0.11175 -0.15165 -0.09290 -0.14172 -0.14772 -0.10942
8   3   1     800  40.5473 05:55:12 -3.63262627597E+05 -3.62640932754E+05  0.02592  0.04772 -0.01657  0.06703  0.06878 -0.08699 -0.10770 -0.00525 -0.13477 -0.13123 -0.14172 -0.11175 -0.15165 -0.09290 -0.14772 -0.10942
8   3   1    1600  32.7307 05:55:12 -3.62177469724E+05 -3.60632377237E+05  0.02592  0.06703 -0.08699 -0.10770  0.04772  0.06878 -0.01657 -0.00525 -0.13477 -0.11175 -0.09290 -0.14772 -0.13123 -0.15165 -0.14172 -0.10942
8   3   1    3200  31.9600 05:55:12 -3.58883210205E+05 -3.57778533936E+05  0.02592 -0.01657 -0.08699  0.06878  0.06703 -0.10770 -0.00525  0.04772 -0.13477 -0.14172 -0.09290 -0.15165 -0.11175 -0.14772 -0.10942 -0.13123
8   3   1    6400  35.0250 05:55:12 -3.62701636384E+05 -3.57411234725E+05  0.06703 -0.01657  0.02592 -0.00525 -0.08699 -0.10770  0.06878  0.04772 -0.11175 -0.14172 -0.13477 -0.10942 -0.09290 -0.14772 -0.15165 -0.13123
8   3   1   10000  34.9860 08:55:12 -3.64553734077E+05 -3.57411234725E+05  0.44026  0.32934  1.00000 -0.03262  0.41990  1.00000 -0.02784  0.41600 -0.50011 -0.19664  0.00000 -0.92105 -0.21268  0.00000 -0.88840 -0.38921
8   3   1   12800  34.7704 10:55:12 -3.66941034855E+05 -3.57411234725E+05  0.44026  0.32934 -0.02784  0.41990  1.00000  1.00000  0.41600 -0.03262 -0.50011 -0.19664 -0.88840 -0.21268  0.00000  0.00000 -0.38921 -0.92105
8   3   1   15000  36.1437 11:55:12 -3.66742639841E+05 -3.57411234725E+05  0.47064  0.31795 -0.07185  0.31273  1.00000  0.39237 -0.06453  0.32759 -0.40944 -0.27648 -0.84225 -0.16602  0.00000 -0.21583 -0.94311 -0.32673
