K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   9   1       0   1.0000 23:51:12 -4.36634399103E+05 -4.36634399103E+05 -0.00607  0.00891 -0.00707 -0.06112 -0.00441  0.07569 -0.05385 -0.10860 -0.06999 -0.11726 -0.13673 -0.15292 -0.15553 -0.10909
7   9   1     100   1.0000 23:51:12 -4.31226007857E+05 -4.31226007857E+05 -0.00607  0.00891 -0.00707 -0.06112 -0.00441  0.07569 -0.05385 -0.10860 -0.06999 -0.11726 -0.13673 -0.15292 -0.15553 -0.10909
7   9   1     200  41.5000 23:51:12 -4.01546185725E+05 -4.01393482120E+05 -0.00441  0.00891 -0.00607 -0.06112  0.07569 -0.00707 -0.05385 -0.15292 -0.06999 -0.10860 -0.13673 -0.15553 -0.11726 -0.10909
7   9   1     400  51.2500 23:51:12 -3.77479326826E+05 -3.77286979416E+05  0.00891 -0.00441 -0.00607  0.07569 -0.05385 -0.00707 -0.06112 -0.06999 -0.15292 -0.10860 -0.15553 -0.10909 -0.11726 -0.13673
7   9   1     800  45.0000 23:51:12 -3.67983460179E+05 -3.67680544101E+05  0.00891 -0.00607 -0.00441  0.07569 -0.05385 -0.00707 -0.06112 -0.06999 -0.10860 -0.15292 -0.15553 -0.10909 -0.11726 -0.13673
7   9   1    1600  42.6875 23:51:12 -3.59300587194E+05 -3.59300587194E+05  0.00891  0.07569 -0.00441 -0.05385 -0.00607 -0.06112 -0.00707 -0.06999 -0.15553 -0.15292 -0.10909 -0.10860 -0.13673 -0.11726
7   9   1    3200  38.4688 24:51:12 -3.61948632424E+05 -3.58603923113E+05  0.00891  0.07569 -0.00441 -0.05385 -0.00707 -0.00607 -0.06112 -0.06999 -0.15553 -0.15292 -0.10909 -0.11726 -0.10860 -0.13673
7   9   1    6400  39.3906 24:51:12 -3.65204168911E+05 -3.57663596749E+05  0.37245  0.32699 -0.03608  0.32364  1.00000  0.55327 -0.03867 -0.21061 -0.19203 -0.91101  0.04123  0.00000 -0.88116 -0.87775
7   9   2   10000  28.3887 27:51:12 -3.59992064809E+05 -3.55800935384E+05  0.32699  0.55327  0.37245  0.32364 -0.03867 -0.03608  1.00000 -0.19203 -0.88116 -0.21061  0.04123 -0.87775 -0.91101  0.00000
7   9   2   12800  31.6299 31:51:12 -3.62376879333E+05 -3.55800935384E+05  0.37941  0.33848  0.33534  1.00000 -0.02866 -0.03516  0.43608 -0.18860 -0.18601 -0.21747  0.00000 -0.93006 -0.87339 -0.47352
7   9   2   15000  34.0906 31:51:12 -3.60064888651E+05 -3.55718116365E+05  0.33848  0.37941  0.33534 -0.02866  1.00000 -0.03516  0.43608 -0.18601 -0.18860 -0.21747 -0.93006  0.00000 -0.87339 -0.47352
7   9   2   25600  32.3441 31:51:12 -3.56657185800E+05 -3.53055489701E+05 -0.24285  0.33569  0.40126 -0.02093  0.50171 -0.01402  0.44293 -0.05168 -0.20283 -0.22004 -0.87875 -0.30525 -0.95733 -0.47352
7   9   3   45000  18.1398 33:51:12 -3.49040190046E+05 -3.48095085605E+05  0.29834  0.22350  0.53182 -0.20351  0.39492  1.00000  0.37537 -0.18734 -0.23757 -0.90634 -0.88937 -0.39855  0.00000 -0.55358
7   9   3   51200  18.5594 33:51:12 -3.51167309627E+05 -3.48095085605E+05  1.00000  0.21482  0.52906 -0.21059  0.34188  0.39136  0.33851  0.00000 -0.22627 -0.90634 -0.88937 -0.21882 -0.39855 -0.47352
7   9   4   75000  18.3830 35:51:12 -3.49493043394E+05 -3.48045210508E+05  0.35927  0.30486  0.58042 -0.07680  0.46883 -0.08058  0.40999 -0.17855 -0.24773 -0.90696 -0.87219 -0.38086 -0.89355 -0.47352
7   9   5  102400  14.4535 36:51:12 -3.49064246269E+05 -3.47351933601E+05  0.29436  0.22512  0.53157 -0.20413  0.39460  1.00000  0.34204 -0.21387 -0.22772 -0.90634 -0.88937 -0.39855  0.00000 -0.47352
7   9   5  105000  13.7352 37:51:12 -3.47068557963E+05 -3.46373682969E+05  0.29436  0.22512  0.53157 -0.20413  0.39460  1.00000  0.34204 -0.21387 -0.22772 -0.90634 -0.88937 -0.39855  0.00000 -0.47352
7   9   6  129730  11.1000 38:51:12 -3.48781092246E+05 -3.45914677256E+05  0.33515  0.20326  0.25432  0.52216 -0.22834  0.38243  0.32880 -0.21131 -0.29493 -0.21216 -0.90634 -0.88937 -0.39855 -0.47352
7   9   6  140000   7.1525 39:51:12 -3.47821723478E+05 -3.45808844025E+05  0.32098  0.19858  0.38086  0.51704 -0.24148  0.37479  0.32162 -0.21010 -0.26285 -0.43686 -0.90634 -0.88937 -0.42594 -0.47352
7   9   7  160758   5.7000 40:51:12 -3.46945573382E+05 -3.45808844025E+05  0.33705  0.19374  0.37480  0.51613 -0.24384  0.37464  0.32034 -0.22147 -0.25375 -0.41540 -0.90634 -0.88937 -0.39855 -0.47352
7   9   8  169011   4.5000 41:51:12 -3.46127286168E+05 -3.45808844025E+05  0.31032  0.20265  0.38147  0.51752 -0.24026  0.37644  0.32230 -0.21072 -0.27282 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
7   9   8  170000   3.7952 42:51:12 -3.46179513265E+05 -3.45808844025E+05  0.31032  0.20265  0.38147  0.51752 -0.24026  0.37644  0.32230 -0.21072 -0.27282 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
7   9   8  175000   3.5801 47:51:12 -3.46049296674E+05 -3.45808844025E+05  0.29913  0.20686  0.38270  0.51848 -0.23778  0.34267  0.32365 -0.19602 -0.27804 -0.43686 -0.90634 -0.88937 -0.36779 -0.47352
7   9   9  189877   3.7000 48:51:12 -3.46140668914E+05 -3.45808844025E+05  0.30920  0.20224  0.38147  0.51752 -0.24026  0.37644  0.32229 -0.21068 -0.27101 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
7   9   9  195000   3.7959 49:51:12 -3.46074496521E+05 -3.45808844025E+05  0.31663  0.20119  0.38117  0.51728 -0.24086  0.37614  0.32196 -0.20828 -0.27464 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
7   9  10  198789   2.9000 49:51:12 -3.46146503317E+05 -3.45808844025E+05  0.31643  0.20113  0.38116  0.51728 -0.24088  0.37613  0.32195 -0.20931 -0.27379 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
7   9  11  220186   3.2000 50:51:12 -3.47034440898E+05 -3.45808844025E+05  0.33466  0.19412  0.51640 -0.24314  0.37499  0.38003  0.32072 -0.21564 -0.26032 -0.90634 -0.88937 -0.39855 -0.43686 -0.47352
7   9  11  225000   2.8881 51:51:12 -3.46328329415E+05 -3.45808844025E+05  0.32531  0.19798  0.38059  0.51683 -0.24202  0.37555  0.32133 -0.21636 -0.26580 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
7   9  12  229549   1.7000 51:51:12 -3.45808844025E+05 -3.45808844025E+05  0.32568  0.19829  0.38058  0.51683 -0.24203  0.37555  0.32132 -0.21590 -0.26686 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
7   9  13  251524   1.2000 52:51:12 -3.45921274885E+05 -3.45808844025E+05  0.32160  0.19961  0.38087  0.51706 -0.24145  0.37584  0.32164 -0.21302 -0.27050 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
7   9  13  255000   2.0854 53:51:12 -3.45842331004E+05 -3.45808844025E+05  0.32160  0.19961  0.38087  0.51706 -0.24145  0.37584  0.32164 -0.21302 -0.27050 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
7   9  14  261830   2.0000 53:51:12 -3.45863363634E+05 -3.45808844025E+05  0.32949  0.19651  0.38033  0.51663 -0.24253  0.37530  0.32105 -0.21535 -0.26372 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
