K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   5   1       0   1.0000 31:25:12 -4.21929135776E+05 -4.21929135776E+05  0.07623 -0.15411  0.02339  0.07130 -0.12715 -0.17186 -0.10373 -0.12233
4   5   1     100   1.0000 31:25:12 -4.19518339886E+05 -4.19518339886E+05  0.07623 -0.15411  0.02339  0.07130 -0.12715 -0.17186 -0.10373 -0.12233
4   5   1     200  28.0000 31:25:12 -3.92598566992E+05 -3.92598566992E+05  0.07130  0.07623  0.02339 -0.15411 -0.12233 -0.12715 -0.10373 -0.17186
4   5   1     400  39.7500 31:25:12 -3.69511547157E+05 -3.67291799312E+05  0.07130  0.02339  0.07623 -0.15411 -0.12233 -0.10373 -0.12715 -0.17186
4   5   1     800  43.5000 31:25:12 -3.57691686003E+05 -3.56417217457E+05  0.02339  0.07130  0.07623 -0.15411 -0.10373 -0.12233 -0.12715 -0.17186
4   5   1    1600  44.8125 31:25:12 -3.62703566077E+05 -3.54125425133E+05  0.07130  0.07623  0.02339 -0.15411 -0.12233 -0.12715 -0.10373 -0.17186
4   5   1    3200  43.0625 31:25:12 -3.54057483254E+05 -3.52300013537E+05  0.28926  0.29471  0.29916 -0.10557 -0.10193 -0.20543 -0.16628 -0.88937
4   5   1    6400  41.4531 31:25:12 -3.60121467287E+05 -3.50607705473E+05  0.27600  0.36261  0.27433 -0.11149 -0.19539 -0.19995 -0.15262 -0.88937
4   5   3   12800  30.9476 32:25:12 -3.50605732041E+05 -3.49287397701E+05  0.44421  0.26904 -0.12378  0.38594 -0.20242 -0.18830 -0.88937 -0.47352
4   5   3   15000  28.7674 34:25:12 -3.52271049914E+05 -3.49287397701E+05  0.44421  0.26904  0.38594 -0.12378 -0.20242 -0.18830 -0.47352 -0.88937
4   5   3   20000  28.3019 38:25:12 -3.54331266695E+05 -3.48687090854E+05  0.28610  0.34124  0.26597 -0.09844 -0.19047 -0.18638 -0.23336 -0.88937
4   5   4   25600  24.0788 38:25:12 -3.52510030742E+05 -3.47876635516E+05  0.33906  0.28432 -0.10022  0.42898 -0.19942 -0.18682 -0.88937 -0.55358
4   5   6   50000  17.5897 40:25:12 -3.48703979946E+05 -3.45526290464E+05  0.36167  0.39802  0.28647 -0.10167 -0.19769 -0.47352 -0.21697 -0.88937
4   5   6   51200  18.1288 40:25:12 -3.53302960024E+05 -3.45526290464E+05  0.34433  0.29363 -0.08951  0.05516 -0.19241 -0.19966 -0.88937  0.09979
4   5   8   85000  10.2416 42:25:12 -3.49296559743E+05 -3.43829283030E+05  0.37574  0.28625 -0.10388  0.42708 -0.21136 -0.22365 -0.88937 -0.55358
4   5   9  102400   5.1408 42:25:12 -3.46069440913E+05 -3.43603270930E+05  0.38700  0.28571 -0.10494  0.39624 -0.21492 -0.22888 -0.88937 -0.47352
4   5  10  106996   4.7000 43:25:12 -3.44226223042E+05 -3.43603270930E+05  0.38925  0.28371 -0.10626  0.39552 -0.22348 -0.22039 -0.88937 -0.47352
4   5  11  122356   3.9000 43:25:12 -3.44121043630E+05 -3.43603270930E+05  0.39532  0.28468 -0.10654  0.39536 -0.23198 -0.22423 -0.88937 -0.47352
4   5  11  125000   4.0407 44:25:12 -3.43823838669E+05 -3.43603270930E+05  0.38791  0.28492 -0.10599  0.39566 -0.23222 -0.21671 -0.88937 -0.47352
4   5  12  137909   4.6000 44:25:12 -3.44890145054E+05 -3.43603270930E+05  0.39179  0.28299 -0.10689  0.39517 -0.22908 -0.21745 -0.88937 -0.47352
4   5  12  150000   3.5882 46:25:12 -3.43785323406E+05 -3.43603270930E+05  0.40057  0.28116 -0.10849  0.39429 -0.23853 -0.21546 -0.88937 -0.47352
4   5  13  153705   3.1000 50:25:12 -3.43995557627E+05 -3.43603270930E+05  0.38769  0.28694 -0.10507  0.39617 -0.23354 -0.22250 -0.88937 -0.47352
4   5  13  155000   3.0084 51:25:12 -3.43722349341E+05 -3.43603270930E+05  0.38769  0.28694 -0.10507  0.39617 -0.23354 -0.22250 -0.88937 -0.47352
4   5  14  169583   2.6000 52:25:12 -3.43932358994E+05 -3.43603270930E+05  0.39323  0.28600 -0.10588  0.39572 -0.23397 -0.22508 -0.88937 -0.47352
4   5 200  184812   0.0000 53:25:12 -3.43603270930E+05 -3.43603270930E+05  0.39648  0.28500 -0.10661  0.39532 -0.23647 -0.22393 -0.88937 -0.47352
