 K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9    Fst10     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9    Fis10
10   3   2   25600  33.9804 12:19:13 -3.68520265266E+05 -3.61426055249E+05  1.00000  0.34477  0.39385  0.60576  1.00000  0.43803 -0.01506 -0.01283 -0.00968  0.42500  0.00000 -0.20852 -0.17295 -0.90436  0.00000 -0.45599 -0.92107 -0.81962 -0.84568 -0.35612
10   3   2   30000  33.3243 13:19:13 -3.68946551461E+05 -3.61426055249E+05  0.34477  0.43803  1.00000  0.60576 -0.00968  0.39385 -0.01283  1.00000 -0.01506  0.42500 -0.20852 -0.45599  0.00000 -0.90436 -0.84568 -0.17295 -0.81962  0.00000 -0.92107 -0.35612
10   3   3   35000  33.6937 17:19:13 -3.66562980270E+05 -3.61426055249E+05  1.00000  0.35497  0.56058  0.00732  1.00000  0.00682  0.41623  1.00000  0.57142 -0.01138  0.00000 -0.20784 -0.69294 -0.87546  0.00000 -0.93494 -0.17661  0.00000 -0.88116 -0.76898
10   3   3   50000  30.4854 22:19:13 -3.68562711911E+05 -3.60568486382E+05 -0.16711  0.24276  0.54598  1.00000  1.00000  0.28426  1.00000  1.00000  0.36226  1.00000 -0.88937 -0.23199 -0.90634  0.00000  0.00000 -0.15218  0.00000  0.00000 -0.47352  0.00000
10   3   3   51200  30.6297 23:19:13 -3.67368076465E+05 -3.60568486382E+05  0.37842  0.31814  0.59146 -0.04683  1.00000  1.00000  1.00000 -0.05783  0.54798  1.00000 -0.14874 -0.22883 -0.90634 -0.92245  0.00000  0.00000  0.00000 -0.80229 -0.88116  0.00000
10   3   3   55000  30.3041 24:19:13 -3.67322032559E+05 -3.60568486382E+05  1.00000  0.37842  0.31814  0.59146 -0.04683 -0.05783  1.00000  1.00000  0.54798  1.00000  0.00000 -0.14874 -0.22883 -0.90634 -0.92245 -0.80229  0.00000  0.00000 -0.88116  0.00000
10   3   3   65000  29.8053 26:19:13 -3.67608617644E+05 -3.60568486382E+05  0.39565  0.35226  1.00000 -0.00378  1.00000  1.00000  1.00000  0.56825  0.00085  1.00000 -0.19423 -0.19418  0.00000 -0.88652  0.00000  0.00000  0.00000 -0.85942 -0.88022  0.00000
10   3   4   70000  31.8527 31:19:13 -3.68176571383E+05 -3.60568486382E+05  1.00000  0.39565  1.00000  0.00085  1.00000  1.00000  0.56825 -0.00378  0.35226  1.00000  0.00000 -0.19423  0.00000 -0.88022  0.00000  0.00000 -0.85942 -0.88652 -0.19418  0.00000
10   3   5  102400  16.9986 32:19:13 -3.67331184183E+05 -3.60568486382E+05  1.00000  0.25184  1.00000  1.00000  0.40992  1.00000  1.00000  0.31705 -0.15833  0.50144  0.00000 -0.21559  0.00000  0.00000 -0.56726  0.00000  0.00000 -0.20103 -0.88937 -0.88116
10   3   5  115000  17.2676 33:19:13 -3.63431084652E+05 -3.60568486382E+05  0.32948  0.38583  0.55934 -0.20561  0.38068  1.00000  1.00000  0.48109  1.00000  0.21423 -0.21574 -0.56726 -0.86962 -0.88937 -0.37577  0.00000  0.00000 -0.88116  0.00000 -0.24252
10   3   5  145000  16.9362 35:19:13 -3.60010716289E+05 -3.56261214284E+05  0.35668  0.17625  0.50116 -0.28230  0.33706  0.48923  0.51945  0.18944  1.00000  0.29932 -0.22784 -0.25251 -0.90634 -0.88937 -0.37518 -0.87135 -0.81434 -0.26426  0.00000 -0.47352
10   3   6  148980  17.1000 35:19:13 -3.57424346127E+05 -3.56180618339E+05  0.35668  0.51945  0.50116 -0.28230  0.33706  0.48923  1.00000  0.18944  0.17625  0.29932 -0.22784 -0.81434 -0.90634 -0.88937 -0.37518 -0.87135  0.00000 -0.26426 -0.25251 -0.47352
10   3   6  185000  15.0731 37:19:13 -3.56282570665E+05 -3.54877113438E+05  1.00000  0.32147  0.19396  0.45020  0.51576 -0.24479  0.37416  1.00000  1.00000  0.31982  0.00000 -0.21891 -0.24951 -0.67994 -0.90634 -0.88937 -0.39855  0.00000  0.00000 -0.47352
10   3   7  187141   9.1000 37:19:13 -3.55640776104E+05 -3.54877113438E+05  1.00000  1.00000  0.19396  0.45020  0.51576 -0.24479  0.37416  0.32147  1.00000  0.31982  0.00000  0.00000 -0.24951 -0.67994 -0.90634 -0.88937 -0.39855 -0.21891  0.00000 -0.47352
10   3   7  215000  11.8738 39:19:13 -3.58495824279E+05 -3.54031925387E+05  0.30348  0.17811  0.50692 -0.26422  0.36274  0.49512  0.24416  0.35431  0.45445  1.00000 -0.21150 -0.26347 -0.90634 -0.89200 -0.39855 -0.87135 -0.22857 -0.56726 -0.88116  0.00000
10   3   8  216282   4.7000 39:19:13 -3.56075367058E+05 -3.54031925387E+05  0.30348  0.17811  0.49512  0.50692 -0.26422  0.36274  1.00000  0.24416  0.35431  0.45445 -0.21150 -0.26347 -0.87135 -0.90634 -0.89200 -0.39855  0.00000 -0.22857 -0.56726 -0.88116
10   3   8  250000  11.3290 41:19:13 -3.56258618228E+05 -3.53304451767E+05  0.29177  0.18951  0.49864  0.51036 -0.25867  0.34927  1.00000  0.35880  1.00000  0.45825 -0.19571 -0.26823 -0.87135 -0.90634 -0.88937 -0.37518  0.00000 -0.56726  0.00000 -0.88116
10   3   9  263488   2.5000 41:19:13 -3.55542593815E+05 -3.53304451767E+05  0.32721  0.18620  0.37257  0.51058 -0.25831  0.34956  1.00000  1.00000  0.35909  0.45849 -0.22005 -0.26258 -0.43686 -0.90634 -0.91226 -0.37518  0.00000  0.00000 -0.56726 -0.88116
10   3   9  290000   9.2947 43:19:13 -3.55173616327E+05 -3.53100100949E+05  0.31660  0.20127  0.49563  0.49728 -0.29217  0.35028  0.42922  1.00000  0.29386  0.15983 -0.22682 -0.23855 -0.72747 -0.90634 -0.90159 -0.39855 -0.67994  0.00000 -0.47352 -0.33134
10   3  10  311488   4.8000 44:19:13 -3.55714360644E+05 -3.53100100949E+05  0.33308  0.20749  0.49618  0.49782  0.15742  0.32649  0.42984 -0.29089  1.00000  0.29463 -0.22711 -0.23737 -0.72747 -0.90634 -0.29587 -0.40038 -0.67994 -0.88937  0.00000 -0.47352
10   3  10  325000  12.3892 45:19:13 -3.53159289814E+05 -3.52879414613E+05  0.33598  0.20632  0.15459  0.49319  0.49485 -0.29855  0.34714  0.48275  0.33849  0.44109 -0.23961 -0.22542 -0.29754 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.56726 -0.88116
10   3  11  347863   3.9000 46:19:13 -3.55803943502E+05 -3.52879414613E+05  0.28566  0.17569  0.50155  0.50318 -0.27712  0.35791  0.49129  1.00000  1.00000  0.30215 -0.20877 -0.26998 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135  0.00000  0.00000 -0.47352
10   3  11  360000   7.5405 47:19:13 -3.53089946031E+05 -3.52879414613E+05  0.30024  1.00000  0.16668  0.49638  0.49803 -0.29037  0.35125  0.43007  0.29491  0.47339 -0.21776  0.00000 -0.27334 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352 -0.91966
10   3  11  390000  14.3160 49:19:13 -3.53139698682E+05 -3.52181751276E+05  0.34140  0.24044  0.15229  0.24053  0.49151  0.49317 -0.30285  0.34497  0.48104  0.28809 -0.24309 -0.20586 -0.28424 -0.35545 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.47352
10   3  12  397735   2.6000 49:19:13 -3.52606482311E+05 -3.52181751276E+05  0.33733  0.23881  0.15023  0.23552  0.49100  0.49267 -0.30415  0.34432  0.48052  0.28738 -0.23880 -0.20732 -0.31276 -0.31538 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.47352
10   3  13  425000  10.0800 51:19:13 -3.53175451972E+05 -3.52181751276E+05  0.32492  0.23846  0.15349  0.25008  0.49194  0.49359 -0.30176  0.32699  0.42504  0.28869 -0.22759 -0.20134 -0.34475 -0.33721 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
10   3  14  455000   9.7635 53:19:13 -3.52193251017E+05 -3.52181751276E+05  0.33518  0.23739  0.15304  0.24318  0.49122  0.49288 -0.30360  0.34459  0.48074  0.28768 -0.23673 -0.20134 -0.33428 -0.32801 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.47352
10   3  15  469205   1.3000 53:19:13 -3.52466136941E+05 -3.52181751276E+05  0.33496  0.24086  0.15308  0.23797  0.49137  0.49302 -0.30323  0.34478  0.42439  0.28789 -0.22925 -0.20384 -0.34491 -0.31354 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  15  490000  13.7989 55:19:13 -3.52186864635E+05 -3.52181751276E+05  0.35393  0.23706  0.15797  0.24285  0.49100  0.49266 -0.30417  0.34431  0.42398  0.28737 -0.24165 -0.20134 -0.32081 -0.32801 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  16  498857   1.6000 55:19:13 -3.52259543641E+05 -3.52181751276E+05  0.34262  0.23754  0.15458  0.24333  0.49132  0.49298 -0.30333  0.34473  0.42435  0.28783 -0.23833 -0.20134 -0.33851 -0.32801 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  17  507920   1.2000 56:19:13 -3.52666096795E+05 -3.52181751276E+05  0.37350  0.23714  0.15807  0.25076  0.49105  0.49271 -0.30403  0.32582  0.48057  0.28745 -0.25379 -0.20134 -0.30271 -0.34116 -0.72747 -0.90634 -0.88937 -0.37518 -0.87135 -0.47352
10   3  17  520000  11.2159 57:19:13 -3.52186864635E+05 -3.52181751276E+05  0.32853  0.23822  0.15125  0.25371  0.49178  0.49343 -0.30217  0.34531  0.42486  0.28846 -0.22722 -0.20134 -0.33291 -0.35340 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  18  537596   1.0000 58:19:13 -3.52193251017E+05 -3.52181751276E+05  0.35707  0.23717  0.15605  0.24297  0.49108  0.49274 -0.30397  0.34441  0.42406  0.28748 -0.24390 -0.20134 -0.33012 -0.32801 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  18  550000  11.1273 59:19:13 -3.52289092633E+05 -3.52181751276E+05  0.36139  0.23704  0.15719  0.24283  0.49099  0.49265 -0.30420  0.34429  0.42396  0.28736 -0.25209 -0.20134 -0.32141 -0.32801 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  19  559280   1.0000 59:19:13 -3.52481344983E+05 -3.52181751276E+05  0.35095  0.23789  0.15574  0.24952  0.49156  0.49322 -0.30273  0.32649  0.42461  0.28816 -0.24161 -0.20134 -0.33451 -0.33721 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
10   3  19  580000  14.5940 01:20:13 -3.52181751276E+05 -3.52181751276E+05  0.35049  0.23735  0.15514  0.24314  0.49120  0.49285 -0.30366  0.34456  0.42420  0.28765 -0.24161 -0.20134 -0.33451 -0.32801 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  20  589059   1.0000 01:20:13 -3.52188137658E+05 -3.52181751276E+05  0.34170  0.23757  0.15548  0.24336  0.49134  0.49300 -0.30329  0.34475  0.42436  0.28785 -0.23911 -0.20134 -0.33846 -0.32801 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  21  610000   1.1696 03:20:13 -3.52374077194E+05 -3.52181751276E+05  0.35708  0.23718  0.15606  0.24298  0.40943  0.49274 -0.30395  0.34442  0.48060  0.28749 -0.24390 -0.20134 -0.33012 -0.32801 -0.51852 -0.90634 -0.88937 -0.39855 -0.87135 -0.47352
10   3  21  610739   0.9000 03:20:13 -3.52271743992E+05 -3.52181751276E+05  0.35708  0.23718  0.15606  0.24298  0.40943  0.49274 -0.30395  0.34442  0.48060  0.28749 -0.24390 -0.20134 -0.33012 -0.32801 -0.51852 -0.90634 -0.88937 -0.39855 -0.87135 -0.47352
10   3  22  640000   0.7737 05:20:13 -3.52186864635E+05 -3.52181751276E+05  0.35057  0.23744  0.15296  0.24907  0.49126  0.49292 -0.30350  0.34464  0.42427  0.28773 -0.24161 -0.20134 -0.32713 -0.33721 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  22  640434   0.8000 05:20:13 -3.52186864635E+05 -3.52181751276E+05  0.35057  0.23744  0.15296  0.24907  0.49126  0.49292 -0.30350  0.34464  0.42427  0.28773 -0.24161 -0.20134 -0.32713 -0.33721 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  23  649657   0.7000 05:20:13 -3.52181751276E+05 -3.52181751276E+05  0.35707  0.23717  0.15605  0.24297  0.49108  0.49274 -0.30397  0.34441  0.42406  0.28748 -0.24390 -0.20134 -0.33012 -0.32801 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  23  670000  16.0943 07:20:13 -3.52193251017E+05 -3.52181751276E+05  0.35707  0.23717  0.15605  0.24297  0.49108  0.49274 -0.30397  0.34441  0.42406  0.28748 -0.24390 -0.20134 -0.33012 -0.32801 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
10   3  24  695000  10.0850 09:20:13 -3.52113133991E+05 -3.52113133991E+05  0.35707  0.23717  0.15605  0.24297  0.42406  0.49274 -0.30397  0.34441  0.49108  0.28748 -0.24390 -0.20134 -0.33012 -0.32801 -0.67994 -0.90634 -0.88937 -0.39855 -0.72747 -0.47352
10   3  24  720000   4.3306 11:20:13 -3.52169398966E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  0.30331  1.00000 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518 -0.47352  0.00000
10   3  25  728811   0.5000 11:20:13 -3.52147668513E+05 -3.52108020633E+05  0.37126  0.25401  0.17468  0.26538  0.36405  0.50393 -0.27507  0.34073  0.30321  1.00000 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90159 -0.37518 -0.47352  0.00000
10   3  25  755000   0.5174 13:20:13 -3.52119520373E+05 -3.52108020633E+05  0.37084  0.25351  0.17412  0.25918  0.36362  0.50360 -0.27611  0.35845  1.00000  0.30274 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  26  757442   0.6000 13:20:13 -3.52163012584E+05 -3.52108020633E+05  0.37084  0.25351  0.17412  0.25918  0.36362  0.50360 -0.27611  0.35845  0.30274  1.00000 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855 -0.47352  0.00000
10   3  27  770138   0.5000 14:20:13 -3.52113133991E+05 -3.52108020633E+05  0.36494  0.25431  0.17393  0.26569  0.36431  0.50414 -0.27473  0.34100  1.00000  0.30349 -0.24161 -0.20134 -0.33451 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  27  785000   0.5774 15:20:13 -3.52147668513E+05 -3.52108020633E+05  0.37126  0.25401  0.17468  0.26538  0.36405  0.50393 -0.27507  0.34073  0.30321  1.00000 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90159 -0.37518 -0.47352  0.00000
10   3  28  798928   0.5000 15:20:13 -3.52146395490E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  0.30331  1.00000 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518 -0.47352  0.00000
10   3  28  815000   0.4983 17:20:13 -3.52119520373E+05 -3.52108020633E+05  0.36442  0.25371  0.17326  0.25938  0.36379  0.50373 -0.27577  0.35862  1.00000  0.30293 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  29  827633   0.5000 17:20:13 -3.52119520373E+05 -3.52108020633E+05  0.37084  0.25351  0.17412  0.25918  0.36362  0.50360 -0.27611  0.35845  1.00000  0.30274 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  30  844038   0.3000 18:20:13 -3.52108020633E+05 -3.52108020633E+05  0.36442  0.25371  0.17326  0.25938  0.36379  0.50373 -0.27577  0.35862  1.00000  0.30293 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  30  850000   0.4506 19:20:13 -3.52113133991E+05 -3.52108020633E+05  0.36442  0.25371  0.17326  0.25938  0.36379  0.50373 -0.27577  0.35862  1.00000  0.30293 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  31  872833   0.6000 20:20:13 -3.52108020633E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  1.00000  0.30331 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  31  880000   0.3367 21:20:13 -3.52119520373E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  1.00000  0.30331 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  32  901590   0.3000 22:20:13 -3.52114407014E+05 -3.52108020633E+05  0.36442  0.25371  0.17326  0.25938  0.36379  0.50373 -0.27577  0.35862  1.00000  0.30293 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  32  915000   0.4448 23:20:13 -3.52119520373E+05 -3.52108020633E+05  0.36494  0.25431  0.17393  0.26569  0.36431  0.50414 -0.27473  0.34100  1.00000  0.30349 -0.24161 -0.20134 -0.33451 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  33  921114   0.5000 23:20:13 -3.52119520373E+05 -3.52108020633E+05  0.36442  0.25371  0.17326  0.25938  0.36379  0.50373 -0.27577  0.35862  1.00000  0.30293 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  33  945000   0.4140 25:20:13 -3.52119520373E+05 -3.52108020633E+05  0.37084  0.25351  0.17412  0.25918  0.36362  0.50360 -0.27611  0.35845  1.00000  0.30274 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  34  949867   0.8000 25:20:13 -3.52113133991E+05 -3.52108020633E+05  0.37084  0.25351  0.17412  0.25918  0.36362  0.50360 -0.27611  0.35845  1.00000  0.30274 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  35  978650   0.6000 27:20:13 -3.52113133991E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  1.00000  0.30331 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  35  980000   0.5278 27:20:13 -3.52119520373E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  1.00000  0.30331 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  36 1002779   0.5000 28:20:13 -3.52108020633E+05 -3.52108020633E+05  0.36494  0.25431  0.17393  0.26569  0.36431  0.50414 -0.27473  0.34100  1.00000  0.30349 -0.24161 -0.20134 -0.33451 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  36 1010000   0.3453 29:20:13 -3.52119520373E+05 -3.52108020633E+05  0.36494  0.25431  0.17393  0.26569  0.36431  0.50414 -0.27473  0.34100  1.00000  0.30349 -0.24161 -0.20134 -0.33451 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  37 1031513   0.7000 30:20:13 -3.52113133991E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  1.00000  0.30331 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  37 1045000   0.3469 31:20:13 -3.52114407014E+05 -3.52108020633E+05  0.37084  0.25351  0.17412  0.25918  0.36362  0.50360 -0.27611  0.35845  1.00000  0.30274 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
10   3  38 1060227   0.3000 32:20:13 -3.52114407014E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  1.00000  0.30331 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3  38 1080000   0.3164 33:20:13 -3.52108020633E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  1.00000  0.30331 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
10   3 200 1088075   0.0000 33:20:13 -3.52108020633E+05 -3.52108020633E+05  0.37135  0.25412  0.17480  0.26550  0.36414  0.50401 -0.27506  0.34083  1.00000  0.30331 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
