K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4  10   1       0   1.0000 56:28:12 -4.22464907827E+05 -4.22464907827E+05  0.06219 -0.07691 -0.08702  0.10917 -0.13227 -0.16423 -0.12284 -0.09745
4  10   1     100   1.0000 56:28:12 -4.20841087171E+05 -4.20841087171E+05  0.06219 -0.07691  0.10917 -0.08702 -0.13227 -0.16423 -0.09745 -0.12284
4  10   1     200  33.5000 56:28:12 -3.81776087432E+05 -3.81776087432E+05 -0.07691  0.10917  0.06219 -0.08702 -0.16423 -0.09745 -0.13227 -0.12284
4  10   1     400  35.7500 56:28:12 -3.61016955083E+05 -3.61016955083E+05 -0.07691  0.10917  0.06219 -0.08702 -0.16423 -0.09745 -0.13227 -0.12284
4  10   1     800  43.2500 56:28:12 -3.56513170649E+05 -3.56513170649E+05  0.10917 -0.08702 -0.07691  0.06219 -0.09745 -0.12284 -0.16423 -0.13227
4  10   1    1600  41.3750 56:28:12 -3.56972779038E+05 -3.49815740288E+05 -0.07691  0.10917 -0.08702  0.06219 -0.16423 -0.09745 -0.12284 -0.13227
4  10   1    3200  40.3750 56:28:12 -3.52103320595E+05 -3.49815740288E+05  0.26894  0.27463 -0.11100  0.35623 -0.09099 -0.26142 -0.88937 -0.18232
4  10   3   15000  29.5781 03:29:12 -3.57856613911E+05 -3.48073041465E+05  0.28047  0.38126 -0.10983  0.29496 -0.21118 -0.19569 -0.88937 -0.17023
4  10   5   40000  20.2115 05:29:12 -3.50012672791E+05 -3.45380100239E+05  0.37614  0.39568  0.28226 -0.10595 -0.20859 -0.47352 -0.21004 -0.88937
4  10   8   75000   6.6667 07:29:12 -3.46130556936E+05 -3.43747302211E+05  0.36397  0.29177 -0.10037  0.39873 -0.21423 -0.22242 -0.88937 -0.47352
4  10  10  103383   4.5000 08:29:12 -3.44451671159E+05 -3.43603270930E+05  0.37309  0.28921 -0.10271  0.39745 -0.23493 -0.21226 -0.88937 -0.47352
4  10  10  110000   4.8761 09:29:12 -3.45047326391E+05 -3.43603270930E+05  0.39375  0.28420 -0.10638  0.39545 -0.22695 -0.22398 -0.88937 -0.47352
4  10  11  118688   4.6000 09:29:12 -3.44622667849E+05 -3.43603270930E+05  0.37349  0.28812 -0.10275  0.39743 -0.22471 -0.21688 -0.88937 -0.47352
4  10  12  134549   2.7000 10:29:12 -3.44430221317E+05 -3.43603270930E+05  0.39301  0.28468 -0.10640  0.39544 -0.23251 -0.22158 -0.88937 -0.47352
4  10  12  145000   3.2938 11:29:12 -3.43878539868E+05 -3.43603270930E+05  0.39400  0.28488 -0.10648  0.39539 -0.23392 -0.22235 -0.88937 -0.47352
4  10  13  150336   3.0000 11:29:12 -3.43816565934E+05 -3.43603270930E+05  0.39917  0.28355 -0.10731  0.39494 -0.23721 -0.22213 -0.88937 -0.47352
4  10  14  166143   2.9000 12:29:12 -3.43736422215E+05 -3.43603270930E+05  0.39917  0.28355 -0.10731  0.39494 -0.23721 -0.22213 -0.88937 -0.47352
4  10  14  180000   2.3034 13:29:12 -3.43656575068E+05 -3.43603270930E+05  0.39962  0.28379 -0.10738  0.39490 -0.24072 -0.22150 -0.88937 -0.47352
4  10 200  181565   0.0000 13:29:12 -3.43603270930E+05 -3.43603270930E+05  0.40254  0.28238 -0.10811  0.39450 -0.24175 -0.21982 -0.88937 -0.47352
