K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   3   1       0   1.0000 34:24:12 -4.24070810007E+05 -4.24070810007E+05  0.06912  0.03721  0.01523 -0.12227 -0.13682 -0.12604 -0.13709 -0.11523
4   3   1     100   2.9412 34:24:12 -4.20528121931E+05 -4.20528121931E+05  0.06912  0.03721  0.01523 -0.12227 -0.13682 -0.12604 -0.13709 -0.11523
4   3   1     200  26.7327 34:24:12 -3.76097106753E+05 -3.76093531161E+05  0.06912 -0.12227  0.03721  0.01523 -0.13682 -0.11523 -0.12604 -0.13709
4   3   1     400  28.6070 34:24:12 -3.61634308874E+05 -3.61389902270E+05  0.03721 -0.12227  0.06912  0.01523 -0.12604 -0.11523 -0.13682 -0.13709
4   3   1     800  31.9202 34:24:12 -3.57039930213E+05 -3.53418902152E+05 -0.12227  0.03721  0.06912  0.01523 -0.11523 -0.12604 -0.13682 -0.13709
4   3   1    1600  38.0150 34:24:12 -3.54102740128E+05 -3.53318386680E+05 -0.12227  0.03721  0.01523  0.06912 -0.11523 -0.12604 -0.13709 -0.13682
4   3   1    3200  38.6009 34:24:12 -3.60480483342E+05 -3.50881952760E+05  0.35238  0.27343  0.26847 -0.11622 -0.18496 -0.20027 -0.19391 -0.88937
4   3   2    6400  33.4721 34:24:12 -3.50617489306E+05 -3.49534940767E+05  0.41030  0.27237  0.41575 -0.11924 -0.18762 -0.18225 -0.54674 -0.88937
4   3   3   12800  29.3597 38:24:12 -3.55108968265E+05 -3.48792537573E+05  0.29070  0.38399  0.27199 -0.11308 -0.18194 -0.22017 -0.17208 -0.88937
4   3   3   15000  32.7426 40:24:12 -3.55467404474E+05 -3.48792537573E+05  0.38399  0.29070  0.27199 -0.11308 -0.22017 -0.18194 -0.17208 -0.88937
4   3   4   25600  27.8926 41:24:12 -3.51138685074E+05 -3.47614540418E+05  0.28757  0.34841 -0.09912  0.31725 -0.22119 -0.16778 -0.88937 -0.28152
4   3   5   35000  22.7814 42:24:12 -3.52774312337E+05 -3.46240925179E+05 -0.10875  0.27974  0.34702  0.34314 -0.88937 -0.22344 -0.16165 -0.26204
4   3   6   51200  19.4570 42:24:12 -3.50421022294E+05 -3.44414950977E+05  0.33951  0.29579 -0.09592  0.40116 -0.20503 -0.20642 -0.88937 -0.47352
4   3   8   75000  11.2531 44:24:12 -3.44952059843E+05 -3.43641162690E+05  0.40447  0.27974 -0.10966  0.39365 -0.24214 -0.21160 -0.88937 -0.47352
4   3   9  102400   6.5728 45:24:12 -3.44502265677E+05 -3.43603270930E+05  0.39812  0.28176 -0.10823  0.39444 -0.23612 -0.21502 -0.88937 -0.47352
4   3  10  106264   5.6000 45:24:12 -3.44245250207E+05 -3.43603270930E+05  0.38515  0.28220 -0.10679  0.39522 -0.22973 -0.20756 -0.88937 -0.47352
4   3  11  114900   5.9000 46:24:12 -3.45152399932E+05 -3.43603270930E+05  0.39293  0.28416 -0.10642  0.39543 -0.22264 -0.22520 -0.88937 -0.47352
4   3  11  115000   5.8140 46:24:12 -3.45574502747E+05 -3.43603270930E+05  0.39293  0.28416 -0.10642  0.39543 -0.22264 -0.22520 -0.88937 -0.47352
4   3  13  146061   3.3000 47:24:12 -3.43767714018E+05 -3.43603270930E+05  0.39351  0.28296 -0.10696  0.39513 -0.21614 -0.22476 -0.88937 -0.47352
4   3  13  160000   3.0781 48:24:12 -3.43997350951E+05 -3.43603270930E+05  0.39189  0.28554 -0.10581  0.39576 -0.22848 -0.22549 -0.88937 -0.47352
4   3  14  161701   2.9000 48:24:12 -3.43871711062E+05 -3.43603270930E+05  0.40214  0.28267 -0.10805  0.39453 -0.23921 -0.22094 -0.88937 -0.47352
4   3  14  175000   2.5026 53:24:12 -3.44449326832E+05 -3.43603270930E+05  0.40219  0.28224 -0.10807  0.39452 -0.23822 -0.22069 -0.88937 -0.47352
4   3  15  177601   2.8000 55:24:12 -3.43977932034E+05 -3.43603270930E+05  0.39483  0.28505 -0.10652  0.39537 -0.23512 -0.22293 -0.88937 -0.47352
4   3  15  180000   2.2372 55:24:12 -3.43928098960E+05 -3.43603270930E+05  0.39596  0.28467 -0.10655  0.39535 -0.23552 -0.22321 -0.88937 -0.47352
4   3 200  192633   0.0000 56:24:12 -3.43603270930E+05 -3.43603270930E+05  0.39840  0.28410 -0.10727  0.39496 -0.23632 -0.22268 -0.88937 -0.47352
