K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   8  15  460000   1.9182 15:13:13 -3.50370879137E+05 -3.49966875605E+05  0.35301  0.16155  0.21378  0.49488  0.49652 -0.29423  0.34931  0.42837  0.29280 -0.23990 -0.33372 -0.22505 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   8  16  478284   1.5000 16:13:13 -3.50185836247E+05 -3.49966875605E+05  0.35228  0.21559  0.16133  0.49537  0.49702 -0.29296  0.33154  0.42892  0.29349 -0.24286 -0.23525 -0.32090 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   8  16  490000   2.0203 17:13:13 -3.50401687736E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   8  17  520000   1.4306 19:13:13 -3.50092470862E+05 -3.49966875605E+05  0.34743  0.21404  0.16077  0.49504  0.49669 -0.29380  0.34952  0.42856  0.29304 -0.23833 -0.22505 -0.33851 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   8  18  525080   0.5000 19:13:13 -3.49966875605E+05 -3.49966875605E+05  0.36725  0.21322  0.16284  0.49452  0.49617 -0.29515  0.34884  0.42796  0.29230 -0.24435 -0.22505 -0.32566 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   8  18  550000   1.0756 21:13:13 -3.49987514078E+05 -3.49966875605E+05  0.36789  0.21618  0.16368  0.49502  0.49667 -0.29385  0.33108  0.42853  0.29301 -0.24435 -0.22617 -0.32566 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   8  19  551420   0.8000 21:13:13 -3.50060547821E+05 -3.49966875605E+05  0.36789  0.21618  0.16368  0.49502  0.49667 -0.29385  0.33108  0.42853  0.29301 -0.24435 -0.22617 -0.32566 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   8  20  585000   0.9572 23:13:13 -3.49966875605E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   8  21  600211   1.0000 24:13:13 -3.49987514078E+05 -3.49966875605E+05  0.35580  0.21670  0.16205  0.49536  0.49701 -0.29299  0.33153  0.42891  0.29348 -0.24161 -0.22617 -0.33451 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   8  21  615000   0.7308 25:13:13 -3.50062023941E+05 -3.49966875605E+05  0.35517  0.21375  0.16122  0.49486  0.49651 -0.29427  0.34928  0.42835  0.29278 -0.24161 -0.22505 -0.33451 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   8  22  625655   0.9000 25:13:13 -3.49973261987E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   8  22  640000   0.6871 27:13:13 -3.49966875605E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   8  23  652566   0.5000 27:13:13 -3.50053411758E+05 -3.49966875605E+05  0.36227  0.21644  0.16288  0.49519  0.49684 -0.29342  0.33130  0.42872  0.29324 -0.24390 -0.22617 -0.33012 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   8  23  665000   0.5641 29:13:13 -3.49993900459E+05 -3.49966875605E+05  0.36227  0.21644  0.16288  0.49519  0.49684 -0.29342  0.33130  0.42872  0.29324 -0.24390 -0.22617 -0.33012 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   8  24  679462   0.7000 30:13:13 -3.49966875605E+05 -3.49966875605E+05  0.36071  0.21644  0.16283  0.49519  0.49684 -0.29341  0.33131  0.42873  0.29325 -0.24168 -0.22617 -0.32965 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   8  24  685000   0.6858 31:13:13 -3.49993900459E+05 -3.49966875605E+05  0.36227  0.21644  0.16288  0.49519  0.49684 -0.29342  0.33130  0.42872  0.29324 -0.24390 -0.22617 -0.33012 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   8 200  687579   0.0000 31:13:13 -3.49966875605E+05 -3.49966875605E+05  0.36227  0.21644  0.16288  0.49519  0.49684 -0.29342  0.33130  0.42872  0.29324 -0.24390 -0.22617 -0.33012 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
