K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   9   1       0   1.0000 27:21:12 -4.20388843480E+05 -4.20388843480E+05  0.06867  0.02245 -0.08714 -0.11108 -0.16395 -0.11516
3   9   1     100   0.9804 27:21:12 -4.19066821322E+05 -4.19066821322E+05  0.06867  0.02245 -0.08714 -0.11108 -0.16395 -0.11516
3   9   1     200  15.2709 27:21:12 -3.68511119453E+05 -3.68511119453E+05  0.06867  0.02245 -0.08714 -0.11108 -0.16395 -0.11516
3   9   1     400  18.3771 27:21:12 -3.56310159686E+05 -3.55036436175E+05  0.06867  0.02245 -0.08714 -0.11108 -0.16395 -0.11516
3   9   1     800  30.5725 28:21:12 -3.55473712764E+05 -3.54946417722E+05  0.06867  0.02245 -0.08714 -0.11108 -0.16395 -0.11516
3   9   1    1600  31.6471 28:21:12 -3.60117912714E+05 -3.54618753502E+05  0.02245  0.06867 -0.08714 -0.16395 -0.11108 -0.11516
3   9   1    3200  38.1869 30:21:12 -3.59995181617E+05 -3.53941237510E+05  0.34942  0.31950 -0.04400 -0.13020 -0.17951 -0.88937
3   9   1    5000  36.5664 32:21:12 -3.54343559403E+05 -3.50205749493E+05  0.33346  0.32638 -0.04068 -0.14572 -0.20529 -0.88937
3   9   1    6400  37.0347 33:21:12 -3.52920556679E+05 -3.50205749493E+05  0.31625  0.33601 -0.04479 -0.15269 -0.14555 -0.88937
3   9   2   10000  38.1990 34:21:12 -3.51837497038E+05 -3.50205749493E+05  0.30207  0.33320 -0.03880 -0.14218 -0.16093 -0.88937
3   9   2   12800  34.0979 34:21:12 -3.60554039388E+05 -3.46579737333E+05  0.32658  0.33268 -0.04061 -0.19310 -0.15336 -0.88937
3   9   3   15000  35.6061 36:21:12 -3.55561309076E+05 -3.46579737333E+05  0.31732  0.32053 -0.04135 -0.14333 -0.16845 -0.88937
3   9   3   20000  24.7287 41:21:12 -3.51621404308E+05 -3.46579737333E+05  0.35519  0.32014 -0.04362 -0.18529 -0.17089 -0.88937
3   9   4   25600  20.1611 41:21:12 -3.56258795163E+05 -3.46571805135E+05  0.39106  0.07366  0.06730 -0.14726 -0.89881 -0.87422
3   9   7   51200   9.8839 42:21:12 -3.49172731271E+05 -3.45003363491E+05  0.40025  0.31901 -0.04653 -0.19550 -0.20835 -0.88937
3   9   7   55000  10.5270 43:21:12 -3.46206471941E+05 -3.44580889364E+05  0.38720  0.32499 -0.04383 -0.18522 -0.22547 -0.88937
3   9  11   95000   4.6907 45:21:12 -3.45358792529E+05 -3.44533000167E+05  0.39731  0.32455 -0.04483 -0.19868 -0.22365 -0.88937
3   9  12  102400   3.7110 45:21:12 -3.45773875143E+05 -3.44533000167E+05  0.40337  0.32283 -0.04582 -0.20301 -0.21982 -0.88937
3   9  13  105357   3.7000 45:21:12 -3.45089216628E+05 -3.44533000167E+05  0.40625  0.32371 -0.04566 -0.21242 -0.22150 -0.88937
3   9  15  124362   3.8000 46:21:12 -3.44864498177E+05 -3.44533000167E+05  0.40787  0.32286 -0.04597 -0.21051 -0.22094 -0.88937
3   9  15  130000   2.9782 47:21:12 -3.44956251144E+05 -3.44533000167E+05  0.40270  0.32418 -0.04528 -0.20515 -0.22397 -0.88937
3   9  16  134570   3.5000 47:21:12 -3.44834516483E+05 -3.44533000167E+05  0.40262  0.32448 -0.04524 -0.20746 -0.22309 -0.88937
3   9  16  140000   2.6000 53:21:12 -3.44809788926E+05 -3.44533000167E+05  0.40401  0.32463 -0.04529 -0.20937 -0.22393 -0.88937
3   9  18  153738   1.8000 54:21:12 -3.44580889364E+05 -3.44533000167E+05  0.40963  0.32191 -0.04637 -0.21271 -0.21839 -0.88937
3   9  19  162628   2.1000 55:21:12 -3.44548030476E+05 -3.44533000167E+05  0.41586  0.31984 -0.04750 -0.21628 -0.21403 -0.88937
3   9  19  165000   1.7317 55:21:12 -3.44548030476E+05 -3.44533000167E+05  0.40833  0.32267 -0.04604 -0.21276 -0.22006 -0.88937
3   9  20  180000   1.8498 57:21:12 -3.44643366276E+05 -3.44533000167E+05  0.40833  0.32267 -0.04604 -0.21276 -0.22006 -0.88937
3   9  21  181804   0.7000 57:21:12 -3.44533000167E+05 -3.44533000167E+05  0.40347  0.32429 -0.04527 -0.20842 -0.22321 -0.88937
3   9  22  191869   0.8000 57:21:12 -3.44633820444E+05 -3.44533000167E+05  0.40625  0.32371 -0.04566 -0.21242 -0.22150 -0.88937
3   9 200  199686   0.0000 58:21:12 -3.44533000167E+05 -3.44533000167E+05  0.40517  0.32396 -0.04558 -0.21013 -0.22186 -0.88937
