K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   2   1       0   1.0000 04:54:12 -4.27460382026E+05 -4.27460382026E+05  0.04070  0.17102 -0.16343  0.16374  0.16918 -0.09480  0.07403 -0.27130 -0.07676 -0.21432 -0.12802 -0.06599 -0.14753 -0.12526 -0.15534 -0.20331
8   2   1     100   0.9901 04:54:12 -4.25961382218E+05 -4.25961382218E+05  0.04070  0.17102 -0.16343  0.16374  0.16918 -0.09480  0.07403 -0.27130 -0.07676 -0.21432 -0.12802 -0.06599 -0.14753 -0.12526 -0.15534 -0.20331
8   2   1     200  35.8209 04:54:12 -3.87209843552E+05 -3.87145239261E+05  0.16374  0.04070  0.07403 -0.09480 -0.16343  0.17102 -0.27130  0.16918 -0.06599 -0.07676 -0.15534 -0.12526 -0.12802 -0.21432 -0.20331 -0.14753
8   2   1     400  41.1471 04:54:12 -3.67603344934E+05 -3.67603344934E+05  0.16374  0.07403 -0.16343  0.04070 -0.09480 -0.27130  0.17102  0.16918 -0.06599 -0.15534 -0.12802 -0.07676 -0.12526 -0.20331 -0.21432 -0.14753
8   2   1     800  40.8240 04:54:12 -3.63455832730E+05 -3.61621169428E+05  0.16374 -0.16343  0.07403 -0.27130  0.04070 -0.09480  0.17102  0.16918 -0.06599 -0.12802 -0.15534 -0.20331 -0.07676 -0.12526 -0.21432 -0.14753
8   2   1    1600  41.4116 04:54:12 -3.69748786578E+05 -3.61621169428E+05 -0.16343  0.16918  0.17102  0.07403  0.04070 -0.27130  0.16374 -0.09480 -0.12802 -0.14753 -0.21432 -0.15534 -0.07676 -0.20331 -0.06599 -0.12526
8   2   2    3200  41.6309 04:54:12 -3.67226982795E+05 -3.61621169428E+05  0.16918 -0.16343  0.17102  0.07403 -0.27130  0.16374  0.04070 -0.09480 -0.14753 -0.12802 -0.21432 -0.15534 -0.20331 -0.06599 -0.07676 -0.12526
8   2   2    6400  38.9455 05:54:12 -3.65050973127E+05 -3.60573681416E+05  0.16918  0.16374 -0.27130 -0.16343  0.04070  0.07403  0.17102 -0.09480 -0.14753 -0.06599 -0.20331 -0.12802 -0.07676 -0.15534 -0.21432 -0.12526
8   2   2   10000  39.0018 07:54:12 -3.63934650274E+05 -3.60538881664E+05  1.00000  0.20422  1.00000  0.23252 -0.19111  0.28637  0.30376  0.37823  0.00000 -0.09461  0.00000 -0.23416 -0.88937 -0.24667 -0.18094 -0.54674
8   2   2   12800  38.9098 10:54:12 -3.65385134947E+05 -3.58178196313E+05  1.00000  0.20422  0.23252  0.30376 -0.19111  1.00000  0.28637  0.37823  0.00000 -0.09461 -0.23416 -0.18094 -0.88937  0.00000 -0.24667 -0.54674
8   2   2   15000  38.7019 11:54:12 -3.59344337674E+05 -3.58088224970E+05  0.17971  0.24895  0.38842  0.15944 -0.25110  0.18461  0.19517  0.31637 -0.15864 -0.21529 -0.14291 -0.15756 -0.88937 -0.08508 -0.21203 -0.47352
8   2   2   20000  36.9577 15:54:12 -3.63130122908E+05 -3.57261649482E+05  0.31637  0.19517  0.17971  0.15944  0.38842  0.24895 -0.25110  0.18461 -0.47352 -0.21203 -0.15864 -0.15756 -0.14291 -0.21529 -0.88937 -0.08508
8   2   3   25600  31.2797 18:54:12 -3.59181781334E+05 -3.56453161817E+05  0.17577  0.18899  0.50650 -0.26860  0.07928  0.26020  0.28712  0.34706 -0.21848 -0.17383 -0.90634 -0.88937 -0.00657 -0.26478 -0.36153 -0.23263
8   2   3   30000  34.3501 18:54:12 -3.64193291781E+05 -3.56453161817E+05  0.33749  0.25208 -0.15204  1.00000  1.00000  0.55184  1.00000  0.50579 -0.23553 -0.15629 -0.88937  0.00000  0.00000 -0.90634  0.00000 -0.91735
8   2   3   40000  34.4968 24:54:12 -3.70943760252E+05 -3.56453161817E+05  0.28442 -0.09881  0.41453  1.00000  1.00000  0.48255  1.00000  1.00000 -0.18960 -0.88937 -0.22863  0.00000  0.00000 -0.83404  0.00000  0.00000
8   2   4   45000  31.9020 28:54:12 -3.63188488312E+05 -3.56453161817E+05  0.41587  0.38211  1.00000  0.03316  0.04276  1.00000  1.00000  1.00000 -0.19237 -0.21402  0.00000 -0.85692 -0.90064  0.00000  0.00000  0.00000
8   2   4   50000  30.5366 30:54:12 -3.65655083829E+05 -3.56453161817E+05  0.28631  0.35009 -0.10223  1.00000  1.00000  1.00000  1.00000  0.52558 -0.22520 -0.17663 -0.88937  0.00000  0.00000  0.00000  0.00000 -0.88116
8   2   4   51200  31.5426 30:54:12 -3.67105811985E+05 -3.56453161817E+05  0.35009  0.28631 -0.10223  1.00000  1.00000  1.00000  1.00000  0.52558 -0.17663 -0.22520 -0.88937  0.00000  0.00000  0.00000  0.00000 -0.88116
8   2   5   75000  27.4342 32:54:12 -3.62865663483E+05 -3.56453161817E+05  0.33376  0.29845  1.00000 -0.09613  1.00000  1.00000  1.00000  0.52821 -0.18322 -0.23789  0.00000 -0.88937  0.00000  0.00000  0.00000 -0.88116
8   2   7  102400  18.4843 33:54:12 -3.58735189424E+05 -3.56453161817E+05  0.36829  0.28873 -0.10226  1.00000  1.00000  1.00000  0.39770  1.00000 -0.23648 -0.20956 -0.88937  0.00000  0.00000  0.00000 -0.47352  0.00000
8   2   7  115000  19.0287 34:54:12 -3.59799499212E+05 -3.53619026579E+05  0.43855  0.35310  1.00000  1.00000 -0.00001  1.00000  0.00408  0.45397 -0.21602 -0.21651  0.00000  0.00000 -0.89012  0.00000 -0.96366 -0.47352
8   2   8  133846  12.0000 35:54:12 -3.51133584310E+05 -3.50445668697E+05  1.00000  1.00000  0.21570  0.52927 -0.21068  0.40492  0.33880  0.32214  0.00000  0.00000 -0.22487 -0.90634 -0.88478 -0.36320 -0.47352 -0.21158
8   2   8  145000   9.4269 36:54:12 -3.50460022451E+05 -3.48696038939E+05  0.34979  0.21228  0.17918  0.50818 -0.26427  0.36437  0.44160  0.30917 -0.23461 -0.23248 -0.26950 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
8   2   9  175000   7.8325 38:54:12 -3.49480472849E+05 -3.48696038939E+05  0.37437  0.28385  0.44396  0.56626 -0.11500  0.43944  0.39076 -0.11047 -0.19742 -0.28022 -0.43686 -0.90634 -0.90879 -0.39855 -0.47352 -0.76976
8   2  10  180085  10.3000 38:54:12 -3.49123322143E+05 -3.48696038939E+05  0.31613  0.27782  0.18412  0.37660  0.50986 -0.25994  0.38038  0.31154 -0.20715 -0.22703 -0.28596 -0.44485 -0.90634 -0.88937 -0.36320 -0.47352
8   2  11  209308   4.1000 40:54:12 -3.49125565936E+05 -3.47272042593E+05  0.31575  1.00000  0.38109  0.51723 -0.24090  0.37606  0.32188  0.19935 -0.21231  0.00000 -0.43686 -0.90634 -0.90159 -0.39855 -0.47352 -0.26423
