K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6  10   1       0   1.0000 31:43:12 -4.30148525472E+05 -4.30148525472E+05  0.12544 -0.09499 -0.05147  0.02999 -0.08420  0.07643 -0.12853 -0.09274 -0.15215 -0.10534 -0.12546 -0.17474
6  10   1     100   3.8835 31:43:12 -4.26845608697E+05 -4.26845608697E+05  0.12544 -0.09499 -0.05147  0.02999 -0.08420  0.07643 -0.12853 -0.09274 -0.15215 -0.10534 -0.12546 -0.17474
6  10   1     200  38.4236 31:43:12 -3.96797981771E+05 -3.96797981771E+05  0.12544  0.02999 -0.05147 -0.08420  0.07643 -0.09499 -0.12853 -0.10534 -0.15215 -0.12546 -0.17474 -0.09274
6  10   1     400  42.1836 31:43:12 -3.65729309737E+05 -3.65729309737E+05 -0.05147 -0.09499  0.12544  0.07643 -0.08420  0.02999 -0.15215 -0.09274 -0.12853 -0.17474 -0.12546 -0.10534
6  10   1     800  45.4545 31:43:12 -3.56303568361E+05 -3.55827118494E+05  0.02999  0.07643 -0.09499 -0.08420 -0.05147  0.12544 -0.10534 -0.17474 -0.09274 -0.12546 -0.15215 -0.12853
6  10   1    1600  40.1123 31:43:12 -3.59232445912E+05 -3.52385536244E+05 -0.05147 -0.09499  0.02999  0.07643 -0.08420  0.12544 -0.15215 -0.09274 -0.10534 -0.17474 -0.12546 -0.12853
6  10   1    3200  40.1811 31:43:12 -3.63269729410E+05 -3.50531618393E+05 -0.05147 -0.09499  0.02999 -0.08420  0.12544  0.07643 -0.15215 -0.09274 -0.10534 -0.12546 -0.12853 -0.17474
6  10   2    6400  38.8632 32:43:12 -3.51247462058E+05 -3.48920028666E+05  0.37087  0.23939  0.21767  0.28037 -0.19963  0.48366 -0.22912 -0.16104 -0.21180 -0.12838 -0.88937 -0.88116
6  10   2   10000  37.9598 33:43:12 -3.52756783266E+05 -3.48920028666E+05  0.21659  0.21817  0.37286  0.53184 -0.20344  0.48202 -0.20643 -0.19494 -0.23102 -0.90634 -0.88937 -0.88116
6  10   2   12800  38.3232 37:43:12 -3.61293228394E+05 -3.48920028666E+05  0.48202  0.21817  0.53184 -0.20344  0.37286  0.21659 -0.88116 -0.19494 -0.90634 -0.88937 -0.23102 -0.20643
6  10   2   15000  38.6845 39:43:12 -3.60079973360E+05 -3.48920028666E+05  0.18757  0.27008  0.25959 -0.18622  0.23147  0.26270  0.02547 -0.18880 -0.12532 -0.88937 -0.19344 -0.33590
6  10   3   25600  35.3443 39:43:12 -3.55149454322E+05 -3.48920028666E+05  0.52703  0.33383  1.00000  1.00000 -0.09888  0.28545 -0.88116 -0.17632  0.00000  0.00000 -0.88937 -0.21628
6  10   5   45000  27.6712 41:43:12 -3.56941812191E+05 -3.48920028666E+05  0.35931  0.28418  1.00000 -0.10436  1.00000  0.52467 -0.20299 -0.21551  0.00000 -0.88937  0.00000 -0.88116
6  10   5   51200  27.4117 41:43:12 -3.59873558796E+05 -3.48920028666E+05  0.28402 -0.09916  1.00000  0.32556  1.00000  0.52691 -0.19965 -0.88937  0.00000 -0.17537  0.00000 -0.88116
6  10   6   70000  21.2323 43:43:12 -3.55141431829E+05 -3.47564581133E+05  0.33633  1.00000  0.28909 -0.09665  1.00000  0.40076 -0.18078  0.00000 -0.21878 -0.88937  0.00000 -0.47352
6  10   9  102400   2.5641 44:43:12 -3.49856487575E+05 -3.47564581133E+05  0.41641  0.33002 -0.03732  0.37417 -0.03262  0.43436 -0.22882 -0.24391 -0.92520 -0.06044 -0.84843 -0.47352
6  10   9  103213  10.0000 44:43:12 -3.49383862416E+05 -3.47564581133E+05  0.41641  0.33002 -0.03262  0.37417 -0.03732  0.43436 -0.22882 -0.24391 -0.84843 -0.06044 -0.92520 -0.47352
6  10   9  105000  10.8378 45:43:12 -3.48044019721E+05 -3.47564581133E+05  0.41641  0.33002 -0.03262  0.37417 -0.03732  0.43436 -0.22882 -0.24391 -0.84843 -0.06044 -0.92520 -0.47352
6  10   9  135000   6.8203 47:43:12 -3.46582953545E+05 -3.45420088902E+05  0.33486  0.22745  0.40522 -0.19264  0.39302  0.37744 -0.22090 -0.26658 -0.43686 -0.88937 -0.34148 -0.54674
6  10  10  139709   5.3000 47:43:12 -3.46599879423E+05 -3.45420088902E+05  0.33863  0.22909 -0.19519  0.39910  0.40395  0.34692 -0.22118 -0.27341 -0.88937 -0.39855 -0.43686 -0.47352
6  10  10  145000   5.1437 49:43:12 -3.46852614337E+05 -3.45420088902E+05  0.34093  0.22597  0.40397 -0.19514  0.41225  0.37972 -0.22678 -0.26673 -0.43686 -0.88937 -0.36320 -0.55358
6  10  11  150000   3.9655 54:43:12 -3.46029418129E+05 -3.45420088902E+05  0.33863  0.22883  0.42606 -0.19501  0.38219  0.34702 -0.22409 -0.26471 -0.50353 -0.88937 -0.37518 -0.47352
6  10  12  170000   3.6061 56:43:12 -3.45474375580E+05 -3.45420088902E+05  0.34433  0.22948  0.40456 -0.19396  0.38273  0.34759 -0.23136 -0.26900 -0.43686 -0.88937 -0.37518 -0.47352
6  10  14  200000   2.0158 58:43:12 -3.45636200487E+05 -3.45420088902E+05  0.34730  0.22665  0.40348 -0.19613  0.39863  0.34641 -0.23790 -0.26218 -0.43686 -0.88937 -0.39855 -0.47352
6  10  15  205686   2.3000 58:43:12 -3.45955694311E+05 -3.45420088902E+05  0.33318  0.23238  0.40439 -0.19429  0.39955  0.34741 -0.22232 -0.27818 -0.43686 -0.88937 -0.39855 -0.47352
6  10  16  226619   1.3000 00:44:12 -3.45511700752E+05 -3.45420088902E+05  0.34037  0.22944  0.40395 -0.19518  0.39910  0.34693 -0.22958 -0.27050 -0.43686 -0.88937 -0.39855 -0.47352
6  10  16  230000   1.7143 00:44:12 -3.45555234793E+05 -3.45420088902E+05  0.34037  0.22944  0.40395 -0.19518  0.39910  0.34693 -0.22958 -0.27050 -0.43686 -0.88937 -0.39855 -0.47352
6  10  17  235276   1.5000 00:44:12 -3.45497305001E+05 -3.45420088902E+05  0.33626  0.23100  0.40417 -0.19473  0.39933  0.34717 -0.22594 -0.27382 -0.43686 -0.88937 -0.39855 -0.47352
6  10  18  256535   1.6000 02:44:12 -3.45420088902E+05 -3.45420088902E+05  0.34707  0.22652  0.40348 -0.19611  0.39863  0.34642 -0.23552 -0.26311 -0.43686 -0.88937 -0.39855 -0.47352
6  10  18  260000   1.6973 02:44:12 -3.45420088902E+05 -3.45420088902E+05  0.34037  0.22944  0.40395 -0.19518  0.39910  0.34693 -0.22958 -0.27050 -0.43686 -0.88937 -0.39855 -0.47352
6  10  19  265263   1.1000 02:44:12 -3.45497305001E+05 -3.45420088902E+05  0.33994  0.22956  0.40394 -0.19519  0.39910  0.34692 -0.23025 -0.26971 -0.43686 -0.88937 -0.39855 -0.47352
6  10  20  290000   1.1236 04:44:12 -3.45420088902E+05 -3.45420088902E+05  0.34398  0.22824  0.40372 -0.19565  0.39887  0.34667 -0.23397 -0.26665 -0.43686 -0.88937 -0.39855 -0.47352
6  10 200  294808   0.0000 04:44:12 -3.45420088902E+05 -3.45420088902E+05  0.33660  0.23084  0.40417 -0.19473  0.39933  0.34717 -0.22625 -0.27379 -0.43686 -0.88937 -0.39855 -0.47352
