K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   8   1       0   1.0000 54:00:13 -4.31089211707E+05 -4.31089211707E+05  0.03850  0.15340  0.16737 -0.15629 -0.08780  0.07719  0.06835 -0.21632 -0.12129 -0.12298 -0.14720 -0.11198 -0.07858 -0.21638 -0.13110 -0.15802
8   8   1     100   1.0000 54:00:13 -4.30957625836E+05 -4.30957625836E+05  0.03850  0.15340  0.16737 -0.15629 -0.08780  0.07719  0.06835 -0.21632 -0.12129 -0.12298 -0.14720 -0.11198 -0.07858 -0.21638 -0.13110 -0.15802
8   8   1     200  34.8259 54:00:13 -3.81193005893E+05 -3.81084526521E+05  0.16737  0.15340  0.07719  0.06835 -0.08780  0.03850 -0.21632 -0.15629 -0.14720 -0.12298 -0.21638 -0.13110 -0.07858 -0.12129 -0.15802 -0.11198
8   8   1     400  38.9027 54:00:13 -3.74580644514E+05 -3.72871959108E+05  0.07719 -0.08780  0.15340  0.16737  0.06835  0.03850 -0.21632 -0.15629 -0.21638 -0.07858 -0.12298 -0.14720 -0.13110 -0.12129 -0.15802 -0.11198
8   8   1     800  44.9438 54:00:13 -3.66594626736E+05 -3.66404260612E+05 -0.08780  0.07719  0.06835  0.16737  0.03850 -0.15629 -0.21632  0.15340 -0.07858 -0.21638 -0.13110 -0.14720 -0.12129 -0.11198 -0.15802 -0.12298
8   8   1    1600  40.0999 54:00:13 -3.64277173366E+05 -3.63657327453E+05 -0.08780  0.07719  0.06835  0.03850 -0.15629  0.16737  0.15340 -0.21632 -0.07858 -0.21638 -0.13110 -0.12129 -0.11198 -0.14720 -0.12298 -0.15802
8   8   1    3200  38.4880 54:00:13 -3.65130610131E+05 -3.61477577739E+05 -0.08780  0.06835  0.07719  0.03850 -0.15629 -0.21632  0.15340  0.16737 -0.07858 -0.13110 -0.21638 -0.12129 -0.11198 -0.15802 -0.12298 -0.14720
8   8   2    6400  40.6203 54:00:13 -3.66469852315E+05 -3.60635514163E+05  0.07719  0.06835 -0.08780 -0.15629  0.03850 -0.21632  0.15340  0.16737 -0.21638 -0.13110 -0.07858 -0.11198 -0.12129 -0.15802 -0.12298 -0.14720
8   8   2   12800  33.2421 57:00:13 -3.60247813927E+05 -3.55483605737E+05  0.42066  0.31697  0.58983 -0.05512  1.00000  0.42454 -0.05048  1.00000 -0.20847 -0.21182 -0.90393 -0.89670  0.00000 -0.47352 -0.92752  0.00000
8   8   2   15000  33.8051 59:00:13 -3.60824268988E+05 -3.55483605737E+05  0.49019  0.33050  0.36337 -0.03493  1.00000 -0.04072  0.43309  1.00000 -0.40033 -0.18170 -0.19837 -0.93109  0.00000 -0.90460 -0.47352  0.00000
8   8   3   30000  31.9444 04:01:13 -3.66008248873E+05 -3.55483605737E+05  0.35017  0.28926  1.00000  1.00000  1.00000 -0.09933  1.00000  0.39930 -0.19032 -0.21681  0.00000  0.00000  0.00000 -0.88937  0.00000 -0.47352
8   8   3   35000  30.9115 07:01:13 -3.63556323069E+05 -3.55483605737E+05  0.28510  1.00000 -0.09920  1.00000  0.33806  1.00000  0.39937  1.00000 -0.19526  0.00000 -0.88937  0.00000 -0.18974  0.00000 -0.47352  0.00000
8   8   4   50000  24.3426 13:01:13 -3.63892883297E+05 -3.55483605737E+05  0.33791  0.28928  1.00000  1.00000  1.00000 -0.09870  0.52717  1.00000 -0.18163 -0.21505  0.00000  0.00000  0.00000 -0.89123 -0.88116  0.00000
8   8   4   60000  24.4321 17:01:13 -3.61165519449E+05 -3.55483605737E+05  1.00000  0.28182 -0.10437  1.00000  1.00000  0.52466  1.00000  0.35890  0.00000 -0.21001 -0.88937  0.00000  0.00000 -0.88116  0.00000 -0.18919
8   8   4   65000  24.3705 20:01:13 -3.62892615280E+05 -3.55483605737E+05  0.34960  0.24719  1.00000  1.00000  0.29121  1.00000  0.49736 -0.16601 -0.23004 -0.22428  0.00000  0.00000 -0.32894  0.00000 -0.86690 -0.88937
8   8   6  100000  10.8901 22:01:13 -3.50313064922E+05 -3.48886906065E+05  0.33354  0.16899  0.50071  0.50234 -0.27929  0.33861  0.43496  0.30097 -0.22840 -0.25263 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
8   8   6  115000   9.3200 24:01:13 -3.49257897876E+05 -3.48807962183E+05  0.26936  0.18613  0.50295  0.50457 -0.27354  0.34159  0.43750  0.30411 -0.20267 -0.27979 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
8   8   7  125585  15.3000 24:01:13 -3.52010724605E+05 -3.48807962183E+05  0.34180  1.00000  0.51640  0.19344 -0.24313  0.36733  0.37904  0.32073 -0.22115  0.00000 -0.90634 -0.25738 -0.88937 -0.34148 -0.42002 -0.47352
8   8   8  137678   4.0000 25:01:13 -3.49275295774E+05 -3.48724481041E+05  0.31604  0.18583  0.49761  0.50935 -0.26126  0.34793  0.45714  0.35748 -0.21541 -0.25409 -0.87135 -0.90634 -0.88937 -0.37518 -0.88116 -0.56726
8   8   8  150000  10.4627 26:01:13 -3.50046912506E+05 -3.47805220861E+05  0.31827  0.18751  0.27624  0.51043 -0.25850  0.36727  0.37237  0.31233 -0.20943 -0.29144 -0.23692 -0.90634 -0.88937 -0.39855 -0.43686 -0.47352
8   8   8  170000  10.4693 28:01:13 -3.49096630710E+05 -3.47565349264E+05  0.31616  0.17510  0.37271  0.51069 -0.25782  0.38142  0.24471  0.31270 -0.21128 -0.31464 -0.43686 -0.90634 -0.88937 -0.36320 -0.23918 -0.47352
