K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   4   1       0   1.0000 15:47:12 -4.32775225353E+05 -4.32775225353E+05 -0.05797  0.01368  0.05816 -0.06694  0.12037 -0.12917  0.07056 -0.09773 -0.11390 -0.12202 -0.11062 -0.15783 -0.11054 -0.21084
7   4   1     100   1.9608 15:47:12 -4.31750557968E+05 -4.31750557968E+05 -0.05797  0.01368  0.05816 -0.06694  0.12037 -0.12917  0.07056 -0.09773 -0.11390 -0.12202 -0.11062 -0.15783 -0.11054 -0.21084
7   4   1     200  39.6040 15:47:12 -3.89502732772E+05 -3.89502732772E+05  0.12037  0.01368 -0.12917  0.07056 -0.05797 -0.06694  0.05816 -0.15783 -0.11390 -0.11054 -0.21084 -0.09773 -0.11062 -0.12202
7   4   1     400  44.2786 15:47:12 -3.71930022245E+05 -3.71778132404E+05  0.12037  0.01368  0.07056 -0.12917 -0.06694 -0.05797  0.05816 -0.15783 -0.11390 -0.21084 -0.11054 -0.11062 -0.09773 -0.12202
7   4   1     800  45.2618 15:47:12 -3.64290856553E+05 -3.62037661837E+05  0.01368  0.07056 -0.05797  0.05816 -0.06694 -0.12917  0.12037 -0.11390 -0.21084 -0.09773 -0.12202 -0.11062 -0.11054 -0.15783
7   4   1    1600  39.3258 15:47:12 -3.55371821374E+05 -3.53308169292E+05  0.01368 -0.06694  0.07056  0.05816 -0.05797 -0.12917  0.12037 -0.11390 -0.11062 -0.21084 -0.12202 -0.09773 -0.11054 -0.15783
7   4   1    3200  38.7258 15:47:12 -3.57178349086E+05 -3.53308169292E+05 -0.05797  0.01368 -0.06694  0.07056 -0.12917  0.05816  0.12037 -0.09773 -0.11390 -0.11062 -0.21084 -0.11054 -0.12202 -0.15783
7   4   1    6400  35.5045 16:47:12 -3.56264697336E+05 -3.52534183155E+05  0.41973  0.30100  0.58122 -0.07484  0.28466 -0.07813  0.30318 -0.20617 -0.20934 -0.90634 -0.88464 -0.42986 -0.89165 -0.24229
7   4   1   10000  35.0730 20:47:12 -3.55555633512E+05 -3.49084844333E+05  0.41973  0.30100  0.58122  0.28466 -0.07484 -0.07813  0.30318 -0.20617 -0.20934 -0.90634 -0.42986 -0.88464 -0.89165 -0.24229
7   4   1   12800  35.5101 23:47:12 -3.57351483731E+05 -3.49084844333E+05  0.41014  0.32737  0.30082  0.58093 -0.07408 -0.08365  0.41137 -0.21320 -0.17878 -0.25427 -0.90634 -0.91874 -0.83101 -0.47352
