K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   8   1       0   1.0000 56:20:12 -4.21226638788E+05 -4.21226638788E+05 -0.08175  0.02398  0.05697 -0.11193 -0.13971 -0.13426
3   8   1     100   2.9412 56:20:12 -4.17213979331E+05 -4.17213979331E+05 -0.08175  0.02398  0.05697 -0.11193 -0.13971 -0.13426
3   8   1     200  32.5123 56:20:12 -3.89692567879E+05 -3.89692567879E+05  0.02398 -0.08175  0.05697 -0.13971 -0.11193 -0.13426
3   8   1     400  38.4615 56:20:12 -3.58243883355E+05 -3.58243883355E+05  0.02398  0.05697 -0.08175 -0.13971 -0.13426 -0.11193
3   8   1     800  42.3412 56:20:12 -3.56668912123E+05 -3.56668912123E+05  0.02398  0.05697 -0.08175 -0.13971 -0.13426 -0.11193
3   8   1    1600  38.0536 56:20:12 -3.57566594408E+05 -3.53541205978E+05  0.02398  0.05697 -0.08175 -0.13971 -0.13426 -0.11193
3   8   1    3200  38.5888 57:20:12 -3.55124848398E+05 -3.53541205978E+05  0.33666  0.31500 -0.04135 -0.12028 -0.20342 -0.88937
3   8   2    6400  30.0282 57:20:12 -3.50649190100E+05 -3.48646889383E+05  0.32130  0.32922 -0.04119 -0.18702 -0.13822 -0.88937
3   8   3   12800  21.2558 57:20:12 -3.51137065487E+05 -3.48268731857E+05  0.39580  0.31870 -0.04794 -0.18173 -0.18055 -0.88937
3   8   4   20000  16.2943 00:21:12 -3.57632571665E+05 -3.46520523986E+05  0.31993  0.36887 -0.04228 -0.20808 -0.17506 -0.88937
3   8   4   25000  17.4578 04:21:12 -3.47658173733E+05 -3.45347958452E+05  0.39610  0.31812 -0.04768 -0.16875 -0.19947 -0.88937
3   8   4   25600  16.7806 04:21:12 -3.47931954758E+05 -3.45347958452E+05  0.39610  0.31812 -0.04768 -0.16875 -0.19947 -0.88937
3   8   7   50000   3.4965 06:21:12 -3.47614435883E+05 -3.44611499547E+05  0.39770  0.32338 -0.04501 -0.19883 -0.22003 -0.88937
3   8   7   51200   7.0917 06:21:12 -3.45155413520E+05 -3.44548030476E+05  0.39770  0.32338 -0.04501 -0.19883 -0.22003 -0.88937
3   8  10   85000   4.0572 08:21:12 -3.44872154067E+05 -3.44533000167E+05  0.40978  0.32209 -0.04636 -0.21234 -0.21900 -0.88937
3   8  12  102400   3.4994 09:21:12 -3.44991020992E+05 -3.44533000167E+05  0.41131  0.32121 -0.04673 -0.20996 -0.21838 -0.88937
3   8  14  117047   2.0000 09:21:12 -3.44607145443E+05 -3.44533000167E+05  0.39997  0.32542 -0.04485 -0.20478 -0.22484 -0.88937
3   8  15  125000   2.1739 10:21:12 -3.44752813035E+05 -3.44533000167E+05  0.40167  0.32535 -0.04494 -0.20783 -0.22508 -0.88937
3   8  16  136038   2.3000 10:21:12 -3.44732126987E+05 -3.44533000167E+05  0.41008  0.32187 -0.04635 -0.21089 -0.21959 -0.88937
3   8  17  144973   2.7000 11:21:12 -3.44727067228E+05 -3.44533000167E+05  0.40940  0.32196 -0.04638 -0.21537 -0.21700 -0.88937
3   8  18  155000   2.6631 12:21:12 -3.44611499547E+05 -3.44533000167E+05  0.40759  0.32309 -0.04597 -0.21196 -0.22036 -0.88937
3   8  18  160000   2.0656 18:21:12 -3.44548030476E+05 -3.44533000167E+05  0.40832  0.32182 -0.04630 -0.20932 -0.21844 -0.88937
3   8  19  164154   1.6000 18:21:12 -3.44548030476E+05 -3.44533000167E+05  0.40401  0.32463 -0.04529 -0.20937 -0.22393 -0.88937
3   8  20  174455   1.3000 19:21:12 -3.44533000167E+05 -3.44533000167E+05  0.40625  0.32371 -0.04566 -0.21242 -0.22150 -0.88937
3   8 200  182395   0.0000 19:21:12 -3.44533000167E+05 -3.44533000167E+05  0.40978  0.32209 -0.04636 -0.21234 -0.21900 -0.88937
