K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   2   1       0   1.0000 13:45:12 -4.35443619720E+05 -4.35443619720E+05  0.10729 -0.05426  0.05803 -0.04496 -0.09121  0.00639 -0.01350 -0.10925 -0.15672 -0.09984 -0.10123 -0.12322 -0.11902 -0.14852
7   2   1     100   2.9412 13:45:12 -4.32442647015E+05 -4.32442647015E+05  0.10729 -0.05426  0.05803 -0.04496 -0.09121  0.00639 -0.01350 -0.10925 -0.15672 -0.09984 -0.10123 -0.12322 -0.11902 -0.14852
7   2   1     200  41.3793 13:45:12 -4.04972751475E+05 -4.04972751475E+05 -0.04496  0.10729 -0.05426  0.05803 -0.09121 -0.01350  0.00639 -0.10123 -0.10925 -0.15672 -0.09984 -0.12322 -0.14852 -0.11902
7   2   1     400  40.4467 13:45:12 -3.67462748128E+05 -3.67462748128E+05 -0.04496  0.05803  0.10729 -0.05426 -0.01350  0.00639 -0.09121 -0.10123 -0.09984 -0.10925 -0.15672 -0.14852 -0.11902 -0.12322
7   2   1     800  37.4844 13:45:12 -3.66499564537E+05 -3.62436774395E+05  0.05803 -0.04496  0.10729 -0.09121  0.00639 -0.05426 -0.01350 -0.09984 -0.10123 -0.10925 -0.12322 -0.11902 -0.15672 -0.14852
7   2   1    1600  43.7929 13:45:12 -3.60228699154E+05 -3.60144880608E+05 -0.04496  0.05803  0.10729  0.00639 -0.09121 -0.01350 -0.05426 -0.10123 -0.09984 -0.10925 -0.11902 -0.12322 -0.14852 -0.15672
7   2   1    3200  39.4006 13:45:12 -3.62775987640E+05 -3.58639414997E+05 -0.04496  0.00639  0.05803 -0.09121  0.10729 -0.05426 -0.01350 -0.10123 -0.11902 -0.09984 -0.12322 -0.10925 -0.15672 -0.14852
7   2   1    6400  38.6694 14:45:12 -3.62941248783E+05 -3.57188226501E+05  0.32864  0.39567  0.33166 -0.03198  1.00000 -0.03970  0.43432 -0.17918 -0.21730 -0.39983 -0.92634  0.00000 -0.84517 -0.47352
7   2   1   10000  37.6487 18:45:12 -3.58097651250E+05 -3.55080018812E+05  0.32864  0.33166  0.39567  1.00000 -0.03970 -0.03198  0.43432 -0.17918 -0.39983 -0.21730  0.00000 -0.84517 -0.92634 -0.47352
7   2   1   12800  36.4133 20:45:12 -3.59019612765E+05 -3.54102597201E+05  0.59286  0.34686  1.00000  0.31658 -0.04826 -0.04439  0.54953 -0.90634 -0.16908  0.00000 -0.18417 -0.89789 -0.86988 -0.88116
7   2   1   15000  36.9726 22:45:12 -3.61533551588E+05 -3.54102597201E+05  0.59286  0.54953  0.34686  1.00000 -0.04826  0.31658 -0.04439 -0.90634 -0.88116 -0.16908  0.00000 -0.89789 -0.18417 -0.86988
7   2   2   20000  36.4043 28:45:12 -3.55530259505E+05 -3.54059031480E+05  0.37049  0.36018  0.33351 -0.02735  1.00000 -0.03398  0.34233 -0.17558 -0.15807 -0.25379 -0.89251  0.00000 -0.90756 -0.28842
7   2   2   25600  33.2985 28:45:12 -3.56721175372E+05 -3.53959335062E+05  0.52291  0.34803  0.35187  0.00163  0.00660  0.01081  0.57108 -0.27731 -0.06767 -0.18760 -0.89692 -0.94601 -0.75142 -0.88116
