K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   5   1       0   1.0000 50:18:12 -4.22145771687E+05 -4.22145771687E+05  0.01900  0.03586 -0.05898 -0.14027 -0.10201 -0.13659
3   5   1     100   0.9804 50:18:12 -4.15956647044E+05 -4.15956647044E+05  0.01900  0.03586 -0.05898 -0.14027 -0.10201 -0.13659
3   5   1     200  28.2178 50:18:12 -3.72620035855E+05 -3.72620035855E+05  0.01900 -0.05898  0.03586 -0.14027 -0.13659 -0.10201
3   5   1     400  32.0896 50:18:12 -3.57196169570E+05 -3.55409077891E+05  0.01900 -0.05898  0.03586 -0.14027 -0.13659 -0.10201
3   5   1     800  34.0399 50:18:12 -3.50611747190E+05 -3.50611747190E+05 -0.05898  0.03586  0.01900 -0.13659 -0.10201 -0.14027
3   5   1    1600  35.0811 50:18:12 -3.60857575943E+05 -3.50611747190E+05  0.01900 -0.05898  0.03586 -0.14027 -0.13659 -0.10201
3   5   1    3200  37.4766 50:18:12 -3.54663064543E+05 -3.50611747190E+05  0.32519  0.33100 -0.04088 -0.17698 -0.15849 -0.88937
3   5   1    6400  36.6760 50:18:12 -3.57281582802E+05 -3.50323695556E+05  0.35370  0.31909 -0.04285 -0.15743 -0.18889 -0.88937
3   5   2   10000  36.3125 54:18:12 -3.59283239243E+05 -3.49791044339E+05  0.39067  0.31956 -0.04769 -0.14874 -0.17966 -0.88937
3   5   3   12800  25.5461 56:18:12 -3.55336358743E+05 -3.49791044339E+05  0.30052  0.32403 -0.04038 -0.08232 -0.16856 -0.88937
3   5   3   15000  24.8079 57:18:12 -3.57549203342E+05 -3.48565203888E+05  0.32155  0.35094 -0.04212 -0.18561 -0.16958 -0.88937
3   5   4   20000  25.1969 59:18:12 -3.51968370855E+05 -3.48565203888E+05  0.34818  0.31950 -0.04412 -0.10235 -0.18819 -0.88937
3   5   4   25000  23.3620 03:19:12 -3.52225953182E+05 -3.47338223081E+05  0.36962  0.31943 -0.04531 -0.18406 -0.17863 -0.88937
3   5   4   25600  23.1788 03:19:12 -3.50583176865E+05 -3.47338223081E+05  0.36962  0.31943 -0.04531 -0.18406 -0.17863 -0.88937
3   5   6   40000  16.5696 06:19:12 -3.57097467890E+05 -3.45462851201E+05  0.35583 -0.04447  0.31729 -0.15017 -0.88937 -0.17914
3   5   7   45000  13.2099 10:19:12 -3.46799008142E+05 -3.45462851201E+05  0.37267  0.32412 -0.04316 -0.17822 -0.21088 -0.88937
3   5   7   51200  14.4730 11:19:12 -3.48256208731E+05 -3.45462851201E+05  0.38120  0.32123 -0.04491 -0.17512 -0.20559 -0.88937
3   5   9   70000   9.4762 12:19:12 -3.47080256450E+05 -3.44633820444E+05  0.40403  0.32115 -0.04632 -0.21203 -0.20978 -0.88937
3   5  13  102400   3.5789 13:19:12 -3.44843891408E+05 -3.44533000167E+05  0.41464  0.32004 -0.04743 -0.21355 -0.21437 -0.88937
3   5  13  110000   4.5741 14:19:12 -3.45111550497E+05 -3.44533000167E+05  0.40973  0.32208 -0.04635 -0.21381 -0.21822 -0.88937
3   5  14  112650   3.1000 14:19:12 -3.44958312906E+05 -3.44533000167E+05  0.39858  0.32505 -0.04484 -0.20756 -0.22098 -0.88937
3   5  15  121503   2.9000 16:19:12 -3.44776306189E+05 -3.44533000167E+05  0.40401  0.32463 -0.04529 -0.20937 -0.22393 -0.88937
3   5  15  125000   3.3608 20:19:12 -3.44830479590E+05 -3.44533000167E+05  0.40974  0.32175 -0.04639 -0.21037 -0.21936 -0.88937
3   5  16  131683   3.8000 21:19:12 -3.44690474646E+05 -3.44533000167E+05  0.40727  0.32295 -0.04595 -0.20897 -0.22123 -0.88937
3   5  17  140000   1.6260 25:19:12 -3.44661882811E+05 -3.44533000167E+05  0.41121  0.32137 -0.04671 -0.21237 -0.21743 -0.88937
3   5  17  140570   2.4000 26:19:12 -3.44857772575E+05 -3.44533000167E+05  0.41239  0.32105 -0.04696 -0.21123 -0.21664 -0.88937
3   5  17  145000   2.7342 28:19:12 -3.44756389556E+05 -3.44533000167E+05  0.40946  0.32198 -0.04640 -0.21187 -0.21878 -0.88937
3   5  18  150763   2.6000 28:19:12 -3.44821678765E+05 -3.44533000167E+05  0.40821  0.32208 -0.04633 -0.20832 -0.21932 -0.88937
3   5  19  159707   2.8000 29:19:12 -3.44611499547E+05 -3.44533000167E+05  0.41380  0.32028 -0.04716 -0.21046 -0.21719 -0.88937
3   5  20  170011   1.8000 29:19:12 -3.44533000167E+05 -3.44533000167E+05  0.40167  0.32535 -0.04494 -0.20783 -0.22508 -0.88937
3   5  21  178860   1.8000 30:19:12 -3.44652339892E+05 -3.44533000167E+05  0.40401  0.32463 -0.04529 -0.20937 -0.22393 -0.88937
3   5  21  180000   1.1770 30:19:12 -3.44533000167E+05 -3.44533000167E+05  0.40625  0.32371 -0.04566 -0.21242 -0.22150 -0.88937
3   5 200  196823   0.0000 31:19:12 -3.44533000167E+05 -3.44533000167E+05  0.40401  0.32463 -0.04529 -0.20937 -0.22393 -0.88937
