K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3  10   1       0   1.0000 06:22:12 -4.22830292162E+05 -4.22830292162E+05 -0.03742  0.03226 -0.00208 -0.11503 -0.14059 -0.12268
3  10   1     100   2.9412 06:22:12 -4.18205860042E+05 -4.18205860042E+05 -0.03742  0.03226 -0.00208 -0.11503 -0.14059 -0.12268
3  10   1     200  27.2277 06:22:12 -3.70259813563E+05 -3.70259813563E+05 -0.00208  0.03226 -0.03742 -0.12268 -0.14059 -0.11503
3  10   1     400  30.3483 06:22:12 -3.66239728299E+05 -3.64021969630E+05  0.03226 -0.00208 -0.03742 -0.14059 -0.12268 -0.11503
3  10   1     800  34.4140 06:22:12 -3.59736625457E+05 -3.56945729642E+05  0.03226 -0.00208 -0.03742 -0.14059 -0.12268 -0.11503
3  10   1    1600  36.5169 06:22:12 -3.56406865613E+05 -3.54098641938E+05  0.03226 -0.00208 -0.03742 -0.14059 -0.12268 -0.11503
3  10   1    3200  38.5696 06:22:12 -3.60223997316E+05 -3.50358697349E+05  0.36193  0.31741 -0.04582 -0.11270 -0.17824 -0.88937
3  10   2    6400  28.6957 07:22:12 -3.48871093334E+05 -3.48871093334E+05  0.34323  0.32121 -0.04189 -0.15516 -0.18619 -0.88937
3  10   2   10000  22.2818 11:22:12 -3.52031414408E+05 -3.46862040970E+05  0.37348  0.31867 -0.04531 -0.17397 -0.18904 -0.88937
3  10   2   12800  21.1021 13:22:12 -3.49190477218E+05 -3.46862040970E+05  0.36478  0.32252 -0.04309 -0.15920 -0.20906 -0.88937
3  10   3   15000  16.3535 13:22:12 -3.48793931681E+05 -3.46862040970E+05  0.34500  0.31720 -0.04408 -0.15384 -0.16672 -0.88937
3  10   3   20000  15.9677 19:22:12 -3.51400289609E+05 -3.46486622527E+05  0.36585  0.32392 -0.04268 -0.16758 -0.21178 -0.88937
3  10   4   25600   9.8480 20:22:12 -3.49891941863E+05 -3.45369062195E+05  0.39859  0.32084 -0.04589 -0.18892 -0.21637 -0.88937
3  10   5   35000  14.0393 24:22:12 -3.46546815446E+05 -3.45369062195E+05  0.35876  0.32735 -0.04175 -0.18062 -0.20258 -0.88937
3  10   5   40000  12.0060 27:22:12 -3.48938127683E+05 -3.45369062195E+05  0.37913  0.32267 -0.04376 -0.18384 -0.21011 -0.88937
3  10   6   51200   8.8451 28:22:12 -3.47102947848E+05 -3.44718498483E+05  0.39639  0.32347 -0.04479 -0.18517 -0.22829 -0.88937
3  10   7   55000   6.4130 32:22:12 -3.47126809436E+05 -3.44640711823E+05  0.38835  0.32462 -0.04437 -0.19361 -0.21573 -0.88937
3  10   7   60000   6.6428 35:22:12 -3.44787913065E+05 -3.44640711823E+05  0.38997  0.32381 -0.04455 -0.19981 -0.21287 -0.88937
3  10  11  100000   3.9407 37:22:12 -3.44718729656E+05 -3.44533000167E+05  0.40098  0.32248 -0.04552 -0.19516 -0.22249 -0.88937
3  10  12  102400   2.8852 37:22:12 -3.45251247562E+05 -3.44533000167E+05  0.40401  0.32463 -0.04529 -0.20937 -0.22393 -0.88937
3  10  13  111933   3.4000 37:22:12 -3.44675420464E+05 -3.44533000167E+05  0.40823  0.32198 -0.04628 -0.21374 -0.21649 -0.88937
3  10  13  115000   3.0228 39:22:12 -3.44965133186E+05 -3.44533000167E+05  0.41368  0.32054 -0.04714 -0.21793 -0.21427 -0.88937
3  10  14  120000   1.1236 44:22:12 -3.44706327194E+05 -3.44533000167E+05  0.41118  0.32137 -0.04669 -0.21604 -0.21568 -0.88937
3  10  14  120794   1.9000 44:22:12 -3.44533000167E+05 -3.44533000167E+05  0.41118  0.32137 -0.04669 -0.21604 -0.21568 -0.88937
3  10  15  130988   2.8000 45:22:12 -3.44688661962E+05 -3.44533000167E+05  0.41164  0.32132 -0.04669 -0.21044 -0.21859 -0.88937
3  10  17  150000   2.2297 46:22:12 -3.44548030476E+05 -3.44533000167E+05  0.41067  0.32156 -0.04662 -0.21149 -0.21751 -0.88937
3  10  17  150093   2.0000 46:22:12 -3.44548030476E+05 -3.44533000167E+05  0.41067  0.32156 -0.04662 -0.21149 -0.21751 -0.88937
3  10  18  159000   1.6000 46:22:12 -3.44718068168E+05 -3.44533000167E+05  0.40931  0.32228 -0.04629 -0.21002 -0.21987 -0.88937
3  10 200  177358   0.0000 47:22:12 -3.44533000167E+05 -3.44533000167E+05  0.40625  0.32371 -0.04566 -0.21242 -0.22150 -0.88937
