K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   3   1       0   1.0000 24:17:12 -4.21711846056E+05 -4.21711846056E+05 -0.03295  0.06356 -0.03232 -0.12158 -0.10315 -0.15626
3   3   1     100   0.9901 24:17:12 -4.21515516195E+05 -4.21515516195E+05 -0.03295  0.06356 -0.03232 -0.12158 -0.10315 -0.15626
3   3   1     200  28.5714 24:17:12 -3.91640728346E+05 -3.91640728346E+05  0.06356 -0.03232 -0.03295 -0.10315 -0.15626 -0.12158
3   3   1     400  25.0620 24:17:12 -3.57193515041E+05 -3.57193515041E+05 -0.03232 -0.03295  0.06356 -0.15626 -0.12158 -0.10315
3   3   1     800  23.8329 24:17:12 -3.59034275785E+05 -3.52429302461E+05 -0.03232  0.06356 -0.03295 -0.15626 -0.10315 -0.12158
3   3   1    1600  32.0942 24:17:12 -3.55213843761E+05 -3.52429302461E+05  0.06356 -0.03232 -0.03295 -0.10315 -0.15626 -0.12158
3   3   1    3200  33.2918 25:17:12 -3.52429110676E+05 -3.49000980039E+05  0.33051  0.32178 -0.04092 -0.15221 -0.17702 -0.88937
3   3   1    5000  33.9848 27:17:12 -3.60546666986E+05 -3.49000980039E+05  0.31702  0.40977 -0.05019 -0.17582 -0.19423 -0.88937
3   3   2    6400  42.8094 29:17:12 -3.60841346419E+05 -3.49000980039E+05  0.32315  0.32058 -0.04046 -0.14549 -0.18497 -0.88937
3   3   3   10000  17.3036 31:17:12 -3.59969344362E+05 -3.49000980039E+05  0.39028  0.06931  0.07317 -0.14726 -0.90863 -0.81150
3   3   3   12800  20.1213 31:17:12 -3.52177180051E+05 -3.45924259131E+05  0.36820  0.32094 -0.04419 -0.17865 -0.18846 -0.88937
3   3   4   20000  22.2127 35:17:12 -3.53604600689E+05 -3.45924259131E+05  0.38591  0.32082 -0.04486 -0.16640 -0.21804 -0.88937
3   3   5   25000  24.0876 38:17:12 -3.51830227926E+05 -3.45924259131E+05  0.35183  0.32003 -0.04309 -0.16258 -0.18320 -0.88937
3   3   5   25600  18.3921 38:17:12 -3.49554110171E+05 -3.45924259131E+05  0.35183  0.32003 -0.04309 -0.16258 -0.18320 -0.88937
3   3   7   50000   7.5044 40:17:12 -3.45377656216E+05 -3.44640711823E+05  0.40645  0.32171 -0.04624 -0.20793 -0.21696 -0.88937
3   3   7   51200   7.8943 40:17:12 -3.49153208646E+05 -3.44640711823E+05  0.40645  0.32171 -0.04624 -0.20793 -0.21696 -0.88937
3   3  11   85000   5.8667 42:17:12 -3.44924646143E+05 -3.44548030476E+05  0.40867  0.32237 -0.04625 -0.21201 -0.21839 -0.88937
3   3  12  100000   4.1015 44:17:12 -3.44934812557E+05 -3.44533000167E+05  0.40303  0.32443 -0.04522 -0.20575 -0.22434 -0.88937
3   3  12  102400   3.9284 44:17:12 -3.44788120912E+05 -3.44533000167E+05  0.41239  0.32105 -0.04696 -0.21123 -0.21664 -0.88937
3   3  13  104478   4.6000 44:17:12 -3.44877811176E+05 -3.44533000167E+05  0.40722  0.32260 -0.04598 -0.20704 -0.22157 -0.88937
3   3  14  114692   2.7000 45:17:12 -3.44725835320E+05 -3.44533000167E+05  0.40362  0.32351 -0.04557 -0.20999 -0.21947 -0.88937
3   3  14  120000   3.0862 51:17:12 -3.45136092207E+05 -3.44533000167E+05  0.40534  0.32281 -0.04586 -0.20879 -0.21896 -0.88937
3   3  16  135000   3.1069 56:17:12 -3.44607145443E+05 -3.44533000167E+05  0.41592  0.31968 -0.04770 -0.21499 -0.21245 -0.88937
3   3  16  140000   2.8106 59:17:12 -3.44739510835E+05 -3.44533000167E+05  0.40015  0.32525 -0.04484 -0.20666 -0.22365 -0.88937
3   3  18  152939   1.2000 59:17:12 -3.44645730228E+05 -3.44533000167E+05  0.40744  0.32291 -0.04599 -0.21231 -0.21973 -0.88937
3   3  19  161838   2.4000 00:18:12 -3.44912779546E+05 -3.44533000167E+05  0.40756  0.32308 -0.04596 -0.21541 -0.21856 -0.88937
3   3  20  172132   1.2000 00:18:12 -3.44533000167E+05 -3.44533000167E+05  0.40625  0.32371 -0.04566 -0.21242 -0.22150 -0.88937
3   3  20  175000   1.3245 01:18:12 -3.44723914495E+05 -3.44533000167E+05  0.40787  0.32286 -0.04597 -0.21051 -0.22094 -0.88937
3   3  21  180957   0.9000 01:18:12 -3.44533000167E+05 -3.44533000167E+05  0.40817  0.32256 -0.04619 -0.20760 -0.22024 -0.88937
3   3  22  191031   1.8000 02:18:12 -3.44698038651E+05 -3.44533000167E+05  0.40978  0.32209 -0.04636 -0.21234 -0.21900 -0.88937
3   3 200  198943   0.0000 02:18:12 -3.44533000167E+05 -3.44533000167E+05  0.40625  0.32371 -0.04566 -0.21242 -0.22150 -0.88937
