K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   5   1       0   1.0000 13:32:12 -4.24835888356E+05 -4.24835888356E+05  0.16430 -0.04843 -0.03321 -0.07089 -0.00221 -0.15835 -0.12121 -0.13653 -0.09379 -0.15020
5   5   1     100   1.9417 13:32:12 -4.21833594174E+05 -4.21833594174E+05  0.16430 -0.04843 -0.03321 -0.07089 -0.00221 -0.15835 -0.12121 -0.13653 -0.09379 -0.15020
5   5   1     200  32.3529 13:32:12 -3.89791368121E+05 -3.89791368121E+05 -0.03321  0.16430 -0.00221 -0.04843 -0.07089 -0.13653 -0.15835 -0.15020 -0.12121 -0.09379
5   5   1     400  44.3069 13:32:12 -3.67668233438E+05 -3.67283903314E+05 -0.00221  0.16430 -0.07089 -0.03321 -0.04843 -0.15020 -0.15835 -0.09379 -0.13653 -0.12121
5   5   1     800  43.0348 13:32:12 -3.58547487557E+05 -3.58547487557E+05 -0.00221  0.16430 -0.03321 -0.04843 -0.07089 -0.15020 -0.15835 -0.13653 -0.12121 -0.09379
5   5   1    1600  38.5287 13:32:12 -3.54935042225E+05 -3.54224347299E+05 -0.03321 -0.00221 -0.07089 -0.04843  0.16430 -0.13653 -0.15020 -0.09379 -0.12121 -0.15835
5   5   1    3200  35.0499 13:32:12 -3.53937479565E+05 -3.52559208449E+05 -0.00221 -0.03321 -0.07089 -0.04843  0.16430 -0.15020 -0.13653 -0.09379 -0.12121 -0.15835
5   5   1    6400  32.7295 13:32:12 -3.51640444789E+05 -3.51158434969E+05  0.39548  0.35131  0.00055 -0.00295  0.56902 -0.18689 -0.20782 -0.85271 -0.93209 -0.88116
5   5   2   12800  32.1181 16:32:12 -3.52940698482E+05 -3.49531589003E+05  0.41985  0.40003  0.34757 -0.00290 -0.00128 -0.31228 -0.15217 -0.22318 -0.89534 -0.87074
5   5   2   15000  29.1962 20:32:12 -3.52782365619E+05 -3.48790433307E+05  0.41883  0.35027 -0.00631 -0.00002  0.47954 -0.22001 -0.19667 -0.85906 -0.91552 -0.55358
