K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   8   1       0   1.0000 34:50:12 -4.31965518934E+05 -4.31965518934E+05 -0.04487  0.01864 -0.01475 -0.07277 -0.03284  0.16897 -0.00906 -0.10793 -0.12835 -0.11174 -0.12080 -0.13585 -0.17108 -0.14843
7   8   1     100   1.0000 34:50:12 -4.30448348923E+05 -4.30448348923E+05 -0.04487  0.01864 -0.01475 -0.07277 -0.03284  0.16897 -0.00906 -0.10793 -0.12835 -0.11174 -0.12080 -0.13585 -0.17108 -0.14843
7   8   1     200  33.5000 34:50:12 -3.93437687018E+05 -3.93437687018E+05  0.16897 -0.04487  0.01864 -0.03284 -0.00906 -0.07277 -0.01475 -0.17108 -0.10793 -0.12835 -0.13585 -0.14843 -0.12080 -0.11174
7   8   1     400  47.5000 34:50:12 -3.63186050018E+05 -3.63186050018E+05 -0.04487  0.16897 -0.03284 -0.07277 -0.01475  0.01864 -0.00906 -0.10793 -0.17108 -0.13585 -0.12080 -0.11174 -0.12835 -0.14843
7   8   1     800  38.1250 34:50:12 -3.64589111387E+05 -3.60116307153E+05 -0.04487  0.16897  0.01864 -0.07277 -0.01475 -0.00906 -0.03284 -0.10793 -0.17108 -0.12835 -0.12080 -0.11174 -0.14843 -0.13585
7   8   1    1600  38.0000 34:50:12 -3.64231794212E+05 -3.60116307153E+05 -0.04487  0.16897 -0.07277  0.01864 -0.00906 -0.01475 -0.03284 -0.10793 -0.17108 -0.12080 -0.12835 -0.14843 -0.11174 -0.13585
7   8   2    3200  54.5455 34:50:12 -3.64145819271E+05 -3.60116307153E+05 -0.04487  0.16897 -0.07277 -0.01475 -0.00906 -0.03284  0.01864 -0.10793 -0.17108 -0.12080 -0.11174 -0.14843 -0.13585 -0.12835
7   8   2    6400  38.0170 34:50:12 -3.60038220534E+05 -3.57648389283E+05  0.34269  0.31923  0.44777 -0.04001 -0.04382  1.00000  0.43018 -0.16740 -0.20403 -0.11992 -0.91291 -0.90224  0.00000 -0.47352
7   8   2   10000  38.1388 36:50:12 -3.62675999141E+05 -3.57648389283E+05  0.34269  0.43018  0.31923  1.00000 -0.04001 -0.04382  0.44777 -0.16740 -0.47352 -0.20403  0.00000 -0.91291 -0.90224 -0.11992
7   8   2   12800  39.7915 39:50:12 -3.65827175500E+05 -3.56369184104E+05  0.35888  0.43580  0.41092  1.00000  0.33516 -0.03025 -0.02967 -0.17943 -0.47352 -0.34224  0.00000 -0.20351 -0.88165 -0.90976
