K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   1   9  245000   7.4023 23:04:13 -3.53640784856E+05 -3.50315632559E+05  0.33798  0.22250  0.16349  0.50168 -0.28098  0.35597  0.36116  0.53020  0.30004 -0.22634 -0.24024 -0.32156 -0.90634 -0.88937 -0.39855 -0.43686 -0.83914 -0.47352
9   1  10  260337   8.7000 23:04:13 -3.51532045336E+05 -3.50315632559E+05  0.33294  0.21790  0.16771  0.36295  0.50308 -0.27739  0.35777  0.30200  0.52129 -0.22426 -0.25102 -0.32784 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352 -0.81434
9   1  10  280000   6.1752 25:04:13 -3.50334488857E+05 -3.50046522486E+05  0.33366  0.24115  0.16244  0.36314  0.50323 -0.27700  0.37199  0.30222  0.52144 -0.23425 -0.27077 -0.30639 -0.43686 -0.90634 -0.88937 -0.36320 -0.47352 -0.81434
9   1  11  287503   6.0000 25:04:13 -3.51548651749E+05 -3.50046522486E+05  0.34693  0.21080  0.16533  0.50215 -0.27978  0.35657  0.43475  0.30070  0.52040 -0.22925 -0.25407 -0.28186 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352 -0.81434
9   1  11  315000   4.4509 27:04:13 -3.49785627711E+05 -3.49221233455E+05  0.36896  0.25310  0.17471  0.24690  0.36328  0.50333 -0.27673  0.35810  0.30236 -0.24168 -0.20134 -0.32789 -0.32254 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  12  345000   2.9305 29:04:13 -3.49699715758E+05 -3.49216120097E+05  0.35866  0.25355  0.17438  0.25922  0.36366  0.50363 -0.27597  0.35848  0.30278 -0.24597 -0.20134 -0.32872 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  13  363560   2.1000 30:04:13 -3.49770117281E+05 -3.49216120097E+05  0.34145  0.25411  0.17262  0.25978  0.36414  0.50400 -0.27501  0.35897  0.30331 -0.23678 -0.20134 -0.34475 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  13  380000   2.4272 31:04:13 -3.49343000186E+05 -3.49216120097E+05  0.36176  0.25630  0.17311  0.24654  0.36328  0.50333 -0.27673  0.35810  0.30236 -0.23990 -0.20384 -0.33341 -0.31127 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  14  388982   1.8000 31:04:13 -3.49371569104E+05 -3.49216120097E+05  0.35563  0.25371  0.17335  0.25938  0.36379  0.50373 -0.27570  0.35862  0.30293 -0.23911 -0.20134 -0.33846 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  15  411827   1.3000 32:04:13 -3.49227619837E+05 -3.49216120097E+05  0.37621  0.25305  0.17469  0.25873  0.36323  0.50330 -0.27682  0.35806  0.30232 -0.24435 -0.20134 -0.32566 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  15  415000   1.1334 33:04:13 -3.49227619837E+05 -3.49216120097E+05  0.37621  0.25305  0.17469  0.25873  0.36323  0.50330 -0.27682  0.35806  0.30232 -0.24435 -0.20134 -0.32566 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  16  437750   1.6000 34:04:13 -3.49295743319E+05 -3.49216120097E+05  0.36421  0.25346  0.17299  0.25913  0.36358  0.50357 -0.27612  0.35841  0.30270 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  16  450000   1.3643 35:04:13 -3.49477031803E+05 -3.49216120097E+05  0.36473  0.25407  0.17366  0.26544  0.36410  0.50397 -0.27508  0.34079  0.30326 -0.24161 -0.20134 -0.33451 -0.33721 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   1  17  460995   1.3000 35:04:13 -3.49290629960E+05 -3.49216120097E+05  0.37073  0.25338  0.17170  0.26477  0.36351  0.50352 -0.27626  0.35834  0.30262 -0.24390 -0.20134 -0.32294 -0.33721 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  17  485000   1.1050 37:04:13 -3.49221233455E+05 -3.49216120097E+05  0.36421  0.25346  0.17299  0.25913  0.36358  0.50357 -0.27612  0.35841  0.30270 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  18  487226   1.5000 37:04:13 -3.49221233455E+05 -3.49216120097E+05  0.37063  0.25326  0.17385  0.25893  0.36341  0.50344 -0.27646  0.35824  0.30251 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  19  511373   0.7000 38:04:13 -3.49221233455E+05 -3.49216120097E+05  0.37673  0.25367  0.17538  0.26506  0.36376  0.50371 -0.27576  0.34044  0.30290 -0.24435 -0.20134 -0.32566 -0.33721 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   1  19  515000   1.0661 39:04:13 -3.49528353031E+05 -3.49216120097E+05  0.36495  0.25433  0.17342  0.26949  0.36432  0.50414 -0.27464  0.34102  0.30351 -0.24161 -0.20134 -0.32576 -0.35340 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   1  20  537815   0.6000 40:04:13 -3.49222506478E+05 -3.49216120097E+05  0.37673  0.25367  0.17538  0.26506  0.36376  0.50371 -0.27576  0.34044  0.30290 -0.24435 -0.20134 -0.32566 -0.33721 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   1  20  550000   0.7601 41:04:13 -3.49221233455E+05 -3.49216120097E+05  0.36421  0.25346  0.17299  0.25913  0.36358  0.50357 -0.27612  0.35841  0.30270 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  21  564412   1.2000 41:04:13 -3.49216120097E+05 -3.49216120097E+05  0.36421  0.25346  0.17299  0.25913  0.36358  0.50357 -0.27612  0.35841  0.30270 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  22  573282   0.6000 42:04:13 -3.49221233455E+05 -3.49216120097E+05  0.37115  0.25388  0.17453  0.26525  0.36394  0.50384 -0.27541  0.34062  0.30308 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   1  22  585000   0.6875 43:04:13 -3.49216120097E+05 -3.49216120097E+05  0.36421  0.25346  0.17299  0.25913  0.36358  0.50357 -0.27612  0.35841  0.30270 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  23  600107   0.6000 44:04:13 -3.49221233455E+05 -3.49216120097E+05  0.36421  0.25346  0.17299  0.25913  0.36358  0.50357 -0.27612  0.35841  0.30270 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  23  620000   0.6425 45:04:13 -3.49227619837E+05 -3.49216120097E+05  0.37063  0.25326  0.17385  0.25893  0.36341  0.50344 -0.27646  0.35824  0.30251 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1  24  627005   0.4000 45:04:13 -3.49216120097E+05 -3.49216120097E+05  0.37063  0.25326  0.17385  0.25893  0.36341  0.50344 -0.27646  0.35824  0.30251 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   1 200  635081   0.0000 46:04:13 -3.49216120097E+05 -3.49216120097E+05  0.37115  0.26525  0.17453  0.25388  0.36394  0.50384 -0.27541  0.34062  0.30308 -0.24390 -0.33721 -0.33012 -0.20134 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
