K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fis1     Fis2     Fis3
3   2   1       0   1.0000 37:16:12 -4.19338243954E+05 -4.19338243954E+05  0.06600 -0.11100  0.05260 -0.13996 -0.14393 -0.10823
3   2   1     100   0.9804 37:16:12 -4.17682218199E+05 -4.17682218199E+05  0.06600 -0.11100  0.05260 -0.13996 -0.14393 -0.10823
3   2   1     200  30.6931 37:16:12 -4.02373345106E+05 -4.02373345106E+05 -0.11100  0.06600  0.05260 -0.14393 -0.13996 -0.10823
3   2   1     400  36.8159 37:16:12 -3.69096320886E+05 -3.66549808921E+05 -0.11100  0.06600  0.05260 -0.14393 -0.13996 -0.10823
3   2   1     800  41.0224 37:16:12 -3.56564091671E+05 -3.56564091671E+05 -0.11100  0.06600  0.05260 -0.14393 -0.13996 -0.10823
3   2   1    1600  40.9488 37:16:12 -3.60332836276E+05 -3.55654845252E+05  0.06600 -0.11100  0.05260 -0.13996 -0.14393 -0.10823
3   2   1    3200  39.9438 37:16:12 -3.60417342595E+05 -3.50727449686E+05  0.31219  0.32479 -0.03975 -0.17272 -0.14704 -0.88937
3   2   2    6400  17.8404 44:16:12 -3.52158839435E+05 -3.45806258823E+05  0.34956  0.32166 -0.04287 -0.16010 -0.18071 -0.88937
3   2   2   10000  25.2338 45:16:12 -3.53612688222E+05 -3.45806258823E+05  0.28517  0.33076 -0.03617 -0.09478 -0.16378 -0.88937
3   2   3   12800  21.3175 46:16:12 -3.48954350627E+05 -3.45806258823E+05  0.36031  0.31415 -0.04121 -0.18610 -0.17977 -0.88937
3   2   4   25000  14.2376 53:16:12 -3.49108102110E+05 -3.45806258823E+05  0.37804  0.32402 -0.04307 -0.17102 -0.22459 -0.88937
3   2   4   25600  13.9957 53:16:12 -3.46881684072E+05 -3.45806258823E+05  0.37804  0.32402 -0.04307 -0.17102 -0.22459 -0.88937
3   2   7   51200   7.1477 54:16:12 -3.46015831609E+05 -3.44728886736E+05  0.32253  0.39949 -0.04527 -0.22167 -0.19741 -0.88937
3   2   8   65000   5.4691 55:16:12 -3.47444626534E+05 -3.44610595092E+05  0.40804  0.32238 -0.04620 -0.20799 -0.21963 -0.88937
3   2  11   95000   3.6828 57:16:12 -3.45843726572E+05 -3.44533000167E+05  0.41066  0.32083 -0.04689 -0.20651 -0.21662 -0.88937
3   2  12  102400   3.2665 57:16:12 -3.45333269456E+05 -3.44533000167E+05  0.41204  0.32122 -0.04693 -0.21402 -0.21536 -0.88937
3   2  15  130000   2.1374 59:16:12 -3.44548030476E+05 -3.44533000167E+05  0.40253  0.32447 -0.04519 -0.20341 -0.22510 -0.88937
3   2  18  155293   1.8000 00:17:12 -3.44729132584E+05 -3.44533000167E+05  0.40595  0.32356 -0.04564 -0.20955 -0.22238 -0.88937
3   2  19  164248   1.3000 01:17:12 -3.44607145443E+05 -3.44533000167E+05  0.40401  0.32463 -0.04529 -0.20937 -0.22393 -0.88937
3   2  19  165000   1.5267 01:17:12 -3.44645730228E+05 -3.44533000167E+05  0.40401  0.32463 -0.04529 -0.20937 -0.22393 -0.88937
3   2  20  174570   0.9000 03:17:12 -3.44640711823E+05 -3.44533000167E+05  0.40799  0.32255 -0.04607 -0.21226 -0.21982 -0.88937
3   2  20  175000   0.9428 04:17:12 -3.44580889364E+05 -3.44533000167E+05  0.40799  0.32255 -0.04607 -0.21226 -0.21982 -0.88937
3   2  20  180000   1.4167 08:17:12 -3.44637510386E+05 -3.44533000167E+05  0.40850  0.32230 -0.04629 -0.21342 -0.21749 -0.88937
3   2 200  182528   0.0000 08:17:12 -3.44533000167E+05 -3.44533000167E+05  0.40756  0.32308 -0.04596 -0.21541 -0.21856 -0.88937
