K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7  10   1       0   1.0000 10:52:12 -4.31420280214E+05 -4.31420280214E+05 -0.13064  0.08423  0.03952  0.14941 -0.14316  0.01370 -0.00445 -0.12488 -0.15690 -0.09645 -0.17216 -0.14322 -0.11644 -0.10595
7  10   1     100   3.8835 10:52:12 -4.28726536536E+05 -4.28726536536E+05 -0.13064  0.08423  0.03952  0.14941 -0.14316 -0.00445  0.01370 -0.12488 -0.15690 -0.09645 -0.17216 -0.14322 -0.10595 -0.11644
7  10   1     200  34.4828 10:52:12 -3.91738199144E+05 -3.91738199144E+05 -0.13064  0.14941 -0.00445  0.08423 -0.14316  0.03952  0.01370 -0.12488 -0.17216 -0.10595 -0.15690 -0.14322 -0.09645 -0.11644
7  10   1     400  40.4467 10:52:12 -3.66509083320E+05 -3.66509083320E+05 -0.13064  0.08423 -0.14316  0.01370  0.14941 -0.00445  0.03952 -0.12488 -0.15690 -0.14322 -0.11644 -0.17216 -0.10595 -0.09645
7  10   1     800  39.4770 11:52:12 -3.59635754680E+05 -3.59260388355E+05 -0.13064  0.14941 -0.14316  0.08423  0.01370  0.03952 -0.00445 -0.12488 -0.17216 -0.14322 -0.15690 -0.11644 -0.09645 -0.10595
7  10   1    1600  36.0574 11:52:12 -3.57009928613E+05 -3.55335430784E+05 -0.13064 -0.14316  0.08423  0.03952  0.01370 -0.00445  0.14941 -0.12488 -0.14322 -0.15690 -0.09645 -0.11644 -0.10595 -0.17216
7  10   1    3200  35.1545 11:52:12 -3.53100230026E+05 -3.52282247189E+05 -0.13064 -0.14316  0.01370  0.08423  0.03952  0.14941 -0.00445 -0.12488 -0.14322 -0.11644 -0.15690 -0.09645 -0.17216 -0.10595
7  10   1    6400  30.7981 11:52:12 -3.56867337586E+05 -3.51156456053E+05  0.33266  0.22704  1.00000  0.41386  0.56265 -0.18942  0.34839 -0.22427 -0.23762  0.00000 -0.38918 -0.83914 -0.89200 -0.47352
7  10   1   10000  31.3906 13:52:12 -3.54499693669E+05 -3.51156456053E+05  0.56265  0.22704  0.41386  0.33266 -0.18942  1.00000  0.34839 -0.83914 -0.23762 -0.38918 -0.22427 -0.89200  0.00000 -0.47352
7  10   1   12800  31.9534 15:52:12 -3.54423780729E+05 -3.51156456053E+05  0.39089  0.32222  0.30105  0.58077 -0.07828 -0.07505  0.41113 -0.21289 -0.25222 -0.19812 -0.90634 -0.91623 -0.78197 -0.47352
