K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   5   1       0   1.0000 11:39:12 -4.31194812043E+05 -4.31194812043E+05 -0.07235  0.07623  0.07333  0.03688 -0.07526 -0.05229 -0.11417 -0.09326 -0.10477 -0.18715 -0.12209 -0.13017
6   5   1     100   1.9802 11:39:12 -4.31116425358E+05 -4.30827802769E+05 -0.07235  0.07623  0.07333  0.03688 -0.07526 -0.05229 -0.11417 -0.09326 -0.10477 -0.18715 -0.12209 -0.13017
6   5   1     200  38.3085 11:39:12 -3.99812059138E+05 -3.99812059138E+05 -0.07526  0.07623 -0.05229  0.03688 -0.07235  0.07333 -0.12209 -0.09326 -0.13017 -0.18715 -0.11417 -0.10477
6   5   1     400  45.8853 11:39:12 -3.71836127490E+05 -3.71532950137E+05 -0.07526  0.03688  0.07623 -0.07235 -0.05229  0.07333 -0.12209 -0.18715 -0.09326 -0.11417 -0.13017 -0.10477
6   5   1     800  44.4444 11:39:12 -3.59278045017E+05 -3.57075167749E+05 -0.07526  0.07623 -0.05229  0.03688 -0.07235  0.07333 -0.12209 -0.09326 -0.13017 -0.18715 -0.11417 -0.10477
6   5   1    1600  39.8501 12:39:12 -3.61294253296E+05 -3.54718709377E+05 -0.07526  0.07623 -0.05229 -0.07235  0.07333  0.03688 -0.12209 -0.09326 -0.13017 -0.11417 -0.10477 -0.18715
6   5   2    3200  41.1215 12:39:12 -3.60828248240E+05 -3.54718709377E+05 -0.07526  0.07623  0.03688 -0.07235  0.07333 -0.05229 -0.12209 -0.09326 -0.18715 -0.11417 -0.10477 -0.13017
6   5   2    6400  37.6777 12:39:12 -3.61851069509E+05 -3.54718709377E+05  0.37479  0.43288  0.35174 -0.00077  0.00435  1.00000 -0.16528 -0.34898 -0.19433 -0.89188 -0.87393  0.00000
6   5   3   12800  25.7038 14:39:12 -3.56424925270E+05 -3.52898310634E+05  1.00000 -0.11580  0.27340  1.00000  0.34815  0.33244  0.00000 -0.88937 -0.21079  0.00000 -0.17735 -0.44987
6   5   3   15000  27.5442 18:39:12 -3.55074291928E+05 -3.52898310634E+05  0.35663  0.28519 -0.10204  1.00000  1.00000  0.42804 -0.21375 -0.20088 -0.88937  0.00000  0.00000 -0.55358
6   5   4   25600  20.8915 19:39:12 -3.54660771378E+05 -3.50603792628E+05  0.35501  0.27898 -0.10273  1.00000  1.00000  0.42768 -0.20894 -0.18834 -0.88937  0.00000  0.00000 -0.55358
6   5   4   35000  25.0201 20:39:12 -3.56801472112E+05 -3.50603792628E+05  0.33145  0.26905  1.00000 -0.12877  0.35544  0.38321 -0.19715 -0.20071  0.00000 -0.88937 -0.46161 -0.47352
6   5   5   51200  18.5779 21:39:12 -3.54267814268E+05 -3.50139900843E+05  0.33525  0.24934 -0.16319  0.53667  0.36440  1.00000 -0.22715 -0.20931 -0.88937 -0.87135 -0.47352  0.00000
6   5   5   65000  15.9152 22:39:12 -3.49106180661E+05 -3.46444903751E+05  0.32164  0.22724 -0.19876  0.39731  0.52250  0.34497 -0.23688 -0.23731 -0.88937 -0.39855 -0.87135 -0.47352
6   5   6  100000   8.5188 24:39:12 -3.49215912213E+05 -3.45652073738E+05  0.33550  0.22612 -0.19445  0.38247  0.40336  0.34732 -0.23241 -0.24863 -0.88937 -0.37518 -0.42002 -0.47352
6   5   6  102400   8.6343 24:39:12 -3.47489104563E+05 -3.45652073738E+05  0.30449  0.23053 -0.19643  0.41161  0.47156  0.34624 -0.23172 -0.23660 -0.88937 -0.36320 -0.67994 -0.47352
6   5   7  112201   6.9000 24:39:12 -3.45369296922E+05 -3.45299193088E+05  1.00000  0.26683  0.31823 -0.14572  0.42397  0.37395  0.00000 -0.21408 -0.23615 -0.88937 -0.39855 -0.47352
6   5   7  130000   6.2276 26:39:12 -3.46185222877E+05 -3.44480884500E+05  0.33520  0.22082  0.53102 -0.20554  0.38645  0.37432 -0.21003 -0.24680 -0.90634 -0.88937 -0.34148 -0.55358
6   5   8  146776   3.6000 27:39:12 -3.44847355486E+05 -3.44480884500E+05  0.33410  0.22205  0.53099 -0.20563  0.39385  0.48108 -0.20274 -0.24997 -0.90634 -0.88937 -0.39855 -0.88116
6   5   9  154721   5.6000 28:39:12 -3.45799569698E+05 -3.44480884500E+05  0.34907  0.21775  0.52963 -0.20913  0.39209  0.37246 -0.22075 -0.23809 -0.90634 -0.88937 -0.39855 -0.55358
6   5   9  155000   5.6000 28:39:12 -3.44619320866E+05 -3.44480884500E+05  0.34907  0.21775  0.52963 -0.20913  0.39209  0.37246 -0.22075 -0.23809 -0.90634 -0.88937 -0.39855 -0.55358
6   5   9  165000   4.4708 30:39:12 -3.44480884500E+05 -3.44480884500E+05  0.34059  0.21846  0.52947 -0.20955  0.39188  0.33907 -0.21852 -0.23788 -0.90634 -0.88937 -0.39855 -0.47352
6   5   9  170000   4.4322 35:39:12 -3.45282286327E+05 -3.44480884500E+05  0.35159  0.21764  0.53009 -0.20794  0.39269  0.48008 -0.21704 -0.23930 -0.90634 -0.88937 -0.39855 -0.88116
6   5  10  180000   3.2731 37:39:12 -3.44945227648E+05 -3.44480884500E+05  0.34939  0.21900  0.52931 -0.20996  0.39167  0.33885 -0.22074 -0.24517 -0.90634 -0.88937 -0.39855 -0.47352
6   5  11  182300   2.8000 37:39:12 -3.45401129761E+05 -3.44480884500E+05  0.33899  0.22145  0.52984 -0.20859  0.39236  0.33960 -0.21241 -0.24978 -0.90634 -0.88937 -0.39855 -0.47352
6   5  12  202271   1.9000 39:39:12 -3.44480884500E+05 -3.44480884500E+05  0.35497  0.21526  0.52884 -0.21116  0.39107  0.33819 -0.21808 -0.23851 -0.90634 -0.88937 -0.39855 -0.47352
6   5  12  205000   2.4913 39:39:12 -3.44743550325E+05 -3.44480884500E+05  0.34645  0.21885  0.52938 -0.20978  0.39176  0.33895 -0.21450 -0.24499 -0.90634 -0.88937 -0.39855 -0.47352
6   5  13  210548   2.3000 39:39:12 -3.44698154674E+05 -3.44480884500E+05  0.34347  0.22017  0.52958 -0.20926  0.39202  0.33923 -0.21590 -0.24714 -0.90634 -0.88937 -0.39855 -0.47352
6   5  13  230000   2.4105 41:39:12 -3.44587521324E+05 -3.44480884500E+05  0.35496  0.21649  0.52884 -0.21115  0.39107  0.33820 -0.22192 -0.23904 -0.90634 -0.88937 -0.39855 -0.47352
6   5  14  230965   1.5000 41:39:12 -3.44533097146E+05 -3.44480884500E+05  0.34939  0.21900  0.52931 -0.20996  0.39167  0.33885 -0.22074 -0.24517 -0.90634 -0.88937 -0.39855 -0.47352
6   5  15  239474   1.7000 42:39:12 -3.44480884500E+05 -3.44480884500E+05  0.34939  0.21900  0.52931 -0.20996  0.39167  0.33885 -0.22074 -0.24517 -0.90634 -0.88937 -0.39855 -0.47352
6   5  15  255000   1.6881 43:39:12 -3.44535524390E+05 -3.44480884500E+05  0.35550  0.21916  0.52983 -0.20862  0.37515  0.33958 -0.22579 -0.24289 -0.90634 -0.88937 -0.37518 -0.47352
6   5  16  260365   2.8000 43:39:12 -3.44709387262E+05 -3.44480884500E+05  0.33457  0.22246  0.53009 -0.20795  0.39269  0.33995 -0.20931 -0.25183 -0.90634 -0.88937 -0.39855 -0.47352
6   5  17  268983   1.2000 43:39:12 -3.44480884500E+05 -3.44480884500E+05  0.34939  0.21900  0.52931 -0.20996  0.39167  0.33885 -0.22074 -0.24517 -0.90634 -0.88937 -0.39855 -0.47352
6   5  18  290000   0.6897 45:39:12 -3.44480884500E+05 -3.44480884500E+05  0.35440  0.21759  0.52902 -0.21068  0.39131  0.33845 -0.22579 -0.24198 -0.90634 -0.88937 -0.39855 -0.47352
6   5  18  290231   0.8000 45:39:12 -3.44510542906E+05 -3.44480884500E+05  0.35440  0.21759  0.52902 -0.21068  0.39131  0.33845 -0.22579 -0.24198 -0.90634 -0.88937 -0.39855 -0.47352
6   5 200  298086   0.0000 45:39:12 -3.44480884500E+05 -3.44480884500E+05  0.34421  0.22019  0.52957 -0.20929  0.39201  0.33922 -0.21776 -0.24699 -0.90634 -0.88937 -0.39855 -0.47352
