 K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9    Fst10     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9    Fis10
10   2   4   25600  26.1672 55:17:13 -3.68153070957E+05 -3.65004956954E+05 -0.14099  0.33741  0.26148  1.00000  1.00000  1.00000  1.00000  0.31797  1.00000  0.50890 -0.88937 -0.23896 -0.20433  0.00000  0.00000  0.00000  0.00000 -0.19952  0.00000 -0.88116
10   2   4   35000  28.9172 59:17:13 -3.70590338052E+05 -3.64957982114E+05  1.00000  0.48636  1.00000  1.00000 -0.17362  0.24208  0.29083  0.49407  1.00000  1.00000  0.00000 -0.28463  0.00000  0.00000 -0.88937 -0.20235 -0.19633 -0.86690  0.00000  0.00000
10   2   4   40000  28.2880 01:18:13 -3.68199269345E+05 -3.64224545808E+05  0.48636  1.00000  1.00000  0.29083  0.24208  1.00000 -0.17362  1.00000  0.49407  1.00000 -0.28463  0.00000  0.00000 -0.19633 -0.20235  0.00000 -0.88937  0.00000 -0.86690  0.00000
10   2   5   50000  16.5454 04:18:13 -3.65513172085E+05 -3.62690335985E+05  0.32561  0.28196  1.00000  1.00000 -0.09940  1.00000  1.00000  1.00000  0.52680  1.00000 -0.17871 -0.19266  0.00000  0.00000 -0.88937  0.00000  0.00000  0.00000 -0.88116  0.00000
10   2   5   55000  15.4382 07:18:13 -3.64742835531E+05 -3.59476336143E+05  0.29486  0.22208 -0.19942  0.40030  0.52224  1.00000  1.00000  0.34461  1.00000  1.00000 -0.21304 -0.20195 -0.88937 -0.48094 -0.87135  0.00000  0.00000 -0.47352  0.00000  0.00000
10   2   5   65000  16.4810 10:18:13 -3.58379798020E+05 -3.54521632952E+05  1.00000  1.00000  0.51898 -0.23651  0.36073  0.38764  0.27290  0.20742  1.00000  0.32434  0.00000  0.00000 -0.90634 -0.88937 -0.37518 -0.45840 -0.20839 -0.23920  0.00000 -0.47352
10   2   5   70000  16.4023 14:18:13 -3.57862265996E+05 -3.54521632952E+05  1.00000  0.20742  0.27290  0.51898 -0.23651  0.36073  0.38764  1.00000  0.32434  1.00000  0.00000 -0.23920 -0.20839 -0.90634 -0.88937 -0.37518 -0.45840  0.00000 -0.47352  0.00000
10   2   6  110000  14.6686 16:18:13 -3.57217478253E+05 -3.54521632952E+05  0.54412  0.33928 -0.16878  0.54560  0.36174  0.41274  0.48409  0.57161  0.25044 -0.16348 -0.72747 -0.20991 -0.88219 -0.90634 -0.47352 -0.39855 -0.67994 -0.83914 -0.28129 -0.93618
10   2   7  113606   6.0000 16:18:13 -3.58308520485E+05 -3.54521632952E+05  0.25562  0.17709  1.00000  0.50336 -0.27665  0.35886  0.49083  1.00000  0.30241  0.50174 -0.21411 -0.24835  0.00000 -0.90634 -0.88937 -0.33881 -0.86299  0.00000 -0.47352 -0.72747
10   2   7  140000  13.0954 18:18:13 -3.57883763785E+05 -3.54061746052E+05  0.30562  1.00000  0.50104  0.50267  1.00000  0.35725  0.43535 -0.27842  0.17160  0.30144 -0.21608  0.00000 -0.72747 -0.90634  0.00000 -0.39855 -0.67994 -0.88937 -0.26175 -0.47352
10   2   8  147075  12.2000 18:18:13 -3.56636172268E+05 -3.54061746052E+05  0.35936  0.19225  0.26765  0.51078  1.00000  0.36773  0.49908 -0.25746  0.45872  1.00000 -0.56726 -0.25351 -0.20038 -0.90634  0.00000 -0.39855 -0.87135 -0.90159 -0.88116  0.00000
10   2   8  170000  11.9087 20:18:13 -3.56995130087E+05 -3.53747679060E+05  0.29842  0.16730  0.52897  0.50037  1.00000  0.35428  0.48841 -0.28422  0.53056  0.29821 -0.21906 -0.25700 -0.83914 -0.90634  0.00000 -0.39855 -0.87135 -0.90159 -0.86962 -0.47352
10   2   9  195543  11.5000 21:18:13 -3.53832578963E+05 -3.53747679060E+05  0.30646  0.20670  0.16247  0.49763  0.49927 -0.28717  0.36699  0.41695  1.00000  0.44598 -0.22469 -0.23274 -0.33227 -0.72747 -0.90634 -0.88937 -0.36320 -0.63224  0.00000 -0.88116
10   2   9  205000   9.5526 22:18:13 -3.55703732979E+05 -3.53246498496E+05  0.29224  0.16748  0.49762  0.49926 -0.28728  0.36697  0.43147  0.34426  1.00000  0.44597 -0.21379 -0.26210 -0.72747 -0.90634 -0.90477 -0.36320 -0.67994 -0.56726  0.00000 -0.88116
10   2  10  224601  14.7000 23:18:13 -3.55690673197E+05 -3.53246498496E+05  0.30284  0.20967  0.49632  0.49797 -0.29059  0.36534  0.48595  1.00000  0.15566  0.29483 -0.21450 -0.22403 -0.72747 -0.90634 -0.90477 -0.36320 -0.87135  0.00000 -0.32573 -0.47352
10   2  10  240000   9.3622 24:18:13 -3.54223653672E+05 -3.53104421570E+05  0.30193  1.00000  0.17643  0.43578  0.50306  1.00000  0.35775  0.50143  0.30198 -0.27750 -0.21302  0.00000 -0.27238 -0.67994 -0.90634  0.00000 -0.39855 -0.72747 -0.47352 -0.90477
10   2  11  268797   8.0000 25:18:13 -3.54163824007E+05 -3.53104421570E+05  0.38523  0.21442  0.17528  0.50221 -0.27962  0.35665  0.49030  1.00000  0.34813  0.44924 -0.25379 -0.21310 -0.29043 -0.90634 -0.88937 -0.39855 -0.87135  0.00000 -0.56726 -0.88116
10   2  11  275000   8.6854 26:18:13 -3.54306052538E+05 -3.52974511048E+05  0.35895  0.22298  0.17412  0.50420  1.00000  0.35923  0.36440  0.35075 -0.27437  0.45144 -0.23362 -0.22821 -0.33198 -0.90634  0.00000 -0.39855 -0.43686 -0.56726 -0.90159 -0.88116
10   2  12  305000  12.4271 28:18:13 -3.53632052782E+05 -3.52946013695E+05  0.34930  0.20697  0.15600  0.49271  0.49436 -0.29978  0.34651  0.48226  0.33786  0.44056 -0.24080 -0.22609 -0.31349 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.56726 -0.88116
10   2  13  334276   3.4000 30:18:13 -3.53075685824E+05 -3.52946013695E+05  0.35847  0.20309  0.15500  0.49219  0.49384 -0.30112  0.34584  0.48173  0.33718  0.43998 -0.24390 -0.22342 -0.31811 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.56726 -0.88116
10   2  13  335000   4.8833 30:18:13 -3.53290002586E+05 -3.52925375222E+05  0.35847  0.20309  0.15500  0.49219  0.49384 -0.30112  0.34584  0.48173  0.33718  0.43998 -0.24390 -0.22342 -0.31811 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.56726 -0.88116
10   2  14  365000   4.4489 32:18:13 -3.53566375478E+05 -3.52925375222E+05  0.35270  0.21099  0.15612  0.49292  0.49458 -0.29923  0.34679  0.42616  0.33814  0.44079 -0.24161 -0.22702 -0.32489 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.56726 -0.88116
10   2  14  365011   4.5000 32:18:13 -3.53652112644E+05 -3.52925375222E+05  0.35270  0.21099  0.15612  0.49292  0.49458 -0.29923  0.34679  0.42616  0.33814  0.44079 -0.24161 -0.22702 -0.32489 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.56726 -0.88116
10   2  15  385915   1.7000 33:18:13 -3.53460351781E+05 -3.52925375222E+05  0.34496  0.21253  0.15579  0.49313  0.49479 -0.29869  0.34706  0.42639  0.33841  0.44102 -0.23833 -0.22468 -0.33188 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.56726 -0.88116
10   2  15  395000   5.2608 34:18:13 -3.53451123620E+05 -3.52879414613E+05  0.35492  0.21345  0.16077  0.49467  0.49631 -0.29499  0.34903  0.48426  1.00000  0.29251 -0.24161 -0.22505 -0.32811 -0.72747 -0.90634 -0.89511 -0.39855 -0.87135  0.00000 -0.47352
10   2  15  430000   3.4298 36:18:13 -3.53333693027E+05 -3.52858776141E+05  0.34670  0.21643  0.16048  0.49520  0.49685 -0.29357  0.34973  0.42874  1.00000  0.29326 -0.23911 -0.23106 -0.32841 -0.72747 -0.90634 -0.89123 -0.39855 -0.67994  0.00000 -0.47352
10   2  15  465000   3.2802 38:18:13 -3.52922494248E+05 -3.52814082010E+05  0.38717  0.22741  0.18504  0.36938  0.50809 -0.26101  0.36425  1.00000  0.30905  1.00000 -0.25330 -0.22880 -0.31548 -0.43686 -0.90634 -0.90888 -0.39855  0.00000 -0.47352  0.00000
10   2  16  493832   2.9000 40:18:13 -3.53023708642E+05 -3.52814082010E+05  0.36408  0.23323  0.18234  0.37123  0.50953 -0.26062  0.34817  1.00000  0.31107  1.00000 -0.23833 -0.22934 -0.33830 -0.43686 -0.90634 -0.91930 -0.37518  0.00000 -0.47352  0.00000
10   2  16  495000   3.0717 40:18:13 -3.53245977150E+05 -3.52814082010E+05  0.36408  0.23323  0.18234  0.37123  0.50953 -0.26062  0.34817  1.00000  0.31107  1.00000 -0.23833 -0.22934 -0.33830 -0.43686 -0.90634 -0.91930 -0.37518  0.00000 -0.47352  0.00000
10   2  17  525000   2.2354 42:18:13 -3.52869498014E+05 -3.52814082010E+05  0.36425  0.23641  0.18240  0.37140  0.50966 -0.26028  0.34835  0.31126  1.00000  1.00000 -0.23833 -0.22617 -0.33851 -0.43686 -0.90634 -0.91930 -0.37518 -0.47352  0.00000  0.00000
10   2  18  548098   0.9000 44:18:13 -3.52890136487E+05 -3.52814082010E+05  0.37730  0.23279  0.18261  0.37016  0.50870 -0.26276  0.36504  0.30990  1.00000  1.00000 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.91930 -0.39855 -0.47352  0.00000  0.00000
10   2  18  550000   1.6149 44:18:13 -3.53364548767E+05 -3.52814082010E+05  0.37730  0.23279  0.18261  0.37016  0.50870 -0.26276  0.36504  1.00000  0.30990  1.00000 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  19  576063   1.3000 45:18:13 -3.52915358185E+05 -3.52814082010E+05  0.37106  0.23525  0.17969  0.37044  0.50892 -0.25889  0.36532  1.00000  0.31021  1.00000 -0.24161 -0.22617 -0.32713 -0.43686 -0.90634 -0.90888 -0.39855  0.00000 -0.47352  0.00000
10   2  19  580000   1.1693 46:18:13 -3.53043282215E+05 -3.52814082010E+05  0.37789  0.23563  0.18339  0.37076  0.50917 -0.25826  0.34769  1.00000  0.31056  1.00000 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90888 -0.37518  0.00000 -0.47352  0.00000
10   2  20  603910   0.9000 47:18:13 -3.52834720483E+05 -3.52814082010E+05  0.38333  0.23533  0.18411  0.37050  0.50897 -0.25877  0.34743  1.00000  0.31028  1.00000 -0.24435 -0.22617 -0.32566 -0.43686 -0.90634 -0.90888 -0.37518  0.00000 -0.47352  0.00000
10   2  20  610000   1.1612 48:18:13 -3.52841106864E+05 -3.52814082010E+05  0.37103  0.23310  0.18186  0.37041  0.50890 -0.26225  0.36529  1.00000  0.31018  1.00000 -0.24161 -0.22505 -0.33451 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  21  632161   0.6000 49:18:13 -3.52841106864E+05 -3.52814082010E+05  0.37162  0.23593  0.18263  0.37100  0.50936 -0.25776  0.34794  1.00000  0.31083  1.00000 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.90888 -0.37518  0.00000 -0.47352  0.00000
10   2  21  645000   0.7007 50:18:13 -3.52862747424E+05 -3.52814082010E+05  0.36336  0.23644  0.18327  0.37142  0.50968 -0.26023  0.34838  1.00000  0.31129  1.00000 -0.23911 -0.22617 -0.33846 -0.43686 -0.90634 -0.91930 -0.37518  0.00000 -0.47352  0.00000
10   2  22  660461   0.8000 51:18:13 -3.52835722570E+05 -3.52814082010E+05  0.37103  0.23310  0.18186  0.37041  0.50890 -0.26225  0.36529  1.00000  0.31018  1.00000 -0.24161 -0.22505 -0.33451 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  23  669409   0.8000 52:18:13 -3.52834720483E+05 -3.52814082010E+05  0.37730  0.23279  0.18261  0.37016  0.50870 -0.26276  0.36504  1.00000  0.30990  1.00000 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  23  670000   0.6615 52:18:13 -3.52909230346E+05 -3.52814082010E+05  0.37730  0.23279  0.18261  0.37016  0.50870 -0.26276  0.36504  1.00000  0.30990  1.00000 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  24  697876   0.4000 54:18:13 -3.52814082010E+05 -3.52814082010E+05  0.36412  0.23626  0.18224  0.37127  0.50957 -0.25723  0.34822  1.00000  0.31112  1.00000 -0.23833 -0.22617 -0.33851 -0.43686 -0.90634 -0.90888 -0.37518  0.00000 -0.47352  0.00000
10   2  24  700000   0.3869 54:18:13 -3.52820468392E+05 -3.52814082010E+05  0.37175  0.23608  0.18279  0.37113  0.50946 -0.26081  0.34807  1.00000  0.31097  1.00000 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.91930 -0.37518  0.00000 -0.47352  0.00000
10   2  25  726444   0.9000 55:18:13 -3.52834720483E+05 -3.52814082010E+05  0.36353  0.23343  0.18147  0.37069  0.50911 -0.26170  0.36557  1.00000  0.31048  1.00000 -0.23833 -0.22505 -0.33851 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  25  730000   0.6095 56:18:13 -3.52842108952E+05 -3.52814082010E+05  0.37103  0.23310  0.18186  0.37041  0.50890 -0.26225  0.36529  1.00000  0.31018  1.00000 -0.24161 -0.22505 -0.33451 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  26  737434   0.5000 56:18:13 -3.52820468392E+05 -3.52814082010E+05  0.37103  0.23310  0.18186  0.37041  0.50890 -0.26225  0.36529  1.00000  0.31018  1.00000 -0.24161 -0.22505 -0.33451 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  26  760000   0.5554 58:18:13 -3.52841106864E+05 -3.52814082010E+05  0.37730  0.23279  0.18261  0.37016  0.50870 -0.26276  0.36504  1.00000  0.30990  1.00000 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  27  766068   0.3000 58:18:13 -3.52856361043E+05 -3.52814082010E+05  0.37730  0.23279  0.18261  0.37016  0.50870 -0.26276  0.36504  1.00000  0.30990  1.00000 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  28  794665   0.4000 00:19:13 -3.52814082010E+05 -3.52814082010E+05  0.37103  0.23310  0.18186  0.37041  0.50890 -0.26225  0.36529  1.00000  0.31018  1.00000 -0.24161 -0.22505 -0.33451 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2  28  795000   0.2915 00:19:13 -3.52814082010E+05 -3.52814082010E+05  0.37103  0.23310  0.18186  0.37041  0.50890 -0.26225  0.36529  1.00000  0.31018  1.00000 -0.24161 -0.22505 -0.33451 -0.43686 -0.90634 -0.91930 -0.39855  0.00000 -0.47352  0.00000
10   2 200  809609   0.0000 01:19:13 -3.52814082010E+05 -3.52814082010E+05  0.37175  0.23608  0.18279  0.37113  0.50946 -0.26081  0.34807  1.00000  0.31097  1.00000 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.91930 -0.37518  0.00000 -0.47352  0.00000
