K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   5   1       0   1.0000 11:57:12 -4.32665078601E+05 -4.32665078601E+05  0.04945 -0.09847  0.07373 -0.16669  0.15439  0.18190 -0.01549 -0.16209 -0.08086 -0.07617 -0.13544 -0.16013 -0.09060 -0.25585 -0.14455 -0.11948
8   5   1     100   1.0000 11:57:12 -4.25590283241E+05 -4.25590283241E+05  0.04945 -0.09847  0.07373  0.15439  0.18190 -0.01549 -0.16209 -0.16669 -0.08086 -0.07617 -0.13544 -0.09060 -0.25585 -0.14455 -0.11948 -0.16013
8   5   1     200  30.0000 11:57:12 -3.88949524616E+05 -3.88687354055E+05  0.18190 -0.09847  0.07373 -0.16209  0.04945 -0.01549  0.15439 -0.16669 -0.25585 -0.07617 -0.13544 -0.11948 -0.08086 -0.14455 -0.09060 -0.16013
8   5   1     400  38.7500 11:57:12 -3.67903927002E+05 -3.67898610266E+05  0.04945 -0.09847  0.18190 -0.01549 -0.16669  0.15439 -0.16209  0.07373 -0.08086 -0.07617 -0.25585 -0.14455 -0.16013 -0.09060 -0.11948 -0.13544
8   5   1     800  30.0000 11:57:12 -3.68545849140E+05 -3.65919564482E+05  0.04945 -0.09847  0.18190  0.15439  0.07373 -0.01549 -0.16209 -0.16669 -0.08086 -0.07617 -0.25585 -0.09060 -0.13544 -0.14455 -0.11948 -0.16013
8   5   1    1600  35.8750 11:57:12 -3.70336383418E+05 -3.65297063250E+05  0.04945 -0.09847  0.18190 -0.01549  0.15439 -0.16209 -0.16669  0.07373 -0.08086 -0.07617 -0.25585 -0.14455 -0.09060 -0.11948 -0.16013 -0.13544
8   5   1    3200  36.1562 11:57:12 -3.74513403389E+05 -3.63131871421E+05 -0.09847  0.04945 -0.01549 -0.16669  0.15439 -0.16209  0.18190  0.07373 -0.07617 -0.08086 -0.14455 -0.16013 -0.09060 -0.11948 -0.25585 -0.13544
8   5   2    6400  28.5550 12:57:12 -3.60319420403E+05 -3.59901114535E+05  0.04945 -0.09847  0.15439 -0.16669  0.07373 -0.01549 -0.16209  0.18190 -0.08086 -0.07617 -0.09060 -0.16013 -0.13544 -0.14455 -0.11948 -0.25585
8   5   2   10000  30.3167 16:57:12 -3.63994581221E+05 -3.59785926459E+05  0.40950  0.37631  0.04036  0.04063  1.00000  0.03242  1.00000  0.58578 -0.16800 -0.21912 -0.81292 -0.92803  0.00000 -0.91629  0.00000 -0.88116
8   5   2   12800  30.1585 17:57:12 -3.61661533546E+05 -3.59785926459E+05  0.40950  0.37631  0.04036  1.00000  0.04063  0.58578  0.03242  1.00000 -0.16800 -0.21912 -0.81292  0.00000 -0.92803 -0.88116 -0.91629  0.00000
