K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   1   1       0   1.0000 50:52:12 -4.37223943597E+05 -4.37223943597E+05  0.05351  0.13153 -0.09427 -0.08392  0.03758 -0.10459  0.05599 -0.01346 -0.13096 -0.14052 -0.08845 -0.13362 -0.15242 -0.04906 -0.14826 -0.17885
8   1   1     100   1.9802 50:52:12 -4.30725350975E+05 -4.30725350975E+05  0.05351  0.13153 -0.09427 -0.08392  0.03758 -0.10459  0.05599 -0.01346 -0.13096 -0.14052 -0.08845 -0.13362 -0.15242 -0.04906 -0.14826 -0.17885
8   1   1     200  40.7960 50:52:12 -4.05374247021E+05 -4.05374247021E+05  0.13153 -0.09427 -0.10459  0.05351 -0.01346 -0.08392  0.03758  0.05599 -0.14052 -0.08845 -0.04906 -0.13096 -0.17885 -0.13362 -0.15242 -0.14826
8   1   1     400  48.1297 50:52:12 -3.68437770641E+05 -3.68256542374E+05  0.13153 -0.09427 -0.01346 -0.08392 -0.10459  0.03758  0.05599  0.05351 -0.14052 -0.08845 -0.17885 -0.13362 -0.04906 -0.15242 -0.14826 -0.13096
8   1   1     800  44.0699 50:52:12 -3.70779655442E+05 -3.67137864243E+05  0.13153 -0.01346  0.03758 -0.10459 -0.09427 -0.08392  0.05351  0.05599 -0.14052 -0.17885 -0.15242 -0.04906 -0.08845 -0.13362 -0.13096 -0.14826
8   1   1    1600  45.1593 50:52:12 -3.62033183356E+05 -3.62033183356E+05  0.13153  0.03758 -0.10459 -0.01346 -0.09427 -0.08392  0.05599  0.05351 -0.14052 -0.15242 -0.04906 -0.17885 -0.08845 -0.13362 -0.14826 -0.13096
8   1   1    3200  44.7360 50:52:12 -3.64928647088E+05 -3.61463243751E+05  0.05599 -0.09427  0.03758 -0.10459  0.13153 -0.08392 -0.01346  0.05351 -0.14826 -0.08845 -0.15242 -0.04906 -0.14052 -0.13362 -0.17885 -0.13096
8   1   2    6400  40.0723 51:52:12 -3.58929746774E+05 -3.58888171259E+05 -0.09427  0.13153  0.05599 -0.10459  0.03758 -0.01346 -0.08392  0.05351 -0.08845 -0.14052 -0.14826 -0.04906 -0.15242 -0.17885 -0.13362 -0.13096
8   1   2   12800  35.0248 54:52:12 -3.57411638029E+05 -3.52817932373E+05  0.29496  0.45195  0.52665 -0.09743  0.46311  0.28631  0.31187 -0.10385 -0.21500 -0.23125 -0.88116 -0.87434 -0.31786 -0.24416 -0.26023 -0.92018
8   1   2   15000  33.6039 57:52:12 -3.58291531769E+05 -3.52817932373E+05  0.37291  0.28517  0.57031 -0.11011  0.41932 -0.10189  0.39645  0.39740 -0.21183 -0.24520 -0.90634 -0.92493 -0.29559 -0.87126 -0.47352 -0.23625
8   1   2   25600  31.7779 58:52:12 -3.59508087141E+05 -3.52309744689E+05  0.29131  0.32681  0.52437 -0.21914  0.20797  0.39886  1.00000  0.33211 -0.31246 -0.21925 -0.90436 -0.89200 -0.23714 -0.38195  0.00000 -0.47352
8   1   3   35000  16.2475 59:52:12 -3.53277985757E+05 -3.50203642329E+05  0.29932  0.20150  0.51819 -0.23854  0.36663  0.34786  0.32323  1.00000 -0.21813 -0.25227 -0.90634 -0.88937 -0.35390 -0.38502 -0.47352  0.00000
8   1   3   51200  17.6689 59:52:12 -3.56165399422E+05 -3.50195762589E+05  0.50847  0.33788  0.56708  0.28882 -0.10894 -0.11676  0.44049  0.39190 -0.67994 -0.19754 -0.90634 -0.25086 -0.93297 -0.84092 -0.39855 -0.47352
8   1   4   70000  16.7866 01:53:12 -3.54018983456E+05 -3.50195762589E+05  0.31596  0.22254  0.53103 -0.20553  0.38646  1.00000  0.34127  1.00000 -0.21642 -0.24040 -0.90634 -0.88937 -0.34148  0.00000 -0.47352  0.00000
