K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8
8   9   1       0   1.0000 00:02:13 -4.37386580521E+05 -4.37386580521E+05  0.07249  0.07262 -0.09844  0.06965  0.04478 -0.15744 -0.01188 -0.02160 -0.12240 -0.08587 -0.12726 -0.12073 -0.11271 -0.14571 -0.12945 -0.14175
8   9   1     100   1.0000 00:02:13 -4.37238104316E+05 -4.37238104316E+05  0.07249  0.07262 -0.09844  0.06965  0.04478 -0.01188 -0.15744 -0.02160 -0.12240 -0.08587 -0.12726 -0.12073 -0.11271 -0.12945 -0.14571 -0.14175
8   9   1     200  35.5000 00:02:13 -4.09972463693E+05 -4.09972463693E+05  0.07249  0.06965 -0.15744 -0.09844 -0.01188  0.04478 -0.02160  0.07262 -0.12240 -0.12073 -0.14571 -0.12726 -0.12945 -0.11271 -0.14175 -0.08587
8   9   1     400  41.2500 00:02:13 -3.74459679643E+05 -3.74459679643E+05  0.07249 -0.15744 -0.01188  0.07262 -0.02160  0.06965 -0.09844  0.04478 -0.12240 -0.14571 -0.12945 -0.08587 -0.14175 -0.12073 -0.12726 -0.11271
8   9   1     800  41.1250 01:02:13 -3.75562382144E+05 -3.70899852652E+05  0.07249 -0.02160 -0.01188  0.06965  0.07262  0.04478 -0.09844 -0.15744 -0.12240 -0.14175 -0.12945 -0.12073 -0.08587 -0.11271 -0.12726 -0.14571
8   9   1    1600  44.5000 01:02:13 -3.68017924830E+05 -3.67403434284E+05  0.07249 -0.01188  0.07262 -0.02160 -0.15744 -0.09844  0.06965  0.04478 -0.12240 -0.12945 -0.08587 -0.14175 -0.14571 -0.12726 -0.12073 -0.11271
8   9   1    3200  45.8438 01:02:13 -3.65160687837E+05 -3.65160687837E+05 -0.02160  0.07262 -0.01188 -0.09844  0.06965  0.04478 -0.15744  0.07249 -0.14175 -0.08587 -0.12945 -0.12726 -0.12073 -0.11271 -0.14571 -0.12240
8   9   1    6400  44.1094 01:02:13 -3.59002008132E+05 -3.56733513730E+05 -0.02160 -0.09844 -0.01188  0.07262  0.06965 -0.15744  0.04478  0.07249 -0.14175 -0.12726 -0.12945 -0.08587 -0.12073 -0.14571 -0.11271 -0.12240
8   9   1   10000  40.7100 03:02:13 -3.57158184195E+05 -3.55089531575E+05  0.44203  0.30233  0.29678  0.57904 -0.08422  1.00000  0.43512 -0.07946 -0.22938 -0.19575 -0.20181 -0.90634 -0.87123  0.00000 -0.54674 -0.90740
8   9   2   12800  25.3428 05:02:13 -3.60759133769E+05 -3.55089531575E+05  0.44203  0.29678  0.57904 -0.07946  1.00000  0.43512 -0.08422  0.30233 -0.22938 -0.20181 -0.90634 -0.90740  0.00000 -0.54674 -0.87123 -0.19575
8   9   2   15000  27.3714 07:02:13 -3.59450807741E+05 -3.55089531575E+05  0.36459  0.30663  0.58288  0.35904 -0.07359 -0.07040  0.41410  1.00000 -0.19665 -0.21688 -0.90634 -0.26077 -0.92224 -0.88141 -0.47352  0.00000
8   9   2   25600  25.0937 08:02:13 -3.56493941011E+05 -3.55089531575E+05  0.38047  0.32143  0.59150 -0.04819  1.00000  1.00000 -0.05063  0.54803 -0.19177 -0.21525 -0.90634 -0.87447  0.00000  0.00000 -0.89082 -0.88116
8   9   2   30000  25.7204 12:02:13 -3.60580352602E+05 -3.54925811257E+05  0.36533  0.42903  0.58070 -0.07927  0.30279 -0.06685  1.00000  0.41103 -0.17775 -0.28356 -0.90634 -0.88783 -0.21758 -0.96225  0.00000 -0.47352
8   9   2   35000  26.0901 14:02:13 -3.59381451726E+05 -3.53957270852E+05  0.34149  0.40974  0.44182  0.60390 -0.02080 -0.01363 -0.01587  0.44362 -0.21865 -0.19952 -0.32612 -0.90634 -0.87956 -0.79684 -0.93324 -0.47352
8   9   3   45000  22.4443 16:02:13 -3.57091501544E+05 -3.52799562950E+05  0.40258 -0.04853  0.31670  0.59132 -0.05234  1.00000  0.42540  1.00000 -0.18803 -0.90518 -0.21176 -0.90550 -0.88638  0.00000 -0.47352  0.00000
8   9   3   50000  21.2288 20:02:13 -3.53815719204E+05 -3.51913423351E+05  0.27215  0.22649  0.53261  1.00000  0.39595 -0.19835  0.34350  1.00000 -0.17066 -0.24419 -0.90634  0.00000 -0.39855 -0.89200 -0.47352  0.00000
8   9   3   51200  21.1113 20:02:13 -3.53985953695E+05 -3.51913423351E+05  0.27215  0.22649  0.53261 -0.19835  0.39595  0.34350  1.00000  1.00000 -0.17066 -0.24419 -0.90634 -0.89200 -0.39855 -0.47352  0.00000  0.00000
8   9   3   60000  20.5241 22:02:13 -3.55538125575E+05 -3.51913423351E+05  0.34479  0.21566  0.53108  1.00000  1.00000  0.28214  0.34133 -0.20541 -0.18668 -0.22185 -0.90634  0.00000  0.00000 -0.27981 -0.47352 -0.88937
8   9   3   65000  19.8811 26:02:13 -3.52427822830E+05 -3.51823199316E+05  0.31429  0.22326  0.53076 -0.20478  0.39428  1.00000  0.37472  1.00000 -0.18463 -0.25709 -0.90415 -0.88937 -0.39855  0.00000 -0.55358  0.00000
8   9   4   90000  14.0851 28:02:13 -3.51432992679E+05 -3.49202558424E+05  0.26780  0.20890  0.45340  0.51857 -0.23756  0.36019  1.00000  0.32377 -0.19184 -0.25977 -0.67994 -0.90634 -0.88937 -0.37518  0.00000 -0.47352
8   9   4  102400  12.7580 29:02:13 -3.52557062216E+05 -3.48975481537E+05  0.32656  0.19543  0.38617  0.51764 -0.23994  0.35896  1.00000  0.35275 -0.20042 -0.25752 -0.47456 -0.90634 -0.88937 -0.37518  0.00000 -0.54674
8   9   4  115000  13.3169 30:02:13 -3.51280026466E+05 -3.48975481537E+05  1.00000  0.19435  0.51651 -0.24294  0.37513  0.45106  0.31226  0.35495  0.00000 -0.23700 -0.90634 -0.88415 -0.39855 -0.67994 -0.21873 -0.55358
8   9   5  116064  11.2000 30:02:13 -3.50606591692E+05 -3.48975481537E+05  1.00000  0.19435  0.45106  0.51651 -0.24294  0.37513  0.31226  0.35495  0.00000 -0.23700 -0.67994 -0.90634 -0.88415 -0.39855 -0.21873 -0.55358
8   9   6  132409   8.3000 31:02:13 -3.50942349441E+05 -3.48975481537E+05  0.32262  0.19388  0.51567 -0.24510  0.35633  0.50408  0.31969  1.00000 -0.19851 -0.25196 -0.90634 -0.88415 -0.37518 -0.87135 -0.47352  0.00000
