K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7
7   6   1       0   1.0000 59:48:12 -4.32010357115E+05 -4.32010357115E+05  0.02627 -0.19596  0.07937 -0.07442  0.07938  0.09185  0.00654 -0.12005 -0.17438 -0.08348 -0.08808 -0.09145 -0.14870 -0.19641
7   6   1     100   1.0000 59:48:12 -4.30625739118E+05 -4.30625739118E+05  0.02627 -0.19596  0.07937 -0.07442  0.07938  0.09185  0.00654 -0.12005 -0.17438 -0.08348 -0.08808 -0.09145 -0.14870 -0.19641
7   6   1     200  37.5000 59:48:12 -3.86888929708E+05 -3.86888929708E+05  0.07937  0.07938  0.00654 -0.19596 -0.07442  0.02627  0.09185 -0.08348 -0.09145 -0.19641 -0.17438 -0.08808 -0.12005 -0.14870
7   6   1     400  45.7500 59:48:12 -3.72662199989E+05 -3.72564293258E+05 -0.19596  0.07937  0.00654  0.07938  0.02627  0.09185 -0.07442 -0.17438 -0.08348 -0.19641 -0.09145 -0.12005 -0.14870 -0.08808
7   6   1     800  47.5000 59:48:12 -3.58313910547E+05 -3.58131700172E+05  0.07937 -0.19596  0.07938  0.02627  0.09185 -0.07442  0.00654 -0.08348 -0.17438 -0.09145 -0.12005 -0.14870 -0.08808 -0.19641
7   6   1    1600  38.9375 59:48:12 -3.54966640999E+05 -3.53394658921E+05  0.07937  0.07938  0.09185 -0.07442 -0.19596  0.02627  0.00654 -0.08348 -0.09145 -0.14870 -0.08808 -0.17438 -0.12005 -0.19641
7   6   1    3200  34.2188 59:48:12 -3.58646017768E+05 -3.53394658921E+05  0.07937 -0.19596  0.07938 -0.07442  0.09185  0.02627  0.00654 -0.08348 -0.17438 -0.09145 -0.08808 -0.14870 -0.12005 -0.19641
7   6   1    6400  31.8750 59:48:12 -3.58228991317E+05 -3.53055336363E+05  0.29488  0.30354  0.39293 -0.06712  0.43056 -0.07381  0.41493 -0.16365 -0.20370 -0.23523 -0.91499 -0.33063 -0.86207 -0.47352
7   6   1   12800  33.3359 02:49:12 -3.60331906387E+05 -3.53055336363E+05  0.46967  0.31047  0.29942 -0.06436 -0.06922  0.35360  0.41708 -0.19862 -0.21845 -0.21424 -0.88999 -0.88828 -0.18719 -0.47352
7   6   1   15000  34.0667 03:49:12 -3.60956940278E+05 -3.53055336363E+05  0.46967  0.31047 -0.06922  0.29942 -0.06436  0.35360  0.41708 -0.19862 -0.21845 -0.88828 -0.21424 -0.88999 -0.18719 -0.47352
7   6   2   20000  27.5132 06:49:12 -3.52832999927E+05 -3.51403331870E+05  0.38984  0.24373  0.33354  1.00000 -0.16812  1.00000  0.36175 -0.22257 -0.19972 -0.37950  0.00000 -0.88500  0.00000 -0.47352
7   6   2   25600  30.0107 07:49:12 -3.58173671901E+05 -3.50724759873E+05  0.34233  0.25173  0.53355 -0.19951  0.22403  1.00000  0.34481 -0.20734 -0.24157 -0.90634 -0.88754 -0.23356  0.00000 -0.47352
7   6   3   40000  20.2448 08:49:12 -3.52492688690E+05 -3.47631790688E+05  0.30478  0.22021  0.53032  1.00000 -0.20736  0.40367  0.34027 -0.19337 -0.23605 -0.90634  0.00000 -0.88937 -0.38607 -0.47352
