K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   9   1       0   1.0000 05:28:12 -4.25922231560E+05 -4.25922231560E+05  0.01862 -0.00148 -0.05956  0.03500 -0.11675 -0.12546 -0.13693 -0.12536
4   9   1     100   3.8835 05:28:12 -4.16094718206E+05 -4.16094718206E+05  0.01862 -0.00148 -0.05956  0.03500 -0.11675 -0.12546 -0.13693 -0.12536
4   9   1     200  20.9756 05:28:12 -3.82512539142E+05 -3.82512539142E+05  0.01862 -0.00148 -0.05956  0.03500 -0.11675 -0.12546 -0.13693 -0.12536
4   9   1     400  25.4321 05:28:12 -3.59177942527E+05 -3.59177942527E+05  0.01862 -0.00148  0.03500 -0.05956 -0.11675 -0.12546 -0.12536 -0.13693
4   9   1     800  27.5776 05:28:12 -3.50120691496E+05 -3.49598652251E+05  0.03500 -0.00148 -0.05956  0.01862 -0.12536 -0.12546 -0.13693 -0.11675
4   9   1    1600  31.8380 05:28:12 -3.56740364649E+05 -3.48438984234E+05  0.03500 -0.00148 -0.05956  0.01862 -0.12536 -0.12546 -0.13693 -0.11675
4   9   1    3200  37.2855 05:28:12 -3.53655587981E+05 -3.48438984234E+05  0.31035  0.24576  0.30876 -0.09346 -0.18454 -0.13610 -0.19974 -0.88937
4   9   1    6400  39.6721 05:28:12 -3.58418037088E+05 -3.48438984234E+05  0.32011  0.29038  0.28726 -0.09964 -0.25359 -0.11283 -0.18313 -0.88937
4   9   2   10000  34.4376 08:28:12 -3.55636572398E+05 -3.48438984234E+05  0.29353  0.35786  0.27791 -0.11561 -0.18690 -0.17838 -0.21309 -0.88937
4   9   2   12800  35.4975 11:28:12 -3.55719934839E+05 -3.48438984234E+05  0.33104  0.28434 -0.10187  0.24061 -0.17807 -0.20518 -0.88937 -0.05940
4   9   3   15000  32.8676 12:28:12 -3.51429036614E+05 -3.48438984234E+05 -0.10187  0.28434  0.24061  0.33104 -0.88937 -0.20518 -0.05940 -0.17807
4   9   4   25600  23.3498 13:28:12 -3.51918796627E+05 -3.48438984234E+05  0.28318  0.35625 -0.10269  0.42439 -0.20616 -0.18898 -0.88937 -0.54674
4   9   5   40000  22.7811 14:28:12 -3.51538423109E+05 -3.47190908987E+05  0.40553  1.00000  0.31816 -0.04778 -0.20909  0.00000 -0.19598 -0.89511
4   9   6   51200  14.8544 15:28:12 -3.48034245396E+05 -3.44579615155E+05  0.37481  0.28524 -0.10393  0.39679 -0.20594 -0.22127 -0.88937 -0.47352
4   9   7   65000  12.4759 16:28:12 -3.46682657960E+05 -3.43813265097E+05  0.40832  0.27773 -0.11122  0.39280 -0.24099 -0.20876 -0.88937 -0.47352
4   9   9  100000   6.1002 18:28:12 -3.44198050463E+05 -3.43641162690E+05  0.38609  0.28685 -0.10488  0.39627 -0.22707 -0.22367 -0.88937 -0.47352
4   9   9  102400   6.0666 18:28:12 -3.44000160636E+05 -3.43641162690E+05  0.39903  0.28291 -0.10786  0.39464 -0.23521 -0.22003 -0.88937 -0.47352
4   9  10  109014   4.8000 18:28:12 -3.43941029337E+05 -3.43603270930E+05  0.38735  0.28359 -0.10820  0.52302 -0.23228 -0.22025 -0.88937 -0.88116
4   9  11  130000   3.7923 20:28:12 -3.44463636896E+05 -3.43603270930E+05  0.39565  0.28329 -0.10708  0.39507 -0.23323 -0.21990 -0.88937 -0.47352
4   9  12  140924   3.1000 20:28:12 -3.43762662800E+05 -3.43603270930E+05  0.39323  0.28600 -0.10588  0.39572 -0.23397 -0.22508 -0.88937 -0.47352
4   9  12  150000   3.5796 22:28:12 -3.43656575068E+05 -3.43603270930E+05  0.39917  0.28355 -0.10731  0.39494 -0.23721 -0.22213 -0.88937 -0.47352
4   9  12  155000   3.5758 28:28:12 -3.43915422383E+05 -3.43603270930E+05  0.40173  0.28291 -0.10806  0.39453 -0.24079 -0.22036 -0.88937 -0.47352
4   9  13  156693   3.3000 31:28:12 -3.44515848815E+05 -3.43603270930E+05  0.40427  0.28180 -0.10876  0.39415 -0.24087 -0.21908 -0.88937 -0.47352
4   9  13  160000   2.6625 35:28:12 -3.44197818957E+05 -3.43603270930E+05  0.39832  0.28342 -0.10779  0.39468 -0.23644 -0.21968 -0.88937 -0.47352
4   9  14  172660   2.1000 36:28:12 -3.43833910634E+05 -3.43603270930E+05  0.39263  0.28603 -0.10589  0.39571 -0.23240 -0.22530 -0.88937 -0.47352
4   9  14  180000   2.3767 37:28:12 -3.43717512762E+05 -3.43603270930E+05  0.39840  0.28410 -0.10727  0.39496 -0.23632 -0.22268 -0.88937 -0.47352
4   9  15  188692   3.0000 38:28:12 -3.43889012424E+05 -3.43603270930E+05  0.40295  0.28192 -0.10862  0.39422 -0.24079 -0.21802 -0.88937 -0.47352
4   9  15  200000   2.2671 39:28:12 -3.43998011446E+05 -3.43603270930E+05  0.39215  0.28567 -0.10581  0.39576 -0.22973 -0.22538 -0.88937 -0.47352
4   9 200  203849   0.0000 39:28:12 -3.43603270930E+05 -3.43603270930E+05  0.40254  0.28238 -0.10811  0.39450 -0.24175 -0.21982 -0.88937 -0.47352
