K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9  10   1       0   1.0000 51:14:13 -4.37090456652E+05 -4.37090456652E+05 -0.03547  0.05334 -0.04191 -0.05131  0.21671  0.08067  0.05179 -0.01701 -0.21541 -0.08083 -0.16269 -0.15741 -0.13523 -0.13589 -0.11565 -0.09015 -0.15699 -0.16045
9  10   1     100   1.9802 51:14:13 -4.36348681119E+05 -4.36348681119E+05 -0.03547  0.05334 -0.04191 -0.05131  0.21671  0.08067  0.05179 -0.01701 -0.21541 -0.08083 -0.16269 -0.15741 -0.13523 -0.13589 -0.11565 -0.09015 -0.15699 -0.16045
9  10   1     200  38.1188 51:14:13 -4.00521712524E+05 -4.00160149104E+05  0.08067  0.21671 -0.04191  0.05179  0.05334 -0.01701 -0.05131 -0.03547 -0.21541 -0.11565 -0.13589 -0.15741 -0.09015 -0.16269 -0.15699 -0.13523 -0.08083 -0.16045
9  10   1     400  48.2587 51:14:13 -3.74115416292E+05 -3.73277215245E+05  0.08067  0.21671  0.05334 -0.21541 -0.05131 -0.01701  0.05179 -0.04191 -0.03547 -0.11565 -0.13589 -0.16269 -0.16045 -0.13523 -0.15699 -0.09015 -0.15741 -0.08083
9  10   1     800  47.6309 51:14:13 -3.68274379551E+05 -3.68221343623E+05 -0.05131  0.21671  0.08067  0.05334 -0.03547  0.05179 -0.21541 -0.01701 -0.04191 -0.13523 -0.13589 -0.11565 -0.16269 -0.08083 -0.09015 -0.16045 -0.15699 -0.15741
9  10   1    1600  40.2622 51:14:13 -3.60693873158E+05 -3.60684242524E+05  0.21671  0.05179  0.08067 -0.03547  0.05334 -0.21541 -0.05131 -0.04191 -0.01701 -0.13589 -0.09015 -0.11565 -0.08083 -0.16269 -0.16045 -0.13523 -0.15741 -0.15699
9  10   1    3200  34.5097 51:14:13 -3.65757561749E+05 -3.57136006778E+05  0.08067  0.21671 -0.05131  0.05334 -0.03547 -0.21541  0.05179 -0.04191 -0.01701 -0.11565 -0.13589 -0.13523 -0.16269 -0.08083 -0.16045 -0.09015 -0.15741 -0.15699
9  10   1    6400  36.7073 51:14:13 -3.68479731508E+05 -3.57136006778E+05  0.05179  0.21671  0.08067 -0.05131 -0.21541 -0.04191 -0.03547  0.05334 -0.01701 -0.09015 -0.13589 -0.11565 -0.13523 -0.16045 -0.15741 -0.08083 -0.16269 -0.15699
9  10   1   12800  37.1973 54:14:13 -3.64770755147E+05 -3.57136006778E+05  1.00000  0.37149  0.36978  0.33124  1.00000  1.00000 -0.02996 -0.02849  0.43777  0.00000 -0.14261 -0.18824 -0.19776  0.00000  0.00000 -0.88776 -0.87242 -0.47352
9  10   1   15000  37.1550 55:14:13 -3.65994252344E+05 -3.57136006778E+05  1.00000  0.37149  0.33124  1.00000  1.00000  0.43777 -0.02996  0.36978 -0.02849  0.00000 -0.14261 -0.19776  0.00000  0.00000 -0.47352 -0.88776 -0.18824 -0.87242
9  10   1   20000  38.0462 57:14:13 -3.64260812591E+05 -3.57136006778E+05  0.40158  0.34795  0.27677  0.41232 -0.09927  0.28814  0.28425  1.00000 -0.09188 -0.47352 -0.15656 -0.04488 -0.21469 -0.90888 -0.20755 -0.09168  0.00000 -0.89612
9  10   2   25600  29.5944 58:14:13 -3.65726466804E+05 -3.57136006778E+05  0.34975  0.27819  0.56769  1.00000  0.45113  0.32705 -0.10805 -0.13170  0.52169 -0.16151 -0.23337 -0.90634  0.00000 -0.38607 -0.18840 -0.90523 -0.87730 -0.88116
9  10   2   30000  28.6263 02:15:13 -3.63025194538E+05 -3.56561205838E+05  0.32705  0.34975  0.45113  0.56769  0.27819 -0.10805 -0.13170  1.00000  0.52169 -0.18840 -0.16151 -0.38607 -0.90634 -0.23337 -0.90523 -0.87730  0.00000 -0.88116
9  10   2   45000  31.7477 05:15:13 -3.64760219301E+05 -3.56561205838E+05  0.40370  0.26441  0.42956  0.50672 -0.14077 -0.13034  0.30858  0.40845  0.38922 -0.18885 -0.18328 -0.49753 -0.68964 -0.89888 -0.88613 -0.20894 -0.54674 -0.45959
9  10   3   50000  25.4621 09:15:13 -3.64175634708E+05 -3.56561205838E+05  0.40370  0.26441  0.50672 -0.14077  0.38922 -0.13034  0.30858  0.40845  0.42956 -0.18885 -0.18328 -0.68964 -0.89888 -0.45959 -0.88613 -0.20894 -0.54674 -0.49753
9  10   3   51200  23.8790 09:15:13 -3.62945830673E+05 -3.56561205838E+05  0.42612  0.32656 -0.03485  0.47560  1.00000  0.46127  1.00000 -0.04825  1.00000 -0.23937 -0.22616 -0.92249 -0.41389  0.00000 -0.55358  0.00000 -0.84358  0.00000
9  10   3   65000  21.8834 14:15:13 -3.57855012645E+05 -3.56201678403E+05  1.00000  0.24783  0.38782 -0.15634  0.43133  1.00000  1.00000  1.00000  0.50229  0.00000 -0.23040 -0.23085 -0.88937 -0.36320  0.00000  0.00000  0.00000 -0.88116
9  10   3   70000  21.9794 16:15:13 -3.60505165543E+05 -3.56057379191E+05  0.33528  1.00000  0.31267  0.58143 -0.07369  0.45903 -0.08656  1.00000  0.53688 -0.16699  0.00000 -0.24534 -0.90634 -0.88546 -0.39855 -0.90241  0.00000 -0.88116
9  10   4  102400  17.4829 17:15:13 -3.56180640399E+05 -3.52529397355E+05  0.48393  0.26006  0.36958  0.55667 -0.14208 -0.13706  0.43955  0.41945  0.50949 -0.63501 -0.22988 -0.22235 -0.90634 -0.90286 -0.87349 -0.36320 -0.56726 -0.88116
9  10   4  105000  17.7287 18:15:13 -3.56625378357E+05 -3.52529397355E+05  0.48393  0.26006  0.36958  0.55667 -0.14208  0.43955 -0.13706  0.50949  0.41945 -0.63501 -0.22988 -0.22235 -0.90634 -0.90286 -0.36320 -0.87349 -0.88116 -0.56726
9  10   5  121324  29.8000 19:15:13 -3.58474911083E+05 -3.52529397355E+05  0.40606  1.00000  0.57992 -0.07686  0.30305 -0.09968  1.00000  0.40995  0.59532 -0.21389  0.00000 -0.90634 -0.90898 -0.22879 -0.87730  0.00000 -0.47352 -0.81434
9  10   5  140000  16.1267 20:15:13 -3.55384861462E+05 -3.52291954721E+05  0.28281  1.00000  0.53869  0.50902  0.49727 -0.26211  0.36545  0.18037  0.31035 -0.21829  0.00000 -0.86962 -0.90634 -0.87135 -0.88937 -0.39855 -0.22993 -0.47352
9  10   5  170000  12.8708 22:15:13 -3.55268838466E+05 -3.51870676784E+05  0.33933  1.00000  0.50099  0.50262 -0.27856  0.35030  0.43529  0.16649  0.33643 -0.23085  0.00000 -0.72747 -0.90634 -0.88937 -0.29074 -0.67994 -0.25145 -0.55358
9  10   6  178983   8.4000 22:15:13 -3.53849227149E+05 -3.51870676784E+05  0.30718  0.16579  0.36009  0.50097 -0.28281  0.35320  0.52583  1.00000  0.29904 -0.21677 -0.23875 -0.42056 -0.90634 -0.88937 -0.41873 -0.77946  0.00000 -0.47352
9  10   6  205000  10.0673 24:15:13 -3.54455926407E+05 -3.51556380553E+05  0.27669  0.17406  0.42168  0.50326  1.00000  0.35801  0.49137 -0.27692  0.30226 -0.21501 -0.24806 -0.51852 -0.90634  0.00000 -0.39855 -0.87135 -0.88937 -0.47352
9  10   7  218864   4.0000 24:15:13 -3.52001836020E+05 -3.51556380553E+05  0.30704  0.16679  0.49702  0.49866 -0.28873  0.35207  0.48666  0.34349  0.44531 -0.22074 -0.26094 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.56726 -0.88116
9  10   7  245000   6.5676 26:15:13 -3.52587809307E+05 -3.50844382020E+05  0.30803  0.17662  0.36382  0.50375 -0.27572  0.35865  0.49775  1.00000  0.33793 -0.21765 -0.26765 -0.43686 -0.90634 -0.88500 -0.39855 -0.80973  0.00000 -0.55358
9  10   8  268228   5.1000 27:15:13 -3.52242695258E+05 -3.50844382020E+05  1.00000  0.17162  0.50073  0.50236 -0.27924  0.35684  0.43499  0.31283  0.30099  0.00000 -0.26261 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.21285 -0.47352
9  10   8  280000   9.7174 28:15:13 -3.52355628522E+05 -3.50508242143E+05  0.35186  0.18003  0.15824  0.49574 -0.29624  0.34829  0.48367  0.49409  0.29170 -0.24097 -0.23488 -0.28961 -0.90634 -0.88937 -0.39855 -0.87135 -0.72747 -0.47352
9  10   8  315000   9.3120 30:15:13 -3.53618756910E+05 -3.50489619997E+05  0.31141 -0.26472  0.36930  0.50803  1.00000  0.37806  0.18082  0.53619  0.30896 -0.21250 -0.90477 -0.43686 -0.90634  0.00000 -0.36320 -0.27551 -0.83914 -0.47352
9  10   9  318688  12.6000 30:15:13 -3.52770700359E+05 -3.50489619997E+05  0.31141  0.53619 -0.26472  0.50803  0.18082  0.37806  0.36930  1.00000  0.30896 -0.21250 -0.83914 -0.90477 -0.90634 -0.27551 -0.36320 -0.43686  0.00000 -0.47352
9  10  10  335409   6.4000 31:15:13 -3.52133462594E+05 -3.50481960130E+05  0.36236  0.22279  0.37111  0.50944  0.18142 -0.26102  0.34806  1.00000  0.31095 -0.22979 -0.25945 -0.43686 -0.90634 -0.28666 -0.88937 -0.37518  0.00000 -0.47352
9  10  10  350000   7.4839 32:15:13 -3.51380449583E+05 -3.50157155919E+05  0.36584  1.00000  0.17962  0.37008  0.50864 -0.26310  0.36083  0.30981  0.23224 -0.22430  0.00000 -0.29569 -0.43686 -0.90634 -0.88937 -0.42215 -0.47352 -0.23742
9  10  11  366470   6.3000 33:15:13 -3.50694860294E+05 -3.50157155919E+05  0.36111  0.23555  0.18117  1.00000  0.50820 -0.26422  0.36439  0.44162  0.30920 -0.23948 -0.23076 -0.29955  0.00000 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  11  385000   6.2511 34:15:13 -3.51189008915E+05 -3.49987514078E+05  0.34425  0.20871  0.16261  0.49496  0.49661 -0.29401  0.34942  0.42846  0.29292 -0.23868 -0.22936 -0.33335 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  12  403009   4.3000 35:15:13 -3.50164191188E+05 -3.49987514078E+05  0.36272  0.20485  0.16168  0.49414  0.49579 -0.29612  0.36259  0.42753  0.29177 -0.24358 -0.23053 -0.32217 -0.72747 -0.90634 -0.88937 -0.36320 -0.67994 -0.47352
9  10  12  415000   4.4473 36:15:13 -3.50313599775E+05 -3.49966875605E+05  0.33319  0.21513  0.15683  0.49532  0.49697 -0.29308  0.36408  0.42887  0.29343 -0.23516 -0.22944 -0.33615 -0.72747 -0.90634 -0.88937 -0.36320 -0.67994 -0.47352
9  10  13  449245   3.4000 38:15:13 -3.50496012406E+05 -3.49966875605E+05  0.34041  0.20719  0.15900  0.49522  0.49687 -0.29335  0.34975  0.42876  0.29328 -0.23673 -0.22323 -0.33222 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  13  450000   3.0575 38:15:13 -3.50436276608E+05 -3.49966875605E+05  0.34041  0.15900  0.20719  0.49522  0.49687 -0.29335  0.34975  0.42876  0.29328 -0.23673 -0.33222 -0.22323 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  14  474960   2.3000 40:15:13 -3.50062023941E+05 -3.49966875605E+05  0.34581  0.22089  0.16370  0.49700  0.49864 -0.28879  0.35204  0.43077  0.44529 -0.23650 -0.22605 -0.31218 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.88116
9  10  14  475000   2.4857 40:15:13 -3.50117186207E+05 -3.49966875605E+05  0.34581  0.22089  0.16370  0.49700  0.49864 -0.28879  0.35204  0.43077  0.44529 -0.23650 -0.22605 -0.31218 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.88116
9  10  15  494796   2.4000 41:15:13 -3.50167020464E+05 -3.49966875605E+05  0.34001  0.21404  0.16144  0.49562  0.49726 -0.29233  0.33187  0.42920  0.29384 -0.23743 -0.22934 -0.34102 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9  10  15  500000   2.2406 42:15:13 -3.50315382004E+05 -3.49966875605E+05  0.35607  0.22085  0.15937  0.49557  0.49722 -0.29245  0.33181  0.42915  0.29377 -0.24161 -0.23256 -0.31872 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9  10  16  520696   0.9000 43:15:13 -3.50062023941E+05 -3.49966875605E+05  0.36725  0.21322  0.16284  0.49452  0.49617 -0.29515  0.34884  0.42796  0.29230 -0.24435 -0.22505 -0.32566 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  16  530000   1.5742 44:15:13 -3.50193692571E+05 -3.49966875605E+05  0.35301  0.21378  0.16155  0.49488  0.49652 -0.29423  0.34931  0.42837  0.29280 -0.23990 -0.22505 -0.33372 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  17  541476   1.5000 44:15:13 -3.49993900459E+05 -3.49966875605E+05  0.35644  0.21316  0.16253  0.49448  0.49613 -0.29525  0.34879  0.48407  0.29225 -0.24062 -0.22505 -0.32270 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.47352
9  10  17  565000   1.4947 46:15:13 -3.49987514078E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  19  589013   1.5000 47:15:13 -3.50228446411E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  19  595000   0.9135 48:15:13 -3.49987514078E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  20  630000   0.8143 50:15:13 -3.49993900459E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  21  640098   0.8000 50:15:13 -3.49966875605E+05 -3.49966875605E+05  0.36227  0.21644  0.16288  0.49519  0.49684 -0.29342  0.33130  0.42872  0.29324 -0.24390 -0.22617 -0.33012 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9  10  21  660000   0.8362 52:15:13 -3.49993900459E+05 -3.49966875605E+05  0.35580  0.21670  0.16205  0.49536  0.49701 -0.29299  0.33153  0.42891  0.29348 -0.24161 -0.22617 -0.33451 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9  10  22  666981   0.6000 52:15:13 -3.50065306443E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9  10  22  685000   0.6904 54:15:13 -3.49926406460E+05 -3.49926406460E+05  0.34716  0.21701  0.16248  0.42914  0.49720 -0.29248  0.33179  0.29376  0.49556 -0.23911 -0.22617 -0.33846 -0.67994 -0.90634 -0.88937 -0.37518 -0.47352 -0.72747
9  10  23  715000   0.2491 56:15:13 -3.49893144961E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  1.00000  0.31054 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9  10  23  715176   0.5000 56:15:13 -3.49899531343E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  1.00000  0.31054 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9  10  24  742088   1.2000 58:15:13 -3.49893144961E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  1.00000  0.31054 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9  10  24  745000   0.8006 58:15:13 -3.49953431314E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  0.31054  1.00000 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518 -0.47352  0.00000
