K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   7   3   51200  22.1157 39:11:13 -3.59579785568E+05 -3.54883874437E+05  0.20501  0.33857  0.21641  0.52231 -0.22795  0.38263  1.00000  0.47147  1.00000 -0.20727 -0.22203 -0.26738 -0.90634 -0.88937 -0.39855  0.00000 -0.88116  0.00000
9   7   3   55000  21.9293 39:11:13 -3.55402882977E+05 -3.53705043836E+05  1.00000  0.20501  0.52231 -0.22795  0.38263  1.00000  0.21641  0.33857  0.47147  0.00000 -0.20727 -0.90634 -0.88937 -0.39855  0.00000 -0.26738 -0.22203 -0.88116
9   7   3   60000  20.8583 41:11:13 -3.57480771788E+05 -3.53705043836E+05  0.25279  0.23438  0.53352  1.00000 -0.19968  0.41448  1.00000  0.34477  1.00000 -0.17290 -0.23992 -0.90634  0.00000 -0.88444 -0.31667  0.00000 -0.47352  0.00000
9   7   3   65000  20.9477 45:11:13 -3.57646316951E+05 -3.53705043836E+05  0.25279  0.23438  0.53352  1.00000  1.00000  1.00000  0.41448 -0.19968  0.34477 -0.17290 -0.23992 -0.90634  0.00000  0.00000  0.00000 -0.31667 -0.88444 -0.47352
9   7   4   95000  15.4099 47:11:13 -3.53400013522E+05 -3.52492929684E+05  0.30176  1.00000  0.38587  0.51759 -0.24008  0.37653  0.20356  1.00000  0.32239 -0.20406  0.00000 -0.45840 -0.90634 -0.88937 -0.39855 -0.27302  0.00000 -0.47352
9   7   4  102400  14.3162 47:11:13 -3.54619596368E+05 -3.52154118289E+05  0.28108  0.17931  0.50205  0.50368 -0.27585  0.34039  0.49180  0.30285  1.00000 -0.21501 -0.25419 -0.72747 -0.90634 -0.88937 -0.37518 -0.87135 -0.47352  0.00000
9   7   4  125000  13.2167 49:11:13 -3.54735378438E+05 -3.52154118289E+05  1.00000  1.00000  0.51796 -0.23913  0.36960  0.19888  0.37626  0.32518  0.46666  0.00000  0.00000 -0.90634 -0.88937 -0.46672 -0.24834 -0.42479 -0.20777 -0.88116
9   7   5  126468  17.6000 49:11:13 -3.53358959525E+05 -3.52154118289E+05  0.32549  0.21087  0.17054  0.50278 -0.27816  0.35738  0.42119  0.53124  0.44986 -0.20378 -0.26176 -0.25684 -0.90634 -0.88937 -0.39855 -0.63501 -0.83914 -0.88116
9   7   5  160000   9.6310 51:11:13 -3.53752003686E+05 -3.51968286327E+05  0.30624  0.29914  0.15680  0.41230  0.49533 -0.29762  0.34760  0.48312  0.44149 -0.22493 -0.32197 -0.25152 -0.51852 -0.90655 -0.88937 -0.39855 -0.87135 -0.88116
9   7   5  195000   9.5332 53:11:13 -3.54355663153E+05 -3.50862209720E+05  0.24137  0.16736  0.49090  0.49256 -0.30442  0.34418  0.42386  0.26401  0.28723 -0.21523 -0.26384 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.18801 -0.47352
9   7   6  199390   7.4000 53:11:13 -3.52560081992E+05 -3.50862209720E+05  0.26401  0.16736  0.49090  0.49256 -0.30442  0.34418  0.42386  0.24137  0.28723 -0.18801 -0.26384 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.21523 -0.47352
9   7   7  218142   4.1000 54:11:13 -3.53133182943E+05 -3.50862209720E+05  0.31719  0.19903  0.38153  0.51757 -0.24013  0.35885  1.00000  0.32236  1.00000 -0.21893 -0.24888 -0.43686 -0.90634 -0.88937 -0.37518  0.00000 -0.47352  0.00000
9   7   7  230000   6.7527 55:11:13 -3.52950475043E+05 -3.50862209720E+05  0.32171  0.19740  1.00000  0.38051  0.51677 -0.23896  0.37548  1.00000  0.32125 -0.20096 -0.26963  0.00000 -0.43686 -0.90634 -0.88688 -0.39855  0.00000 -0.47352
9   7   8  257179   6.4000 56:11:13 -3.52378637654E+05 -3.50813422236E+05  0.38491  0.26451  0.43286  0.55761 -0.13749  0.42825 -0.13779  0.42068  0.51053 -0.20927 -0.26509 -0.43686 -0.90634 -0.89166 -0.39855 -0.87731 -0.56726 -0.88116
9   7   8  270000   7.6844 57:11:13 -3.52013957526E+05 -3.50484661788E+05  0.34093  0.22893  0.17829  0.37110  0.50943 -0.26105  0.36599  0.31093  1.00000 -0.21865 -0.23366 -0.34110 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352  0.00000
9   7   8  305000   9.0665 59:11:13 -3.53534452011E+05 -3.50099120364E+05  0.35205  0.23665  0.50961 -0.26059  0.36622  0.37133  0.17580  1.00000  0.31118 -0.23571 -0.23937 -0.90634 -0.88937 -0.39855 -0.43686 -0.30434  0.00000 -0.47352
9   7   9  317775   4.0000 59:11:13 -3.52059992181E+05 -3.50099120364E+05  0.30613  0.18664  0.44382  0.51014 -0.25931  0.34898  0.35851  1.00000  0.45801 -0.22476 -0.24162 -0.67994 -0.90634 -0.90477 -0.37518 -0.56726  0.00000 -0.88116
9   7   9  340000   6.4576 01:12:13 -3.49935990397E+05 -3.49216120097E+05  0.33856  0.25419  0.16988  0.25194  0.36421  0.50405 -0.27487  0.35904  0.30338 -0.23222 -0.20134 -0.33914 -0.30400 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  10  361575   7.3000 02:12:13 -3.51414768100E+05 -3.49216120097E+05  0.36214  0.21093  0.18046  0.36949  0.50818 -0.26428  0.36436  1.00000  0.30917 -0.23927 -0.23976 -0.31904 -0.43686 -0.90634 -0.88937 -0.39855  0.00000 -0.47352
9   7  10  380000   4.2839 03:12:13 -3.50544187021E+05 -3.49216120097E+05  0.35688  0.25409  0.17223  0.25498  0.36412  0.50398 -0.27505  0.34080  0.30328 -0.23833 -0.20134 -0.33353 -0.33603 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   7  11  382190   3.1000 03:12:13 -3.50260190617E+05 -3.49216120097E+05  0.35688  0.25409  0.17223  0.25498  0.36412  0.50398 -0.27505  0.34080  0.30328 -0.23833 -0.20134 -0.33353 -0.33603 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   7  12  415000   2.3885 05:12:13 -3.49626079169E+05 -3.49216120097E+05  0.36421  0.25346  0.17299  0.25913  0.36358  0.50357 -0.27612  0.35841  0.30270 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  13  429247   2.3000 06:12:13 -3.49440928231E+05 -3.49216120097E+05  0.33932  0.25412  0.17139  0.25978  0.36414  0.50400 -0.27500  0.35897  0.30331 -0.22617 -0.20134 -0.34714 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  13  450000   1.8505 07:12:13 -3.49536942657E+05 -3.49216120097E+05  0.37115  0.25388  0.17453  0.26525  0.36394  0.50384 -0.27541  0.34062  0.30308 -0.24390 -0.20134 -0.33012 -0.33721 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   7  14  454605   1.3000 07:12:13 -3.49324839680E+05 -3.49216120097E+05  0.35663  0.25379  0.17043  0.26517  0.36387  0.50379 -0.27555  0.35870  0.30301 -0.23833 -0.20134 -0.33096 -0.33721 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  15  477764   1.5000 08:12:13 -3.49343000186E+05 -3.49216120097E+05  0.37073  0.25338  0.17170  0.26477  0.36351  0.50352 -0.27626  0.35834  0.30262 -0.24390 -0.20134 -0.32294 -0.33721 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  15  485000   1.5252 09:12:13 -3.49456211780E+05 -3.49216120097E+05  0.34921  0.25451  0.17347  0.26588  0.36447  0.50426 -0.27433  0.34117  0.30367 -0.23623 -0.20134 -0.34272 -0.33721 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   7  16  503567   1.0000 10:12:13 -3.49427961966E+05 -3.49216120097E+05  0.35167  0.25400  0.17438  0.26283  0.36404  0.50392 -0.27521  0.35887  0.30320 -0.23619 -0.20134 -0.32852 -0.34238 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  16  515000   1.1381 11:12:13 -3.49216120097E+05 -3.49216120097E+05  0.36208  0.25348  0.17331  0.25916  0.36360  0.50358 -0.27608  0.35843  0.30272 -0.23990 -0.20134 -0.33372 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  17  550000   1.0446 13:12:13 -3.49227619837E+05 -3.49216120097E+05  0.36421  0.25346  0.17299  0.25913  0.36358  0.50357 -0.27612  0.35841  0.30270 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  19  580308   1.2000 14:12:13 -3.49371569104E+05 -3.49216120097E+05  0.37085  0.25352  0.17350  0.26236  0.36363  0.50361 -0.27602  0.35846  0.30275 -0.24390 -0.20134 -0.32159 -0.34238 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  19  585000   0.8686 15:12:13 -3.49221233455E+05 -3.49216120097E+05  0.37085  0.25352  0.17350  0.26236  0.36363  0.50361 -0.27602  0.35846  0.30275 -0.24390 -0.20134 -0.32159 -0.34238 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  20  606661   1.3000 16:12:13 -3.49222506478E+05 -3.49216120097E+05  0.36421  0.25346  0.17299  0.25913  0.36358  0.50357 -0.27612  0.35841  0.30270 -0.24161 -0.20134 -0.33451 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  20  620000   0.7003 17:12:13 -3.49343000186E+05 -3.49216120097E+05  0.37063  0.25326  0.17385  0.25893  0.36341  0.50344 -0.27646  0.35824  0.30251 -0.24390 -0.20134 -0.33012 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
9   7  21  633396   0.7000 17:12:13 -3.49221233455E+05 -3.49216120097E+05  0.36473  0.25407  0.17366  0.26544  0.36410  0.50397 -0.27508  0.34079  0.30326 -0.24161 -0.20134 -0.33451 -0.33721 -0.43686 -0.90634 -0.88937 -0.37518 -0.47352
9   7 200  641396   0.0000 18:12:13 -3.49216120097E+05 -3.49216120097E+05  0.36909  0.25326  0.17380  0.25893  0.36341  0.50343 -0.27647  0.35823  0.30251 -0.24168 -0.20134 -0.32965 -0.32801 -0.43686 -0.90634 -0.88937 -0.39855 -0.47352
