K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   7   1       0   1.0000 51:33:12 -4.25216092115E+05 -4.25216092115E+05  0.04958  0.13158 -0.08178 -0.06309 -0.00068 -0.13838 -0.13211 -0.14422 -0.12154 -0.14593
5   7   1     100   0.9615 51:33:12 -4.24666123342E+05 -4.24666123342E+05  0.04958  0.13158 -0.08178 -0.06309 -0.00068 -0.13838 -0.13211 -0.14422 -0.12154 -0.14593
5   7   1     200  31.5534 51:33:12 -3.92298855484E+05 -3.92298855484E+05  0.13158  0.04958 -0.00068 -0.08178 -0.06309 -0.13211 -0.13838 -0.14593 -0.14422 -0.12154
5   7   1     400  42.1182 51:33:12 -3.73812433092E+05 -3.73583334537E+05  0.04958  0.13158 -0.06309 -0.00068 -0.08178 -0.13838 -0.13211 -0.12154 -0.14593 -0.14422
5   7   1     800  45.5335 51:33:12 -3.61458237469E+05 -3.59950780266E+05  0.13158  0.04958 -0.00068 -0.06309 -0.08178 -0.13211 -0.13838 -0.14593 -0.12154 -0.14422
5   7   1    1600  42.7148 52:33:12 -3.52609087053E+05 -3.52028407950E+05 -0.00068  0.04958 -0.06309 -0.08178  0.13158 -0.14593 -0.13838 -0.12154 -0.14422 -0.13211
5   7   1    3200  36.6188 52:33:12 -3.54580710276E+05 -3.51059211640E+05 -0.00068  0.13158  0.04958 -0.06309 -0.08178 -0.14593 -0.13211 -0.13838 -0.12154 -0.14422
5   7   1    6400  35.3731 52:33:12 -3.55551333518E+05 -3.50762555473E+05  0.39435  0.35183 -0.00155 -0.00133  0.42303 -0.17462 -0.22223 -0.89634 -0.85796 -0.27958
5   7   2   12800  29.4338 55:33:12 -3.55205376442E+05 -3.49613151452E+05  0.47972  0.35927  0.38713  0.00554  0.00244 -0.54674 -0.18832 -0.20263 -0.93239 -0.87370
5   7   2   15000  32.8338 57:33:12 -3.53793980338E+05 -3.49613151452E+05  0.44993  0.37720 -0.00980  0.34782 -0.00422 -0.21588 -0.23348 -0.88709 -0.18281 -0.89025
5   7   2   20000  30.9950 59:33:12 -3.53314819595E+05 -3.49565064288E+05  0.39800  0.35402  0.00112 -0.00550  0.56890 -0.21189 -0.19610 -0.91471 -0.85189 -0.88116
5   7   3   25600  14.1247 59:33:12 -3.46317869371E+05 -3.45127228090E+05  0.38280  0.23345  0.48818 -0.18071  0.35483 -0.21585 -0.21321 -0.70552 -0.88937 -0.47352
5   7   4   51200   8.9942 00:34:12 -3.47567581457E+05 -3.44411537749E+05  0.36090  0.23790  0.54169 -0.17813  0.35624 -0.21331 -0.22130 -0.90634 -0.88937 -0.47352
5   7   4   55000   9.4617 01:34:12 -3.45403187306E+05 -3.44411537749E+05  0.34292  0.24008  0.54262 -0.17572  0.35756 -0.21320 -0.21387 -0.90634 -0.88937 -0.47352
5   7   7  100000   3.9933 03:34:12 -3.44844063765E+05 -3.43992026053E+05  0.36563  0.23821  0.54148 -0.17866  0.35596 -0.22231 -0.22256 -0.90634 -0.88937 -0.47352
5   7   7  102400   4.0180 03:34:12 -3.44314683320E+05 -3.43992026053E+05  0.36563  0.23821  0.54148 -0.17866  0.35596 -0.22231 -0.22256 -0.90634 -0.88937 -0.47352
5   7   9  114074   4.0000 03:34:12 -3.44103020467E+05 -3.43992026053E+05  0.37018  0.23720  0.54120 -0.17939  0.35555 -0.21873 -0.22327 -0.90634 -0.88937 -0.47352
5   7   9  130000   3.0459 05:34:12 -3.44266362076E+05 -3.43992026053E+05  0.38209  0.23336  0.54022 -0.18192  0.35417 -0.22651 -0.21617 -0.90634 -0.88937 -0.47352
5   7  10  132787   1.7000 05:34:12 -3.44007525510E+05 -3.43992026053E+05  0.36025  0.23943  0.54186 -0.17769  0.35648 -0.21636 -0.22448 -0.90634 -0.88937 -0.47352
