K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   1   1       0   1.0000 24:29:12 -4.26026279526E+05 -4.26026279526E+05  0.10613 -0.14039 -0.01982  0.10390 -0.04730 -0.15130 -0.12255 -0.11306 -0.13331 -0.12838
5   1   1     100   1.0000 24:29:12 -4.26005430720E+05 -4.26005430720E+05  0.10613 -0.14039 -0.01982  0.10390 -0.04730 -0.15130 -0.12255 -0.11306 -0.13331 -0.12838
5   1   1     200  31.5000 24:29:12 -3.92089822524E+05 -3.92089822524E+05  0.10613  0.10390 -0.14039 -0.01982 -0.04730 -0.15130 -0.13331 -0.12255 -0.11306 -0.12838
5   1   1     400  40.7500 24:29:12 -3.62292337240E+05 -3.62292337240E+05  0.10390  0.10613 -0.04730 -0.01982 -0.14039 -0.13331 -0.15130 -0.12838 -0.11306 -0.12255
5   1   1     800  48.5000 24:29:12 -3.60755246659E+05 -3.60154441863E+05  0.10613  0.10390 -0.01982 -0.14039 -0.04730 -0.15130 -0.13331 -0.11306 -0.12255 -0.12838
5   1   1    1600  42.8125 24:29:12 -3.56769225787E+05 -3.55424802751E+05 -0.01982  0.10613 -0.14039  0.10390 -0.04730 -0.11306 -0.15130 -0.12255 -0.13331 -0.12838
5   1   1    3200  36.4375 24:29:12 -3.60598693672E+05 -3.53433817649E+05  0.10613 -0.01982 -0.14039 -0.04730  0.10390 -0.15130 -0.11306 -0.12255 -0.12838 -0.13331
5   1   1    6400  35.6562 24:29:12 -3.56883051286E+05 -3.50368867870E+05  0.36175  0.37408  0.00197  0.57070  0.00386 -0.17886 -0.17155 -0.90840 -0.88116 -0.83613
5   1   2   10000  20.0000 28:29:12 -3.49840001140E+05 -3.48177469640E+05  0.37248  0.38119  0.00462 -0.00038  0.43382 -0.18860 -0.25786 -0.88749 -0.89028 -0.23826
5   1   2   12800  24.8562 31:29:12 -3.53346484043E+05 -3.48177469640E+05  0.41878  0.34919  0.00490 -0.00287  0.45299 -0.18040 -0.21405 -0.92842 -0.87223 -0.47352
5   1   2   15000  25.7859 31:29:12 -3.53523456153E+05 -3.48177469640E+05  0.45523  0.34625 -0.00766 -0.00210  0.45054 -0.21790 -0.20908 -0.86731 -0.92325 -0.47352
5   1   3   25600  17.9994 32:29:12 -3.50144604255E+05 -3.45126904517E+05  0.29715  0.24808  0.48061 -0.16369  0.29447 -0.15353 -0.22124 -0.71681 -0.88937 -0.30671
5   1   4   45000  11.5672 33:29:12 -3.44473212801E+05 -3.44241186460E+05  0.32510  0.23875  0.54327 -0.17407  0.35846 -0.18156 -0.21159 -0.90634 -0.88937 -0.47352
5   1   4   51200   8.6333 33:29:12 -3.45414502189E+05 -3.43992026053E+05  0.32220  0.24300  0.54423 -0.17159  0.35982 -0.16801 -0.23240 -0.90634 -0.88937 -0.47352
5   1   5   80000   5.3489 35:29:12 -3.45138665625E+05 -3.43992026053E+05  0.34719  0.23958  0.54265 -0.17566  0.49398 -0.20781 -0.21881 -0.90634 -0.88937 -0.88116
5   1   7  102400   3.3743 36:29:12 -3.44916973356E+05 -3.43992026053E+05  0.35558  0.23979  0.54206 -0.17717  0.35677 -0.21604 -0.22107 -0.90634 -0.88937 -0.47352
5   1   9  117557   3.0000 36:29:12 -3.44218416179E+05 -3.43992026053E+05  0.37816  0.23517  0.54047 -0.18126  0.35453 -0.23342 -0.21689 -0.90634 -0.88937 -0.47352
5   1   9  125000   2.7111 37:29:12 -3.44802682265E+05 -3.43992026053E+05  0.35870  0.23978  0.54192 -0.17755  0.35656 -0.21117 -0.22569 -0.90634 -0.88937 -0.47352
5   1  10  136041   3.4000 37:29:12 -3.44100759903E+05 -3.43992026053E+05  0.36623  0.23846  0.54149 -0.17865  0.35596 -0.22074 -0.22393 -0.90634 -0.88937 -0.47352
5   1  11  144417   3.2000 37:29:12 -3.44309510239E+05 -3.43992026053E+05  0.36057  0.23963  0.54184 -0.17775  0.35645 -0.21590 -0.22530 -0.90634 -0.88937 -0.47352
5   1  11  160000   2.3199 41:29:12 -3.44065511063E+05 -3.43992026053E+05  0.37080  0.23696  0.54115 -0.17951  0.35549 -0.22191 -0.22238 -0.90634 -0.88937 -0.47352
5   1  12  163404   1.8000 44:29:12 -3.44398955267E+05 -3.43992026053E+05  0.36470  0.23795  0.54151 -0.17859  0.35599 -0.21734 -0.22319 -0.90634 -0.88937 -0.47352
5   1  12  165000   1.8506 45:29:12 -3.44065511063E+05 -3.43992026053E+05  0.36157  0.23802  0.54164 -0.17826  0.35617 -0.20928 -0.22359 -0.90634 -0.88937 -0.47352
5   1  13  171998   1.8000 45:29:12 -3.44068607245E+05 -3.43992026053E+05  0.39073  0.23177  0.53971 -0.18322  0.35346 -0.22780 -0.21659 -0.90634 -0.88937 -0.47352
5   1 200  199224   0.0000 46:29:12 -3.43992026053E+05 -3.43992026053E+05  0.37599  0.23561  0.54077 -0.18049  0.35495 -0.22741 -0.22006 -0.90634 -0.88937 -0.47352
