K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   1   1       0   1.0000 56:22:12 -4.23810143865E+05 -4.23810143865E+05 -0.09313  0.07913 -0.05671  0.07174 -0.14559 -0.17413 -0.09828 -0.09850
4   1   1     100   1.0000 56:22:12 -4.22145298957E+05 -4.22145298957E+05 -0.09313  0.07913  0.07174 -0.05671 -0.14559 -0.17413 -0.09850 -0.09828
4   1   1     200  36.5000 56:22:12 -3.95501962086E+05 -3.95413659159E+05 -0.05671  0.07913  0.07174 -0.09313 -0.09828 -0.17413 -0.09850 -0.14559
4   1   1     400  38.2500 56:22:12 -3.53094317051E+05 -3.53094317051E+05 -0.05671  0.07174 -0.09313  0.07913 -0.09828 -0.09850 -0.14559 -0.17413
4   1   1     800  28.5000 56:22:12 -3.53753712296E+05 -3.50516190474E+05 -0.05671  0.07174 -0.09313  0.07913 -0.09828 -0.09850 -0.14559 -0.17413
4   1   1    1600  33.8125 56:22:12 -3.55933045074E+05 -3.50516190474E+05 -0.05671  0.07174 -0.09313  0.07913 -0.09828 -0.09850 -0.14559 -0.17413
4   1   1    3200  33.4688 56:22:12 -3.52165042680E+05 -3.50516190474E+05  0.40632  0.37898  0.04329  0.03961 -0.16810 -0.20050 -0.91816 -0.87839
4   1   1    6400  32.2812 14:23:12 -3.54733440578E+05 -3.50516190474E+05  0.37135  0.40528  0.04210  0.03601 -0.17037 -0.17386 -0.87427 -0.91922
4   1   2   10000  24.3112 15:23:12 -3.53430494610E+05 -3.50366959655E+05  0.45285  0.37013  0.03890  0.03128 -0.21467 -0.17479 -0.88415 -0.90446
4   1   2   12800  25.7973 15:23:12 -3.56477129154E+05 -3.49719354057E+05  0.40488  0.37919  0.04201  0.03889 -0.19006 -0.18374 -0.86922 -0.89908
4   1   3   25600  18.5103 15:23:12 -3.47956046061E+05 -3.45428990594E+05  0.39022  0.27845 -0.11032  0.39329 -0.20812 -0.20491 -0.88937 -0.47352
4   1   4   50000  14.1595 17:23:12 -3.47179622801E+05 -3.43603270930E+05  0.37026  0.28685 -0.10214  0.39776 -0.20264 -0.22538 -0.88937 -0.47352
4   1   4   51200  13.8901 17:23:12 -3.47169182948E+05 -3.43603270930E+05  0.38080  0.28529 -0.10521  0.39609 -0.20798 -0.22334 -0.88937 -0.47352
4   1   7   90000   4.7647 19:23:12 -3.44273201858E+05 -3.43603270930E+05  0.38022  0.28977 -0.10310  0.39724 -0.21264 -0.23495 -0.88937 -0.47352
4   1   8  102400   4.6036 19:23:12 -3.44433735079E+05 -3.43603270930E+05  0.40089  0.28253 -0.10803  0.39454 -0.24273 -0.21812 -0.88937 -0.47352
4   1   9  112041   3.5000 24:23:12 -3.44269078270E+05 -3.43603270930E+05  0.39930  0.28364 -0.10735  0.39492 -0.23735 -0.22238 -0.88937 -0.47352
4   1   9  115000   3.1746 24:23:12 -3.44485375115E+05 -3.43603270930E+05  0.40404  0.28169 -0.10871  0.39417 -0.23561 -0.22073 -0.88937 -0.47352
4   1   9  120000   3.0355 32:23:12 -3.44577357298E+05 -3.43603270930E+05  0.39008  0.28693 -0.10512  0.39613 -0.22958 -0.22699 -0.88937 -0.47352
4   1   9  125000   3.3013 37:23:12 -3.44930440468E+05 -3.43603270930E+05  0.39106  0.28543 -0.10584  0.39574 -0.22439 -0.22653 -0.88937 -0.47352
4   1 200  127639   0.0000 37:23:12 -3.43603270930E+05 -3.43603270930E+05  0.39123  0.28398 -0.10620  0.39554 -0.21368 -0.22711 -0.88937 -0.47352
