K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fis1     Fis2     Fis3     Fis4
4   8   1       0   1.0000 24:27:12 -4.23540329159E+05 -4.23540329159E+05 -0.04463  0.08048  0.07241 -0.10436 -0.10836 -0.14008 -0.13864 -0.13318
4   8   1     100   1.0000 24:27:12 -4.17973137951E+05 -4.17973137951E+05 -0.04463  0.08048  0.07241 -0.10436 -0.10836 -0.14008 -0.13864 -0.13318
4   8   1     200  30.3922 24:27:12 -3.79285140006E+05 -3.79285140006E+05  0.08048 -0.10436 -0.04463  0.07241 -0.14008 -0.13318 -0.10836 -0.13864
4   8   1     400  32.4257 24:27:12 -3.68538403510E+05 -3.68371890003E+05  0.08048 -0.10436 -0.04463  0.07241 -0.14008 -0.13318 -0.10836 -0.13864
4   8   1     800  33.5821 24:27:12 -3.55168574588E+05 -3.54461744582E+05  0.08048 -0.10436  0.07241 -0.04463 -0.14008 -0.13318 -0.13864 -0.10836
4   8   1    1600  36.4090 24:27:12 -3.57408535494E+05 -3.51090167339E+05 -0.10436  0.07241  0.08048 -0.04463 -0.13318 -0.13864 -0.14008 -0.10836
4   8   1    3200  38.2959 24:27:12 -3.59171871775E+05 -3.51090167339E+05  0.31115  0.28134  0.27514 -0.10792 -0.17209 -0.13619 -0.19386 -0.88937
4   8   1    6400  39.4753 24:27:12 -3.54939495301E+05 -3.50527226973E+05  0.26767  0.41784 -0.11590  0.27188 -0.15243 -0.23164 -0.88937 -0.21267
4   8   2   10000  39.0922 28:27:12 -3.51709533237E+05 -3.49964132948E+05  0.34119  0.27231  0.28181 -0.11457 -0.17570 -0.21854 -0.04922 -0.88937
4   8   2   12800  37.3644 31:27:12 -3.53153313264E+05 -3.49964132948E+05  0.34436  0.28537  0.26358 -0.10173 -0.17788 -0.21101 -0.20364 -0.88937
4   8   3   15000  27.4882 31:27:12 -3.51881050329E+05 -3.48224747661E+05  0.26358  0.34436  0.28537 -0.10173 -0.20364 -0.17788 -0.21101 -0.88937
4   8   4   25000  22.5173 37:27:12 -3.50597283999E+05 -3.46471658384E+05  0.35494  0.28146  0.32202 -0.10329 -0.30302 -0.20231 -0.16592 -0.88937
4   8   4   25600  23.7891 38:27:12 -3.52745599565E+05 -3.46471658384E+05  0.37050  0.30060  0.28590 -0.11000 -0.19247 -0.20734 -0.20707 -0.88937
4   8   4   30000  24.8626 39:27:12 -3.51191470985E+05 -3.46257441895E+05  0.32386  0.29041 -0.09439  0.31281 -0.16159 -0.19664 -0.88937 -0.33145
4   8   6   51200  16.3612 40:27:12 -3.48451873962E+05 -3.44232117391E+05  0.33464  0.29094 -0.09596  0.40114 -0.15821 -0.23663 -0.88937 -0.47352
4   8   7   65000  15.4037 41:27:12 -3.47536074850E+05 -3.44124164543E+05  0.35618  0.28931 -0.10013  0.39886 -0.19023 -0.22424 -0.88937 -0.47352
4   8   9  102400   5.4071 43:27:12 -3.45575140336E+05 -3.43603270930E+05  0.37632  0.28679 -0.10439  0.39654 -0.22105 -0.21596 -0.88937 -0.47352
4   8  10  105000   5.5409 43:27:12 -3.45471747987E+05 -3.43603270930E+05  0.38338  0.28404 -0.10537  0.39600 -0.21371 -0.22115 -0.88937 -0.47352
4   8  11  114107   3.4000 43:27:12 -3.43910597475E+05 -3.43603270930E+05  0.37475  0.28926 -0.10274  0.39744 -0.22925 -0.21760 -0.88937 -0.47352
4   8  12  129849   3.3000 44:27:12 -3.44419635115E+05 -3.43603270930E+05  0.40327  0.28166 -0.10868  0.39419 -0.23930 -0.21851 -0.88937 -0.47352
4   8  12  140000   3.1235 45:27:12 -3.44409086713E+05 -3.43603270930E+05  0.38055  0.28726 -0.10406  0.39671 -0.22904 -0.21861 -0.88937 -0.47352
4   8  13  145000   1.2346 50:27:12 -3.43983492161E+05 -3.43603270930E+05  0.40002  0.28299 -0.10796  0.39459 -0.24178 -0.21844 -0.88937 -0.47352
4   8  13  145720   2.2000 51:27:12 -3.43878539868E+05 -3.43603270930E+05  0.40815  0.28024 -0.10964  0.39367 -0.24497 -0.21674 -0.88937 -0.47352
4   8  13  155000   2.1804 52:27:12 -3.43789190409E+05 -3.43603270930E+05  0.38964  0.28705 -0.10519  0.39610 -0.23025 -0.22654 -0.88937 -0.47352
4   8  14  161642   2.4000 52:27:12 -3.43772241823E+05 -3.43603270930E+05  0.39008  0.28693 -0.10512  0.39613 -0.22958 -0.22699 -0.88937 -0.47352
4   8  15  177618   1.2000 53:27:12 -3.43656575068E+05 -3.43603270930E+05  0.38598  0.28779 -0.10442  0.39652 -0.22522 -0.22789 -0.88937 -0.47352
4   8  15  185000   1.8281 54:27:12 -3.43717512762E+05 -3.43603270930E+05  0.39500  0.28445 -0.10655  0.39536 -0.23345 -0.22287 -0.88937 -0.47352
4   8 200  192929   0.0000 54:27:12 -3.43603270930E+05 -3.43603270930E+05  0.40173  0.28291 -0.10806  0.39453 -0.24079 -0.22036 -0.88937 -0.47352
