K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   3   1   15000  34.8443 17:06:13 -3.61122077507E+05 -3.55784352230E+05  0.33766  0.29477  1.00000  0.57098 -0.10536  0.40641 -0.09864  0.39738  0.30546 -0.23038 -0.09792  0.00000 -0.90634 -0.86105 -0.31071 -0.93281 -0.47352 -0.21144
9   3   2   25600  35.7534 18:06:13 -3.58536437041E+05 -3.55784352230E+05  0.45526  0.27679  0.26694  0.55680 -0.13656  0.43971 -0.14279  0.24013  0.50964 -0.26499 -0.20890 -0.23969 -0.90634 -0.91379 -0.36320 -0.86100 -0.07840 -0.88116
9   3   2   30000  28.1570 23:06:13 -3.59292874089E+05 -3.55760183226E+05  0.27679  0.26694  0.55680 -0.13656  0.43971 -0.14279  0.24013  0.45526  0.50964 -0.20890 -0.23969 -0.90634 -0.91379 -0.36320 -0.86100 -0.07840 -0.26499 -0.88116
9   3   2   45000  29.2282 26:06:13 -3.58706315284E+05 -3.55211105673E+05  0.40207  0.25245  0.55701  0.29630 -0.14277  0.42652  0.54640 -0.13580  0.40556 -0.22303 -0.27444 -0.90634 -0.18569 -0.85332 -0.42594 -0.87135 -0.91402 -0.54674
9   3   2   50000  30.0077 30:06:13 -3.59246061998E+05 -3.54487857060E+05  0.40207  0.42652  0.55701  0.29630 -0.13580  0.25245  0.54640 -0.14277  0.40556 -0.22303 -0.42594 -0.90634 -0.18569 -0.91402 -0.27444 -0.87135 -0.85332 -0.54674
9   3   2   51200  29.8891 30:06:13 -3.57131867106E+05 -3.54487857060E+05  0.29408  0.23618  0.17434  0.50970  1.00000  0.36705  0.49797 -0.26023  0.31132 -0.20715 -0.23104 -0.28154 -0.90634  0.00000 -0.33881 -0.87135 -0.90159 -0.47352
9   3   3   65000  18.7420 36:06:13 -3.56211139706E+05 -3.53208015709E+05  0.25431  0.18610  0.51095 -0.25722  0.38175  0.49924  1.00000  0.31306  0.27097 -0.19628 -0.23755 -0.90634 -0.90477 -0.36320 -0.87135  0.00000 -0.47352 -0.31552
9   3   3   90000  17.2521 38:06:13 -3.57999985816E+05 -3.53016462202E+05  1.00000  0.28038  0.50995  0.35827  0.38049  0.50834  0.18733 -0.25972  0.45780  0.00000 -0.20341 -0.90634 -0.56726 -0.36320 -0.72747 -0.25696 -0.88937 -0.88116
9   3   4  102400  13.1299 38:06:13 -3.56648876911E+05 -3.52638145137E+05  0.31621  0.19635  0.51588 -0.24446  0.37329  0.45035  1.00000  1.00000  0.32000 -0.22049 -0.23711 -0.90634 -0.88937 -0.42594 -0.67994  0.00000  0.00000 -0.47352
9   3   4  125000  13.3012 40:06:13 -3.55272533650E+05 -3.52142127206E+05  0.25505 -0.27717  0.49122  0.50311  1.00000  0.33965  0.17755  0.52786  0.30206 -0.20009 -0.90159 -0.87135 -0.90634  0.00000 -0.37518 -0.24520 -0.77946 -0.47352
9   3   5  134931  15.2000 40:06:13 -3.56470100667E+05 -3.52142127206E+05  0.30995  1.00000  0.19728  0.49556  0.51916 -0.23603  0.45407  0.32460  1.00000 -0.18130  0.00000 -0.23161 -0.91966 -0.90634 -0.88937 -0.67994 -0.47352  0.00000
9   3   5  160000  11.1191 42:06:13 -3.54269673567E+05 -3.50982781218E+05  0.30382  0.17252  0.50174  0.50348 -0.27664  0.35815  0.43613  1.00000  0.33742 -0.21705 -0.25359 -0.72747 -0.90655 -0.88937 -0.39855 -0.67994  0.00000 -0.55358
9   3   6  176017   8.3000 43:06:13 -3.53013607425E+05 -3.50982781218E+05  0.22624  1.00000  0.50982 -0.26006  0.36648  0.37159  0.35815  0.34602  0.17954 -0.23421  0.00000 -0.90634 -0.88937 -0.39855 -0.43686 -0.22722 -0.55358 -0.31085
9   3   6  190000   7.3821 44:06:13 -3.53209228760E+05 -3.50982781218E+05  0.38749  0.27847  0.56560  0.50679  1.00000  0.42269 -0.11712  0.38983 -0.11664 -0.21364 -0.24933 -0.90634 -0.67994  0.00000 -0.37518 -0.89742 -0.47352 -0.81081
9   3   7  216411   4.4000 45:06:13 -3.52406159710E+05 -3.50346253888E+05  0.34006  0.16437  0.50324 -0.27697  0.35798  0.36316  0.21620  0.52145  0.30223 -0.23447 -0.28515 -0.90634 -0.88937 -0.39855 -0.43686 -0.23428 -0.81434 -0.47352
9   3   7  225000   5.3830 46:06:13 -3.53342557148E+05 -3.50346253888E+05  1.00000  0.20066  0.32563  0.51825 -0.23837  0.37739  0.38241  1.00000  0.46699  0.00000 -0.26665 -0.21504 -0.90634 -0.88937 -0.39855 -0.43686  0.00000 -0.88116
9   3   8  234044   5.3000 46:06:13 -3.52024494754E+05 -3.50346253888E+05  0.30481  0.17440  0.50108  0.50271 -0.27840  0.35730  0.43539  1.00000  0.30149 -0.20564 -0.27030 -0.72747 -0.90634 -0.88500 -0.39855 -0.67994  0.00000 -0.47352
9   3   9  260000   3.4070 48:06:13 -3.52330152181E+05 -3.50346253888E+05  0.29262  0.17779  0.50153  0.50316  1.00000  0.35788  0.43590 -0.27388  0.30212 -0.21503 -0.26688 -0.72747 -0.90634  0.00000 -0.39855 -0.67994 -0.89200 -0.47352
9   3  10  300000   6.2069 50:06:13 -3.49993900459E+05 -3.49973261987E+05  0.35974  0.21308  0.16139  0.49443  0.49608 -0.29538  0.34873  0.48402  0.29218 -0.24168 -0.22505 -0.32354 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.47352
9   3  10  300343   4.6000 50:06:13 -3.50546039374E+05 -3.49973261987E+05  0.35974  0.21308  0.16139  0.49443  0.49608 -0.29538  0.34873  0.48402  0.29218 -0.24168 -0.22505 -0.32354 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.47352
9   3  11  330000   4.7013 52:06:13 -3.50763080364E+05 -3.49966875605E+05  0.33369  0.21839  0.15689  0.49570  0.49734 -0.29212  0.35036  0.42930  0.29395 -0.23516 -0.22294 -0.32679 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   3  12  349420   4.8000 53:06:13 -3.50627317394E+05 -3.49966875605E+05  0.34522  0.22743  0.16367  0.49801  0.49964 -0.28621  0.33503  0.43191  0.44640 -0.23639 -0.23676 -0.30063 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.88116
9   3  12  365000   3.5674 54:06:13 -3.49987514078E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   3  13  369457   3.2000 54:06:13 -3.50473286361E+05 -3.49966875605E+05  0.36163  0.21348  0.16204  0.49469  0.49634 -0.29472  0.34906  0.42815  0.29254 -0.24390 -0.22505 -0.33012 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   3  14  395000   2.7218 56:06:13 -3.50185836247E+05 -3.49966875605E+05  0.33842  0.21434  0.16140  0.49524  0.49688 -0.29331  0.34977  0.42877  0.29331 -0.23444 -0.22505 -0.34293 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   3  14  395007   2.7000 56:06:13 -3.50185836247E+05 -3.49966875605E+05  0.33842  0.21434  0.16140  0.49524  0.49688 -0.29331  0.34977  0.42877  0.29331 -0.23444 -0.22505 -0.34293 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   3  15  415771   1.5000 57:06:13 -3.50209092599E+05 -3.49966875605E+05  0.36211  0.21319  0.16294  0.49507  0.49671 -0.29374  0.33114  0.42858  0.29307 -0.24390 -0.22934 -0.32975 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   3  15  430000   1.4643 58:06:13 -3.49973261987E+05 -3.49966875605E+05  0.37129  0.21303  0.16420  0.49439  0.49604 -0.29546  0.34868  0.42782  0.29213 -0.25641 -0.22505 -0.31592 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   3  16  441651   2.1000 58:06:13 -3.50798195430E+05 -3.49966875605E+05  0.36148  0.20876  0.16293  0.49456  0.49621 -0.29503  0.34890  0.42801  0.29237 -0.24390 -0.22880 -0.32837 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   3  17  462959   0.8000 00:07:13 -3.50095176694E+05 -3.49966875605E+05  0.36056  0.21319  0.16290  0.49507  0.49672 -0.29373  0.33115  0.42859  0.29307 -0.24168 -0.22934 -0.32928 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   3  17  465000   0.8910 00:07:13 -3.49993900459E+05 -3.49966875605E+05  0.36056  0.21319  0.16290  0.49507  0.49672 -0.29373  0.33115  0.42859  0.29307 -0.24168 -0.22934 -0.32928 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   3  18  489101   0.6000 02:07:13 -3.50134880822E+05 -3.49966875605E+05  0.36211  0.21319  0.16294  0.49507  0.49671 -0.29374  0.33114  0.42858  0.29307 -0.24390 -0.22934 -0.32975 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   3  18  490000   0.6477 02:07:13 -3.49973261987E+05 -3.49966875605E+05  0.36211  0.21319  0.16294  0.49507  0.49671 -0.29374  0.33114  0.42858  0.29307 -0.24390 -0.22934 -0.32975 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   3  19  511595   0.8000 03:07:13 -3.50044667970E+05 -3.49966875605E+05  0.35517  0.21375  0.16122  0.49486  0.49651 -0.29427  0.34928  0.42835  0.29278 -0.24161 -0.22505 -0.33451 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   3  19  520000   0.9966 04:07:13 -3.50225728001E+05 -3.49966875605E+05  0.35580  0.21670  0.16205  0.49536  0.49701 -0.29299  0.33153  0.42891  0.29348 -0.24161 -0.22617 -0.33451 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   3  19  555000   0.9311 06:07:13 -3.49913783434E+05 -3.49893144961E+05  0.38331  0.23530  0.18409  0.37049  0.50895 -0.26235  0.34741  1.00000  0.31026 -0.24435 -0.22617 -0.32566 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  20  562709   0.8000 06:07:13 -3.49920169815E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  21  586705   0.6000 07:07:13 -3.49913783434E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  1.00000  0.31054 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  21  590000   0.7060 08:07:13 -3.49920169815E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  22  613648   0.9000 09:07:13 -3.49932792842E+05 -3.49893144961E+05  0.37138  0.23564  0.18232  0.37076  0.50917 -0.25846  0.34769  0.31056  1.00000 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.89200 -0.37518 -0.47352  0.00000
9   3  22  620000   0.7396 10:07:13 -3.49967654825E+05 -3.49893144961E+05  0.37138  0.23564  0.18232  0.37076  0.50917 -0.25846  0.34769  1.00000  0.31056 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.89200 -0.37518  0.00000 -0.47352
9   3  23  640547   0.5000 11:07:13 -3.49893144961E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  24  649540   1.0000 11:07:13 -3.49926406460E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  0.31054  1.00000 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518 -0.47352  0.00000
9   3  24  655000   0.7066 12:07:13 -3.49913783434E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  25  676475   0.4000 13:07:13 -3.49893144961E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  25  680000   0.4864 14:07:13 -3.49893144961E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  26  703556   0.8000 15:07:13 -3.49920169815E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  1.00000  0.31054 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  26  710000   0.4675 16:07:13 -3.49920169815E+05 -3.49893144961E+05  0.37161  0.23591  0.18261  0.37099  0.50934 -0.26134  0.34793  1.00000  0.31081 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  27  712611   0.6000 16:07:13 -3.49913783434E+05 -3.49893144961E+05  0.37161  0.23591  0.18261  0.37099  0.50934 -0.26134  0.34793  1.00000  0.31081 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  28  739749   0.7000 17:07:13 -3.49920169815E+05 -3.49893144961E+05  0.37161  0.23591  0.18261  0.37099  0.50934 -0.26134  0.34793  1.00000  0.31081 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  28  745000   0.5589 18:07:13 -3.49899531343E+05 -3.49893144961E+05  0.37161  0.23591  0.18261  0.37099  0.50934 -0.26134  0.34793  1.00000  0.31081 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  29  766938   0.6000 19:07:13 -3.49893144961E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  29  770000   0.4335 20:07:13 -3.49899531343E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  30  776292   0.3000 20:07:13 -3.49913783434E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  1.00000  0.31054 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  31  803513   0.3000 22:07:13 -3.49899531343E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  31  805000   0.5285 22:07:13 -3.49920169815E+05 -3.49893144961E+05  0.37716  0.23262  0.18243  0.37002  0.50859 -0.26329  0.36490  1.00000  0.30975 -0.24390 -0.22505 -0.33012 -0.43686 -0.90634 -0.90477 -0.39855  0.00000 -0.47352
9   3  32  830772   0.5000 23:07:13 -3.49899531343E+05 -3.49893144961E+05  0.37161  0.23591  0.18261  0.37099  0.50934 -0.26134  0.34793  1.00000  0.31081 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  32  835000   0.3357 24:07:13 -3.49899531343E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  1.00000  0.31054 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  33  844820   0.2000 24:07:13 -3.49899531343E+05 -3.49893144961E+05  0.37161  0.23591  0.18261  0.37099  0.50934 -0.26134  0.34793  1.00000  0.31081 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  33  865000   0.2921 26:07:13 -3.49899531343E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  1.00000  0.31054 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3  34  872020   0.6000 26:07:13 -3.49893144961E+05 -3.49893144961E+05  0.37787  0.23561  0.18336  0.37074  0.50915 -0.26184  0.34767  1.00000  0.31054 -0.24390 -0.22617 -0.33012 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
9   3 200  898297   0.0000 28:07:13 -3.49893144961E+05 -3.49893144961E+05  0.37161  0.23591  0.18261  0.37099  0.50934 -0.26134  0.34793  1.00000  0.31081 -0.24161 -0.22617 -0.33451 -0.43686 -0.90634 -0.90477 -0.37518  0.00000 -0.47352
