K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fst7     Fst8     Fst9     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6     Fis7     Fis8     Fis9
9   9   1       0   1.0000 39:13:13 -4.35507127993E+05 -4.35507127993E+05  0.18287  0.06785 -0.06224  0.18957 -0.20689 -0.06119 -0.12568  0.06752 -0.01346 -0.14179 -0.10891 -0.14740 -0.21143 -0.10661 -0.08688 -0.17618 -0.06101 -0.17790
9   9   1     100   1.9417 39:13:13 -4.35057368838E+05 -4.35057368838E+05  0.18287  0.06785 -0.06224  0.18957 -0.20689 -0.06119 -0.12568  0.06752 -0.01346 -0.14179 -0.10891 -0.14740 -0.21143 -0.10661 -0.08688 -0.17618 -0.06101 -0.17790
9   9   1     200  36.4532 39:13:13 -4.01974016852E+05 -4.01974016852E+05  0.18957  0.06752  0.06785 -0.20689 -0.06119  0.18287 -0.12568 -0.01346 -0.06224 -0.21143 -0.06101 -0.10891 -0.10661 -0.08688 -0.14179 -0.17618 -0.17790 -0.14740
9   9   1     400  44.9132 39:13:13 -3.82698280122E+05 -3.82283174315E+05  0.18957 -0.12568  0.06785  0.06752 -0.20689 -0.06224 -0.06119 -0.01346  0.18287 -0.21143 -0.17618 -0.10891 -0.06101 -0.10661 -0.14740 -0.08688 -0.17790 -0.14179
9   9   1     800  44.7073 39:13:13 -3.66231894232E+05 -3.64986024026E+05  0.18957  0.06785 -0.01346 -0.06119 -0.20689  0.18287  0.06752 -0.12568 -0.06224 -0.21143 -0.10891 -0.17790 -0.08688 -0.10661 -0.14179 -0.06101 -0.17618 -0.14740
9   9   1    1600  36.6188 39:13:13 -3.64382341078E+05 -3.62980668429E+05  0.18957  0.06785 -0.06119  0.06752  0.18287 -0.20689 -0.01346 -0.12568 -0.06224 -0.21143 -0.10891 -0.08688 -0.06101 -0.14179 -0.10661 -0.17790 -0.17618 -0.14740
9   9   1    3200  34.0306 39:13:13 -3.58848361699E+05 -3.57358674409E+05 -0.12568 -0.20689  0.18287  0.18957  0.06785 -0.06119  0.06752 -0.01346 -0.06224 -0.17618 -0.10661 -0.14179 -0.21143 -0.10891 -0.08688 -0.06101 -0.17790 -0.14740
9   9   1    6400  33.6717 39:13:13 -3.62893452668E+05 -3.55876946374E+05 -0.20689 -0.12568  0.06785  0.18957 -0.06119  0.06752  0.18287 -0.01346 -0.06224 -0.10661 -0.17618 -0.10891 -0.21143 -0.08688 -0.06101 -0.14179 -0.17790 -0.14740
9   9   1   12800  33.7421 43:13:13 -3.65579783267E+05 -3.55876946374E+05  1.00000  0.43254  0.44525  0.56563 -0.12107 -0.11418  0.27695  0.27973  0.36439  0.00000 -0.44575 -0.24915 -0.90634 -0.88405 -0.89195 -0.20391 -0.24327 -0.34252
9   9   1   15000  33.7399 45:13:13 -3.62060166034E+05 -3.55876946374E+05  0.44525  0.27973  0.43254  0.56563 -0.12107  0.27695 -0.11418  1.00000  0.36439 -0.24915 -0.24327 -0.44575 -0.90634 -0.88405 -0.20391 -0.89195  0.00000 -0.34252
9   9   2   25600  35.2354 46:13:13 -3.64825968250E+05 -3.55876946374E+05  0.35894  1.00000  0.28754  0.56973 -0.10375  0.30419  0.29764 -0.10733  0.39563 -0.18804  0.00000 -0.26077 -0.90634 -0.84289 -0.20844 -0.03931 -0.91229 -0.47352
9   9   2   30000  34.6777 49:13:13 -3.62421447120E+05 -3.55876946374E+05  0.35894  0.28754  0.56973  0.29764 -0.10733  1.00000  0.30419 -0.10375  0.39563 -0.18804 -0.26077 -0.90634 -0.03931 -0.91229  0.00000 -0.20844 -0.84289 -0.47352
9   9   2   35000  31.6793 52:13:13 -3.61446992386E+05 -3.55876946374E+05  0.37607  0.27156  0.56477 -0.11721  1.00000  0.46066  0.43006 -0.11954  0.51846 -0.20847 -0.20690 -0.90634 -0.90367  0.00000 -0.50702 -0.56726 -0.88523 -0.88116
9   9   2   50000  31.4239 57:13:13 -3.60989541530E+05 -3.55741047972E+05  0.32988  0.41019  0.55820  0.49823 -0.12720 -0.13726  0.26511  0.42864  0.21749 -0.18992 -0.55358 -0.67149 -0.66302 -0.96253 -0.87920 -0.23404 -0.39855 -0.12319
9   9   3   51200  40.7407 58:13:13 -3.59888009184E+05 -3.55741047972E+05  0.36048  1.00000  0.33698  0.30477  0.58259 -0.07327  1.00000 -0.07162  0.53818 -0.17931  0.00000 -0.20845 -0.24404 -0.90634 -0.88032  0.00000 -0.94732 -0.88116
9   9   3   60000  23.9646 59:13:13 -3.58753084827E+05 -3.55741047972E+05  1.00000  0.22427  0.53400  0.17934  1.00000 -0.19791  1.00000  0.48440  0.31861  0.00000 -0.19464 -0.90634 -0.40595  0.00000 -0.88937  0.00000 -0.88116 -0.21909
9   9   3   70000  23.5027 03:14:13 -3.62200166994E+05 -3.55741047972E+05  0.31532  1.00000  0.24131  0.54525  1.00000 -0.16888  1.00000  1.00000  0.49685 -0.18951  0.00000 -0.21814 -0.90634  0.00000 -0.90159  0.00000  0.00000 -0.88116
9   9   3   75000  23.1916 05:14:13 -3.62743802431E+05 -3.55741047972E+05  0.31532  0.24131  0.54525  1.00000  1.00000  1.00000  0.49685  1.00000 -0.16888 -0.18951 -0.21814 -0.90634  0.00000  0.00000  0.00000 -0.88116  0.00000 -0.90159
9   9   5  102400  14.1106 06:14:13 -3.55156619863E+05 -3.52153553656E+05  0.30527  0.17258  1.00000  0.50123  0.50285 -0.27796  0.33930  0.49095  0.30169 -0.21075 -0.25503  0.00000 -0.72747 -0.90634 -0.88937 -0.37518 -0.87135 -0.47352
9   9   5  110000  12.3450 07:14:13 -3.54583008578E+05 -3.52032349538E+05  0.31362  0.16445  0.49902  0.49738 -0.28782  0.33420  0.43120  0.44570  0.34395 -0.22320 -0.24994 -0.90634 -0.72747 -0.88937 -0.37518 -0.67994 -0.88116 -0.56726
9   9   5  140000  11.4431 09:14:13 -3.53644530213E+05 -3.51343793911E+05  1.00000  0.29044  0.38639  0.51800 -0.23903  0.37334  1.00000  0.20262  0.32297  0.00000 -0.20028 -0.45840 -0.90634 -0.88937 -0.43208  0.00000 -0.25800 -0.47352
9   9   6  152392   8.4000 09:14:13 -3.53209751869E+05 -3.51343793911E+05  0.29258  0.17561  0.50123  0.50286 -0.27795  0.35749  0.49096  1.00000  0.30170 -0.20883 -0.26163 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135  0.00000 -0.47352
9   9   7  171192   5.3000 10:14:13 -3.52705069023E+05 -3.51343793911E+05  0.32123  0.16423  0.49718  0.49882 -0.28833  0.33394  0.43097  0.26265  0.29603 -0.22716 -0.27321 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.24539 -0.47352
9   9   7  175000   8.7633 11:14:13 -3.52411073492E+05 -3.50564175461E+05  0.32123  0.16423  0.26265  0.49718  0.49882 -0.28833  0.33394  0.43097  0.29603 -0.22716 -0.27321 -0.24539 -0.72747 -0.90634 -0.88937 -0.37518 -0.67994 -0.47352
9   9   8  210000   4.1131 13:14:13 -3.51920667627E+05 -3.50503798677E+05  0.31030  0.17258  0.50093  0.50255 -0.27542  0.35710  0.43521  0.30127  1.00000 -0.21710 -0.26239 -0.72747 -0.90634 -0.89200 -0.39855 -0.67994 -0.47352  0.00000
9   9   8  210171   3.7000 13:14:13 -3.51847793489E+05 -3.50503798677E+05  0.31030  0.17258  0.50093  0.50255 -0.27542  0.35710  0.43521  0.30127  1.00000 -0.21710 -0.26239 -0.72747 -0.90634 -0.89200 -0.39855 -0.67994 -0.47352  0.00000
9   9   9  227901   9.3000 14:14:13 -3.51623277847E+05 -3.50259052363E+05  0.31582  0.20687  0.15345  0.49570  0.49735 -0.29212  0.35037  0.48531  0.29396 -0.22192 -0.23386 -0.32369 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.47352
9   9   9  245000   8.8824 15:14:13 -3.50863939780E+05 -3.50259052363E+05  0.35903  0.20758  0.16139  0.49470  0.49635 -0.29467  0.34908  0.42817  0.29256 -0.24391 -0.22572 -0.31898 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   9  10  275781   9.1000 16:14:13 -3.50722786555E+05 -3.50069103603E+05  0.35091  0.16035  0.20409  0.49425  0.49590 -0.29584  0.36273  0.48383  0.29192 -0.24380 -0.32050 -0.21545 -0.72747 -0.90634 -0.88937 -0.36320 -0.87135 -0.47352
9   9  10  280000   7.2730 17:14:13 -3.50923910024E+05 -3.50069103603E+05  0.33816  0.20614  0.16257  0.49501  0.49666 -0.29388  0.34948  0.42852  0.29300 -0.23924 -0.23059 -0.33846 -0.72747 -0.90634 -0.88937 -0.39855 -0.67994 -0.47352
9   9  10  315000   6.4539 19:14:13 -3.51106388802E+05 -3.49987514078E+05  0.33374  0.21067  0.16115  0.49590  0.49755 -0.29160  0.35063  0.48552  0.32966 -0.23648 -0.22401 -0.31379 -0.72747 -0.90634 -0.88937 -0.39855 -0.87135 -0.55358
