K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fst6     Fis1     Fis2     Fis3     Fis4     Fis5     Fis6
6   2   1       0   1.0000 59:36:12 -4.27666208011E+05 -4.27666208011E+05 -0.03804  0.16524 -0.07401  0.02215 -0.07219  0.01912 -0.13080 -0.18560 -0.13986 -0.14591 -0.07427 -0.13412
6   2   1     100   0.0000 59:36:12 -4.27666208011E+05 -4.27666208011E+05 -0.03804  0.16524 -0.07401  0.02215 -0.07219  0.01912 -0.13080 -0.18560 -0.13986 -0.14591 -0.07427 -0.13412
6   2   1     200  36.0000 59:36:12 -3.93548545741E+05 -3.93548545741E+05  0.02215 -0.07219  0.16524  0.01912 -0.07401 -0.03804 -0.14591 -0.07427 -0.18560 -0.13412 -0.13986 -0.13080
6   2   1     400  43.7500 59:36:12 -3.65774030492E+05 -3.65774030492E+05  0.16524  0.01912 -0.03804 -0.07401 -0.07219  0.02215 -0.18560 -0.13412 -0.13080 -0.13986 -0.07427 -0.14591
6   2   1     800  43.2500 59:36:12 -3.58878867167E+05 -3.58878867167E+05  0.01912  0.16524 -0.07401 -0.03804 -0.07219  0.02215 -0.13412 -0.18560 -0.13986 -0.13080 -0.07427 -0.14591
6   2   1    1600  41.1875 59:36:12 -3.61934577333E+05 -3.57670716812E+05  0.01912  0.16524  0.02215 -0.03804 -0.07219 -0.07401 -0.13412 -0.18560 -0.14591 -0.13080 -0.07427 -0.13986
6   2   1    3200  41.8750 59:36:12 -3.57548002838E+05 -3.56656755662E+05  0.02215  0.01912  0.16524 -0.07401 -0.03804 -0.07219 -0.14591 -0.13412 -0.18560 -0.13986 -0.13080 -0.07427
6   2   1    6400  37.2656 59:36:12 -3.57255679454E+05 -3.50986664954E+05  0.42432  0.32869  0.40563 -0.03748 -0.03372  0.43379 -0.21331 -0.22010 -0.26314 -0.87213 -0.91640 -0.47352
6   2   1   10000  36.6700 02:37:12 -3.55294635749E+05 -3.50986664954E+05  0.48092  0.32844 -0.04406 -0.03734  0.32651  0.43186 -0.24280 -0.22715 -0.86861 -0.90243 -0.17187 -0.47352
6   2   1   12800  34.1641 05:37:12 -3.49898449179E+05 -3.49263168139E+05  0.48092  0.43186  0.32844  0.32651 -0.03734 -0.04406 -0.24280 -0.47352 -0.22715 -0.17187 -0.90243 -0.86861
6   2   1   15000  33.5800 06:37:12 -3.55907355895E+05 -3.48210742389E+05  0.39545  0.32039  0.59141 -0.05375 -0.04775  0.42608 -0.20907 -0.20526 -0.90634 -0.92396 -0.86672 -0.47352
6   2   2   20000  27.8295 11:37:12 -3.56674042662E+05 -3.48210742389E+05  0.40350  0.32784 -0.02860  0.38632 -0.03594  0.43673 -0.21541 -0.21045 -0.89984 -0.25298 -0.86736 -0.47352
6   2   2   25000  26.8997 13:37:12 -3.52360313156E+05 -3.48210742389E+05  0.40866  0.32946 -0.03882  0.44150 -0.03333  0.43369 -0.20494 -0.24841 -0.88027 -0.27560 -0.90209 -0.47352
6   2   2   25600  26.5787 14:37:12 -3.51700639215E+05 -3.48210742389E+05  0.40866  0.32946  0.44150 -0.03882 -0.03333  0.43369 -0.20494 -0.24841 -0.27560 -0.88027 -0.90209 -0.47352
6   2   4   45000   9.1120 15:37:12 -3.46813351457E+05 -3.46547635058E+05  0.33296  0.22837  0.40398 -0.19513  0.39623  0.34695 -0.22095 -0.25918 -0.43686 -0.88937 -0.41389 -0.47352
6   2   4   51200  10.9208 15:37:12 -3.46578437019E+05 -3.45433395008E+05  0.22985  0.34082  0.33698 -0.19177  0.39346  0.34879 -0.26069 -0.33187 -0.22860 -0.88937 -0.34148 -0.47352
6   2   5   80000   5.8235 17:37:12 -3.44585261942E+05 -3.44480884500E+05  0.34388  0.21693  0.52906 -0.21060  0.40465  0.33850 -0.20202 -0.25024 -0.90634 -0.88937 -0.36320 -0.47352
6   2   7  102400   4.4163 18:37:12 -3.45748400231E+05 -3.44480884500E+05  0.34775  0.22041  0.53017 -0.20775  0.37560  0.34006 -0.21569 -0.24562 -0.90634 -0.88937 -0.37518 -0.47352
6   2   8  108150   4.1000 18:37:12 -3.45031728686E+05 -3.44480884500E+05  0.34896  0.21776  0.52899 -0.21077  0.40456  0.33840 -0.22074 -0.24805 -0.90634 -0.88937 -0.36320 -0.47352
6   2   8  115000   3.5733 19:37:12 -3.44825145832E+05 -3.44480884500E+05  0.35533  0.21640  0.52886 -0.21112  0.39109  0.33822 -0.22087 -0.23949 -0.90634 -0.88937 -0.39855 -0.47352
6   2   9  127250   2.5000 23:37:12 -3.44885699015E+05 -3.44480884500E+05  0.36331  0.21501  0.52849 -0.21206  0.39062  0.33770 -0.22899 -0.23737 -0.90634 -0.88937 -0.39855 -0.47352
6   2   9  130000   2.4552 25:37:12 -3.44535524390E+05 -3.44480884500E+05  0.33457  0.22246  0.53009 -0.20795  0.39269  0.33995 -0.20931 -0.25183 -0.90634 -0.88937 -0.39855 -0.47352
6   2  10  140000   2.9056 27:37:12 -3.44510542906E+05 -3.44480884500E+05  0.35725  0.21562  0.52880 -0.21127  0.39102  0.33813 -0.22032 -0.24000 -0.90634 -0.88937 -0.39855 -0.47352
6   2  11  154813   2.2000 28:37:12 -3.44655743784E+05 -3.44480884500E+05  0.35899  0.21627  0.52878 -0.21131  0.39100  0.33811 -0.22411 -0.24090 -0.90634 -0.88937 -0.39855 -0.47352
6   2  12  162998   1.4000 29:37:12 -3.44480884500E+05 -3.44480884500E+05  0.34939  0.21900  0.52931 -0.20996  0.39167  0.33885 -0.22074 -0.24517 -0.90634 -0.88937 -0.39855 -0.47352
6   2  12  165000   1.8432 29:37:12 -3.44610535293E+05 -3.44480884500E+05  0.33901  0.22123  0.52987 -0.20852  0.39240  0.33963 -0.21010 -0.25042 -0.90634 -0.88937 -0.39855 -0.47352
6   2  13  183355   1.0000 30:37:12 -3.44659981103E+05 -3.44480884500E+05  0.34421  0.22019  0.52957 -0.20929  0.39201  0.33922 -0.21776 -0.24699 -0.90634 -0.88937 -0.39855 -0.47352
6   2  13  190000   1.5109 31:37:12 -3.44579256193E+05 -3.44480884500E+05  0.35550  0.21916  0.52983 -0.20862  0.37515  0.33958 -0.22579 -0.24289 -0.90634 -0.88937 -0.37518 -0.47352
6   2  14  191795   1.2000 31:37:12 -3.44607381094E+05 -3.44480884500E+05  0.33899  0.22145  0.52984 -0.20859  0.39236  0.33960 -0.21241 -0.24978 -0.90634 -0.88937 -0.39855 -0.47352
6   2  15  212536   1.5000 33:37:12 -3.44586899772E+05 -3.44480884500E+05  0.34902  0.22032  0.53014 -0.20781  0.37557  0.34003 -0.21551 -0.24662 -0.90634 -0.88937 -0.37518 -0.47352
6   2  15  215000   1.1331 33:37:12 -3.44659654481E+05 -3.44480884500E+05  0.33956  0.22121  0.52984 -0.20858  0.39237  0.33960 -0.21302 -0.24959 -0.90634 -0.88937 -0.39855 -0.47352
6   2 200  220225   0.0000 34:37:12 -3.44480884500E+05 -3.44480884500E+05  0.34421  0.22019  0.52957 -0.20929  0.39201  0.33922 -0.21776 -0.24699 -0.90634 -0.88937 -0.39855 -0.47352
