K Run Tem Iterate    Move%     Time        CurrentLogL           BestLogL     Fst1     Fst2     Fst3     Fst4     Fst5     Fis1     Fis2     Fis3     Fis4     Fis5
5   9   1       0   1.0000 06:35:12 -4.27368714557E+05 -4.27368714557E+05 -0.01002  0.05646 -0.13800  0.06207  0.02781 -0.11429 -0.15418 -0.13536 -0.14233 -0.09299
5   9   1     100   1.9608 06:35:12 -4.25794674384E+05 -4.25794674384E+05 -0.01002  0.05646 -0.13800  0.06207  0.02781 -0.11429 -0.15418 -0.13536 -0.14233 -0.09299
5   9   1     200  30.5419 06:35:12 -3.91706759948E+05 -3.91706759948E+05  0.05646 -0.13800  0.02781 -0.01002  0.06207 -0.15418 -0.13536 -0.09299 -0.11429 -0.14233
5   9   1     400  39.2060 06:35:12 -3.69109156954E+05 -3.68510288676E+05  0.05646 -0.13800 -0.01002  0.06207  0.02781 -0.15418 -0.13536 -0.11429 -0.14233 -0.09299
5   9   1     800  38.9788 06:35:12 -3.55394032762E+05 -3.54727653155E+05  0.05646  0.02781 -0.01002 -0.13800  0.06207 -0.15418 -0.09299 -0.11429 -0.13536 -0.14233
5   9   1    1600  40.3618 06:35:12 -3.56246718529E+05 -3.54196569820E+05 -0.01002  0.02781  0.05646  0.06207 -0.13800 -0.11429 -0.09299 -0.15418 -0.14233 -0.13536
5   9   1    3200  32.2822 06:35:12 -3.54083540785E+05 -3.50943470106E+05  0.05646  0.02781  0.06207 -0.13800 -0.01002 -0.15418 -0.09299 -0.14233 -0.13536 -0.11429
5   9   1    6400  31.0011 06:35:12 -3.53818144489E+05 -3.48561819761E+05  0.35067  0.38605 -0.00108  0.00448  0.43044 -0.20394 -0.17281 -0.86539 -0.93859 -0.33320
5   9   1   10000  31.7305 08:35:12 -3.55978366047E+05 -3.48561819761E+05  0.40805  0.35536  0.45438  0.00383 -0.00242 -0.19471 -0.21695 -0.47352 -0.86624 -0.93689
5   9   2   12800  34.0727 11:35:12 -3.52850327420E+05 -3.48561819761E+05  0.35291  0.42786 -0.00003 -0.00032  0.38483 -0.18736 -0.38735 -0.89897 -0.84647 -0.19237
5   9   2   15000  29.8680 13:35:12 -3.53734017958E+05 -3.48561819761E+05  0.38962  0.35571  0.00432 -0.00157  0.35394 -0.17892 -0.20570 -0.89250 -0.88321 -0.24816
5   9   3   25600  22.7818 14:35:12 -3.46453190453E+05 -3.46453190453E+05  0.33300  0.41154 -0.19285  0.22339  0.53540 -0.18265 -0.23506 -0.88937 -0.22067 -0.90415
5   9   3   40000  15.5098 15:35:12 -3.50882357247E+05 -3.44091542129E+05  0.54386  0.24017  0.32290 -0.17255  0.39144 -0.90634 -0.21320 -0.18554 -0.88937 -0.55358
5   9   4   51200  18.4552 15:35:12 -3.49952395726E+05 -3.44091542129E+05 -0.09915  0.28998  1.00000  0.39948  0.35330 -0.89123 -0.22674  0.00000 -0.47352 -0.18680
5   9   6   80000   5.2929 17:35:12 -3.44927516843E+05 -3.44091542129E+05  0.36327  0.25616 -0.15137  0.42113  0.37086 -0.22184 -0.24603 -0.88937 -0.39855 -0.47352
5   9   8  102400   3.2509 18:35:12 -3.44361532346E+05 -3.44091542129E+05  0.37118  0.25507 -0.15302  0.43296  0.36996 -0.23647 -0.24805 -0.88937 -0.36320 -0.47352
5   9   8  110000   3.0689 19:35:12 -3.44421141403E+05 -3.44091542129E+05  0.37065  0.25806 -0.14990  0.40551  0.37167 -0.23095 -0.24686 -0.88937 -0.37518 -0.47352
5   9   9  116413   1.9000 19:35:12 -3.44346807518E+05 -3.44091542129E+05  0.37231  0.25888 -0.14965  0.37498  0.37180 -0.23463 -0.24799 -0.88937 -0.32088 -0.47352
5   9  10  124740   4.2000 20:35:12 -3.44562030358E+05 -3.44091542129E+05  0.36696  0.25679 -0.15145  0.42109  0.37082 -0.22967 -0.24682 -0.88937 -0.39855 -0.47352
5   9  11  143565   1.5000 21:35:12 -3.44196545825E+05 -3.44091542129E+05  0.36351  0.26030 -0.14915  0.38974  0.37208 -0.22684 -0.24647 -0.88937 -0.36779 -0.47352
5   9  11  145000   1.7616 21:35:12 -3.44399315243E+05 -3.44091542129E+05  0.37038  0.25586 -0.15202  0.42080  0.37051 -0.23300 -0.24471 -0.88937 -0.39855 -0.47352
5   9  12  152147   2.1000 21:35:12 -3.44092129378E+05 -3.44091542129E+05  0.38336  0.25191 -0.15423  0.41969  0.36930 -0.24394 -0.23568 -0.88937 -0.39855 -0.47352
5   9  12  155000   1.8043 23:35:12 -3.44291322189E+05 -3.44091542129E+05  0.36932  0.25900 -0.14946  0.40573  0.37191 -0.23397 -0.24799 -0.88937 -0.37518 -0.47352
5   9  12  160000   1.8732 28:35:12 -3.44359442204E+05 -3.44091542129E+05  0.37171  0.25639 -0.15204  0.42079  0.37050 -0.23647 -0.24517 -0.88937 -0.39855 -0.47352
5   9  13  171367   1.4000 29:35:12 -3.44144180086E+05 -3.44091542129E+05  0.37421  0.25512 -0.15253  0.42054  0.37023 -0.23479 -0.24395 -0.88937 -0.39855 -0.47352
5   9 200  179146   0.0000 29:35:12 -3.44091542129E+05 -3.44091542129E+05  0.42108  0.25724 -0.15146  0.36803  0.37081 -0.39855 -0.24764 -0.88937 -0.23171 -0.47352
